iter  res_double64      res_float32      res_posit32q      res_posit32n      res_float32fma      pAp_dynrange      pAp_mag      sat_frac_pq      sat_frac_pn      pAp_double        pAp_naive        cond_pAp          n_eff
 226  1.4131239109e-01  1.9653602740e-01  1.9574850888e-01  1.9512124711e-01  1.9769199485e-01  3.429350e+08  1.020705e-10  0.000000e+00  0.000000e+00  4.2183613917e-11  1.4306134055e-10  2.130289e+15  1765
 227  1.2945739042e-01  1.7684639244e-01  1.7193118513e-01  1.7903067955e-01  1.7487314684e-01  4.188831e+08  8.013423e-11  0.000000e+00  0.000000e+00  3.3281087236e-11  1.1075196316e-10  1.653263e+15  1766
 228  1.2025999459e-01  1.4440924418e-01  1.4500808671e-01  1.5380239853e-01  1.4970782952e-01  2.680059e+07  6.716450e-11  0.000000e+00  0.000000e+00  3.2567165917e-11  7.3452466332e-11  1.979604e+15  1766
 229  1.2237257581e-01  1.3685434293e-01  1.3596268967e-01  1.4706569718e-01  1.4283612176e-01  4.775269e+07  5.227074e-11  0.000000e+00  0.000000e+00  3.8299359772e-11  5.7199411874e-11  2.772229e+15  1766
 230  1.2344473640e-01  1.2415980179e-01  1.3109538694e-01  1.2735994885e-01  1.2756565220e-01  2.198127e+07  3.887790e-11  0.000000e+00  0.000000e+00  3.0649926747e-11  4.7365333877e-11  3.014472e+15  1766
 231  1.1313607937e-01  1.2884235966e-01  1.3031462186e-01  1.2839899811e-01  1.3233393109e-01  7.528890e+07  3.267198e-11  0.000000e+00  0.000000e+00  2.8760722342e-11  3.7576219913e-11  8.847975e+15  1766
 232  1.0622137729e-01  1.2231654320e-01  1.2033270530e-01  1.1961935404e-01  1.2388009702e-01  1.557685e+08  3.084777e-11  0.000000e+00  0.000000e+00  2.7802938707e-11  3.8916814216e-11  1.245229e+15  1766
 233  1.0462584267e-01  1.2525911595e-01  1.1586696092e-01  1.2139863762e-01  1.2451640476e-01  1.165548e+08  3.765038e-11  0.000000e+00  0.000000e+00  2.3132182530e-11  3.8412217851e-11  1.162093e+16  1766
 234  1.2166988183e-01  1.1636984403e-01  1.1660230225e-01  1.1652642590e-01  1.1307676950e-01  2.226196e+09  3.019762e-11  0.000000e+00  0.000000e+00  1.7465012248e-11  2.7569863059e-11  4.831394e+15  1766
 235  1.1643501014e-01  1.0914944057e-01  1.1602220466e-01  1.1355945579e-01  1.1028587445e-01  1.238356e+09  2.449049e-11  0.000000e+00  0.000000e+00  1.7583844288e-11  2.4724555736e-11  1.229019e+16  1765
 236  1.1715340966e-01  1.0640580643e-01  1.1411198098e-01  1.1093720023e-01  1.0817988160e-01  2.142657e+07  1.863887e-11  0.000000e+00  0.000000e+00  2.1076687632e-11  2.0059204298e-11  1.331391e+15  1766
 237  1.2767367881e-01  1.0882913666e-01  1.1173310050e-01  1.0680503008e-01  1.0285519957e-01  2.924972e+07  1.710632e-11  0.000000e+00  0.000000e+00  2.2180522791e-11  1.9775736604e-11  7.306326e+14  1766
 238  1.4336052620e-01  1.1885882492e-01  1.1747425529e-01  1.0906841638e-01  1.0946876475e-01  1.342336e+07  1.557049e-11  0.000000e+00  0.000000e+00  2.5643380068e-11  2.1855461885e-11  3.911873e+15  1766
 239  1.3708916010e-01  1.1650357546e-01  1.0838195959e-01  1.1707256264e-01  1.1829925323e-01  9.864819e+09  1.952524e-11  0.000000e+00  0.000000e+00  3.4524699390e-11  1.8745754948e-11  2.027370e+15  1766
 240  1.2609060870e-01  1.0943337994e-01  1.0802196572e-01  1.1609989308e-01  1.1621927584e-01  2.760577e+10  2.793155e-11  0.000000e+00  0.000000e+00  3.0059409102e-11  2.1809054562e-11  6.221188e+15  1766
 241  1.2538309675e-01  1.2970525752e-01  1.3536341654e-01  1.3429805683e-01  1.3500158413e-01  6.366590e+07  3.898470e-11  0.000000e+00  0.000000e+00  2.4332745041e-11  2.1257245963e-11  1.456780e+15  1766
 242  1.4240672258e-01  1.4059693666e-01  1.4146250688e-01  1.4571939038e-01  1.4415294522e-01  1.108766e+08  2.818382e-11  0.000000e+00  0.000000e+00  2.2789724955e-11  2.4575314006e-11  3.058982e+15  1766
 243  1.2140130335e-01  1.4805716174e-01  1.3328247154e-01  1.4688202449e-01  1.4771914455e-01  7.389296e+07  3.809325e-11  0.000000e+00  0.000000e+00  2.1113277597e-11  2.8407803887e-11  2.780912e+15  1766
 244  1.1750580515e-01  1.1900018012e-01  1.1711081986e-01  1.1883539044e-01  1.1510085194e-01  3.611118e+08  3.862050e-11  0.000000e+00  0.000000e+00  2.3979698646e-11  2.7088192800e-11  2.416154e+15  1766
 245  1.0345359508e-01  1.1908809880e-01  1.2357885969e-01  1.1794087024e-01  1.1303874482e-01  3.448373e+07  2.794157e-11  0.000000e+00  0.000000e+00  2.6140948944e-11  2.6595392555e-11  4.331451e+15  1766
 246  1.0231560269e-01  1.2291376922e-01  1.2391639863e-01  1.2423375462e-01  1.2763745659e-01  3.215967e+07  2.889364e-11  0.000000e+00  0.000000e+00  2.4542372286e-11  3.3791469622e-11  1.824314e+15  1766
 247  7.5266860788e-02  1.2935727141e-01  1.2862474869e-01  1.2941636765e-01  1.3069638735e-01  1.579042e+09  2.784159e-11  0.000000e+00  0.000000e+00  1.9804744571e-11  2.9369562338e-11  1.465975e+15  1766
 248  7.5869165459e-02  1.1106191563e-01  1.1366038910e-01  1.0900469075e-01  1.0871547439e-01  8.151189e+08  2.572209e-11  0.000000e+00  0.000000e+00  1.5932612279e-11  2.6567803513e-11  1.519505e+16  1766
 249  6.3897419291e-02  1.1846132562e-01  1.2392077411e-01  1.1548043506e-01  1.1226606949e-01  1.649748e+07  2.328143e-11  0.000000e+00  0.000000e+00  9.0522054822e-12  3.0721314381e-11  2.543636e+16  1766
 250  7.9904667472e-02  9.6673941201e-02  9.2078532028e-02  1.0289836444e-01  1.0802684275e-01  3.534012e+07  1.925432e-11  0.000000e+00  0.000000e+00  8.4814490870e-12  2.9605706775e-11  7.589420e+15  1766
 251  7.4445621413e-02  8.5667744908e-02  7.8599560618e-02  8.1183863451e-02  8.2245127831e-02  2.042076e+07  2.046355e-11  0.000000e+00  0.000000e+00  7.8705686098e-12  2.3612695133e-11  2.480026e+15  1766
 252  6.6564289449e-02  6.7968603797e-02  7.1213787408e-02  7.3647883091e-02  7.7000013459e-02  8.615014e+07  1.656514e-11  0.000000e+00  0.000000e+00  1.2721213732e-11  2.3275686933e-11  4.952305e+15  1766
 253  5.7444257096e-02  6.6829113403e-02  7.4823482374e-02  7.1438326100e-02  7.0900885747e-02  6.136489e+07  1.145781e-11  0.000000e+00  0.000000e+00  1.2198263996e-11  1.4259149417e-11  9.837475e+14  1766
 254  5.6858354465e-02  7.0174220328e-02  7.0730605782e-02  7.0516442031e-02  7.1502838590e-02  1.371559e+07  8.581413e-12  0.000000e+00  0.000000e+00  7.4810501404e-12  1.0103889947e-11  2.170562e+16  1765
 255  4.3843567721e-02  7.0570904699e-02  7.4650490626e-02  6.9458142316e-02  7.0170311740e-02  3.929622e+07  9.968498e-12  0.000000e+00  0.000000e+00  4.7728918358e-12  9.8397401338e-12  1.541579e+15  1766
 256  3.8227558386e-02  7.0918465510e-02  5.9502224627e-02  7.3785833310e-02  7.1988353544e-02  3.822786e+07  1.084652e-11  0.000000e+00  0.000000e+00  3.2083716314e-12  1.2387368908e-11  2.040831e+15  1766
 257  3.8658416024e-02  6.2085655770e-02  6.0133285714e-02  5.7870376761e-02  6.2800059652e-02  8.815365e+07  1.363870e-11  0.000000e+00  0.000000e+00  2.0939927755e-12  1.1087575302e-11  9.774093e+15  1766
 258  3.4857843323e-02  5.7500826801e-02  4.8128438232e-02  5.6082042971e-02  5.8336396098e-02  1.209530e+08  1.022782e-11  0.000000e+00  0.000000e+00  2.1494758898e-12  1.3326395543e-11  1.373299e+15  1766
 259  2.7250851058e-02  4.6727806194e-02  4.3568318299e-02  4.8367736697e-02  4.7305364198e-02  2.982325e+07  7.771811e-12  0.000000e+00  0.000000e+00  2.1748782375e-12  8.7289064865e-12  2.433075e+16  1766
 260  2.3248478913e-02  3.6191563912e-02  3.2974246253e-02  4.3376323946e-02  3.4735541575e-02  5.780531e+07  4.529502e-12  0.000000e+00  0.000000e+00  1.4019121292e-12  5.7611970750e-12  8.577657e+14  1765
 261  2.4552653520e-02  3.3760242354e-02  3.6916037001e-02  3.1761366903e-02  3.5210074839e-02  3.869984e+07  3.171567e-12  0.000000e+00  0.000000e+00  1.2048982184e-12  3.0618146907e-12  1.600210e+15  1765
 262  2.6251243021e-02  3.6885568556e-02  3.5405729154e-02  3.6579487531e-02  3.4262991615e-02  1.138741e+07  2.165108e-12  0.000000e+00  0.000000e+00  1.7825801352e-12  3.1739402773e-12  5.010756e+15  1766
 263  2.3973930905e-02  3.1156608983e-02  2.9798390915e-02  3.2151456665e-02  3.0829704559e-02  3.590229e+07  2.670517e-12  0.000000e+00  0.000000e+00  1.6593018883e-12  2.8586993883e-12  2.043111e+15  1766
 264  2.1580400493e-02  2.6604692043e-02  2.2567300876e-02  2.8441895994e-02  2.7267808277e-02  4.712957e+07  2.699958e-12  0.000000e+00  0.000000e+00  1.0807706413e-12  3.0112232152e-12  2.054226e+15  1766
 265  2.0954058313e-02  2.0759998894e-02  2.2323660873e-02  2.1983118679e-02  2.1063635692e-02  3.423026e+07  1.972845e-12  0.000000e+00  0.000000e+00  7.7596540018e-13  1.7199609792e-12  2.806961e+15  1765
 266  1.6165138477e-02  2.3178148301e-02  2.5041141095e-02  2.4964841728e-02  2.3529580898e-02  3.526790e+07  1.215618e-12  0.000000e+00  0.000000e+00  7.7799230672e-13  1.0298012443e-12  2.283198e+15  1765
 267  1.2195045911e-02  2.7101203081e-02  2.5305030015e-02  2.5977036935e-02  2.6874590698e-02  1.698316e+07  1.226009e-12  0.000000e+00  0.000000e+00  6.0865100526e-13  1.0505311898e-12  1.719443e+17  1766
 268  1.2517971162e-02  2.3222467076e-02  2.1688387080e-02  2.2896010014e-02  2.3031869647e-02  1.897517e+08  1.481381e-12  0.000000e+00  0.000000e+00  4.3964638009e-13  1.5943982246e-12  4.238683e+15  1766
 269  1.1553071005e-02  1.9630163779e-02  1.9929382324e-02  1.9786041535e-02  1.9323906925e-02  1.635160e+08  1.238305e-12  0.000000e+00  0.000000e+00  3.2962199129e-13  1.7946234776e-12  1.251997e+15  1765
 270  9.8970212123e-03  1.8573879681e-02  1.8294617161e-02  1.9123199907e-02  1.8472875437e-02  1.614413e+07  9.071910e-13  0.000000e+00  0.000000e+00  2.2052503643e-13  1.1215993412e-12  1.897459e+15  1766
 271  8.7516784048e-03  1.5715434211e-02  1.5362266626e-02  1.6307383079e-02  1.6076159886e-02  2.087863e+07  8.496225e-13  0.000000e+00  0.000000e+00  1.5195239311e-13  9.6924204773e-13  1.712111e+15  1766
 272  8.3155911691e-03  1.2422891832e-02  1.2236543683e-02  1.4505281642e-02  1.3334898374e-02  7.091797e+06  4.672547e-13  0.000000e+00  0.000000e+00  1.0824395486e-13  9.4604879486e-13  1.265156e+15  1766
 273  8.2070388385e-03  1.0631364178e-02  1.0673745005e-02  1.1998139848e-02  1.1306691266e-02  2.355424e+08  3.854712e-13  0.000000e+00  0.000000e+00  7.6091874989e-14  4.3888503942e-13  2.891027e+15  1766
 274  8.0327982629e-03  1.0357111021e-02  1.0437476694e-02  1.0831829527e-02  1.0433058938e-02  1.902831e+08  3.136623e-13  0.000000e+00  0.000000e+00  9.0413519576e-14  3.4950167760e-13  3.065900e+15  1766
 275  7.4339392815e-03  8.6336624130e-03  8.8464429314e-03  9.8436296810e-03  9.1695166103e-03  7.714608e+06  1.880362e-13  0.000000e+00  0.000000e+00  1.0850087722e-13  2.6418103816e-13  1.264858e+15  1766
 276  6.4905354090e-03  8.0152136485e-03  7.9506468215e-03  8.4434327797e-03  8.1463130289e-03  2.042317e+07  1.685301e-13  0.000000e+00  0.000000e+00  9.5938011389e-14  1.6302844491e-13  8.682538e+15  1766
 277  6.6620623588e-03  7.4990952369e-03  7.3268640976e-03  7.5991829893e-03  7.6621646438e-03  2.705634e+07  1.352182e-13  0.000000e+00  0.000000e+00  1.1094290653e-13  1.3922196729e-13  2.969375e+15  1764
 278  7.5195569867e-03  7.4925036506e-03  7.4606922504e-03  7.4469143964e-03  7.5840652457e-03  1.436677e+08  1.315467e-13  0.000000e+00  0.000000e+00  1.3194466038e-13  1.2778667013e-13  4.268372e+16  1766
 279  6.5222638991e-03  7.8327249646e-03  7.5535423699e-03  7.8316190099e-03  7.7927995748e-03  2.718496e+08  1.394414e-13  0.000000e+00  0.000000e+00  9.9650875962e-14  1.0762007605e-13  4.754406e+15  1766
 280  6.3113207916e-03  7.6623906442e-03  6.5360184597e-03  7.5143012621e-03  7.5064172526e-03  6.140904e+07  1.508802e-13  0.000000e+00  0.000000e+00  8.5249819422e-14  1.1428098051e-13  2.647864e+15  1766
 281  6.4789497349e-03  7.1316872338e-03  7.1038012367e-03  6.2781481970e-03  6.9792643970e-03  4.538045e+08  1.204922e-13  0.000000e+00  0.000000e+00  1.0972249221e-13  1.2644833097e-13  2.667948e+16  1765
 282  6.9739190682e-03  6.5571885886e-03  6.7865163686e-03  6.6743736271e-03  6.4617331964e-03  2.259992e+08  8.906764e-14  0.000000e+00  0.000000e+00  8.8579421682e-14  1.2090588947e-13  2.292857e+15  1766
 283  6.3821740987e-03  7.2355951040e-03  7.2550295842e-03  6.7196179275e-03  7.2558081569e-03  1.927662e+07  8.393069e-14  0.000000e+00  0.000000e+00  8.0296966898e-14  9.9986425389e-14  2.035085e+15  1766
 284  6.3230320063e-03  7.1166280507e-03  7.4570320122e-03  7.0593840822e-03  7.2419734413e-03  2.150821e+07  7.841037e-14  0.000000e+00  0.000000e+00  7.6173273815e-14  1.0310025403e-13  1.255711e+15  1766
 285  6.6669190278e-03  6.9448868635e-03  6.7906407658e-03  7.3576178090e-03  7.0093313182e-03  2.059822e+07  9.267283e-14  0.000000e+00  0.000000e+00  1.0532041661e-13  8.8001220894e-14  3.497213e+16  1766
 286  7.7926793531e-03  6.6915004053e-03  6.4980907410e-03  6.7853904156e-03  6.5557503693e-03  6.026968e+08  9.076767e-14  0.000000e+00  0.000000e+00  1.3773351109e-13  8.8315205843e-14  3.267250e+15  1765
 287  7.4901076561e-03  6.7423376692e-03  6.4094203864e-03  6.7575543783e-03  6.3668005901e-03  7.716600e+08  1.036653e-13  0.000000e+00  0.000000e+00  1.1030192125e-13  8.7460854531e-14  2.291662e+15  1766
 288  6.9866427242e-03  6.0841566276e-03  6.1681264655e-03  6.2285012076e-03  5.9497220701e-03  1.541342e+07  1.068802e-13  0.000000e+00  0.000000e+00  9.2154831517e-14  8.4455012428e-14  3.098096e+15  1766
 289  5.4553751595e-03  5.2209253865e-03  5.6127715800e-03  5.6976663663e-03  5.8688144223e-03  4.466287e+07  7.220136e-14  0.000000e+00  0.000000e+00  7.6342586430e-14  9.6863489452e-14  1.816195e+15  1766
 290  6.7758998979e-03  6.5221936404e-03  6.9725053944e-03  5.5209907081e-03  6.7485353161e-03  3.911685e+07  8.020364e-14  0.000000e+00  0.000000e+00  9.6656950259e-14  1.0693529395e-13  2.018676e+15  1764
 291  7.9255383223e-03  7.5236478365e-03  7.7193077282e-03  7.4905545242e-03  7.9432682817e-03  3.634312e+07  8.898438e-14  0.000000e+00  0.000000e+00  1.0025536516e-13  1.1205576397e-13  8.422346e+16  1766
 292  7.9146282453e-03  7.5990222530e-03  7.2139244921e-03  8.0722351762e-03  7.6990665650e-03  7.037776e+07  1.435796e-13  0.000000e+00  0.000000e+00  1.2682640333e-13  8.8777943330e-14  3.162998e+15  1766
 293  7.1844849799e-03  7.2228975866e-03  6.4779188419e-03  7.2766611481e-03  6.8004268025e-03  2.757982e+07  1.499452e-13  0.000000e+00  0.000000e+00  1.4262961188e-13  1.1481874479e-13  2.158024e+15  1766
 294  7.1081801994e-03  6.4186818726e-03  6.1308789802e-03  6.4221281018e-03  6.1674736666e-03  4.455907e+08  1.354446e-13  0.000000e+00  0.000000e+00  1.8151479683e-13  1.0260152103e-13  1.093777e+15  1765
 295  7.0426369117e-03  6.2935727650e-03  6.6747717865e-03  5.8500081869e-03  6.2239574074e-03  2.248758e+08  8.567279e-14  0.000000e+00  0.000000e+00  1.5168152660e-13  1.0209107865e-13  2.327355e+15  1765
 296  8.7738353908e-03  7.0270101795e-03  7.7582639486e-03  6.9271113275e-03  6.7726415544e-03  2.439229e+07  7.003946e-14  0.000000e+00  0.000000e+00  1.2054720307e-13  8.6506756619e-14  7.520899e+15  1766
 297  9.3382532787e-03  8.9073434376e-03  8.1440259960e-03  8.5535612454e-03  8.8476222786e-03  8.321642e+07  1.157416e-13  0.000000e+00  0.000000e+00  1.4498148384e-13  8.4128450734e-14  5.931816e+14  1766
 298  8.6788035785e-03  8.2565560003e-03  7.9791752428e-03  8.0075213860e-03  8.3687098657e-03  2.194660e+07  1.825345e-13  0.000000e+00  0.000000e+00  1.8462051131e-13  1.2209417505e-13  2.561346e+15  1766
 299  8.5896221105e-03  6.8329297308e-03  7.3120830002e-03  7.5196217788e-03  7.1183150471e-03  6.756887e+07  1.363284e-13  0.000000e+00  0.000000e+00  1.6690219072e-13  1.4812890498e-13  5.206414e+14  1765
 300  8.8090866489e-03  7.0741688901e-03  6.7504594112e-03  7.5325310103e-03  7.0483172546e-03  5.057714e+09  1.414069e-13  0.000000e+00  0.000000e+00  1.2980965580e-13  1.1992837279e-13  2.201790e+15  1766
 301  8.6680844723e-03  7.9595150763e-03  7.6165404517e-03  7.7554474759e-03  7.8892223493e-03  2.573154e+07  1.745453e-13  0.000000e+00  0.000000e+00  1.2466338618e-13  9.0964128591e-14  8.567081e+14  1766
 302  7.9072391622e-03  8.9515900943e-03  8.9663124359e-03  8.2776014655e-03  8.9531924092e-03  6.062604e+08  1.263902e-13  0.000000e+00  0.000000e+00  1.4218594630e-13  1.2153646145e-13  1.648670e+15  1766
 303  8.2564981079e-03  9.7340352266e-03  9.7075400127e-03  8.9659833758e-03  9.8374319568e-03  2.573074e+08  1.466006e-13  0.000000e+00  0.000000e+00  1.1191034101e-13  2.0747292773e-13  9.449805e+16  1766
 304  9.0540974468e-03  8.2534904995e-03  8.3980562469e-03  8.8955957278e-03  8.4105298715e-03  2.895572e+07  1.481862e-13  0.000000e+00  0.000000e+00  1.3561563462e-13  2.1828025498e-13  9.353208e+14  1765
 305  9.7129442653e-03  8.2299328577e-03  8.7217501345e-03  8.2863423959e-03  8.4006913794e-03  7.867615e+07  1.176021e-13  0.000000e+00  0.000000e+00  1.4577901615e-13  1.7580902012e-13  1.033821e+15  1765
 306  9.2137935400e-03  7.9359658555e-03  8.5372564726e-03  8.2318422592e-03  7.6273025983e-03  5.857634e+07  9.976221e-14  0.000000e+00  0.000000e+00  1.6860550181e-13  1.3678641553e-13  3.732550e+15  1765
 307  9.6382468256e-03  8.2614176586e-03  8.0724693000e-03  7.6870649552e-03  8.0618006445e-03  9.883190e+07  1.380432e-13  0.000000e+00  0.000000e+00  1.8005357936e-13  1.6965769067e-13  3.438534e+15  1766
 308  9.7549050113e-03  7.9583641151e-03  7.6445379172e-03  8.0238434687e-03  7.8464956772e-03  1.188271e+08  1.669029e-13  0.000000e+00  0.000000e+00  1.8166025397e-13  2.0120103500e-13  9.770179e+15  1766
 309  8.7378765660e-03  7.9855701208e-03  9.3090340001e-03  7.9774438728e-03  7.5292004443e-03  7.763984e+07  1.201868e-13  0.000000e+00  0.000000e+00  2.2991552862e-13  1.3267078408e-13  1.121373e+15  1766
 310  7.2357320041e-03  9.5144197500e-03  1.0169370122e-02  8.5299206935e-03  9.5549493575e-03  4.249609e+07  1.201027e-13  0.000000e+00  0.000000e+00  1.8709331312e-13  1.2401624866e-13  3.197264e+15  1766
 311  6.7949878521e-03  1.0164359112e-02  9.6024689788e-03  9.4335913115e-03  9.7380561907e-03  4.591255e+07  1.824322e-13  0.000000e+00  0.000000e+00  1.2255663426e-13  2.5292441752e-13  2.968771e+15  1766
 312  5.5860375154e-03  9.6629805713e-03  9.2924453537e-03  1.0036177252e-02  9.0755933169e-03  6.493510e+08  2.050773e-13  0.000000e+00  0.000000e+00  5.9603334311e-14  1.9211368607e-13  3.953622e+16  1766
 313  6.0314204425e-03  9.4056793641e-03  9.4684503545e-03  9.9021133557e-03  9.9009738171e-03  8.649672e+08  2.830097e-13  0.000000e+00  0.000000e+00  4.3916319755e-14  1.6427050692e-13  1.279391e+15  1766
 314  5.1758552643e-03  9.2613382526e-03  8.9610312073e-03  9.4494881120e-03  9.9563631518e-03  4.779283e+07  2.432672e-13  0.000000e+00  0.000000e+00  4.8499550607e-14  2.1069517658e-13  2.177893e+15  1766
 315  4.3607515475e-03  8.2161787101e-03  7.9730129643e-03  8.9601398390e-03  8.4471068271e-03  4.190781e+07  2.089171e-13  0.000000e+00  0.000000e+00  4.0375205228e-14  1.8796075807e-13  2.637778e+15  1766
 316  4.3249855436e-03  6.7235930396e-03  6.0840113257e-03  7.6971308713e-03  6.5435702845e-03  3.776633e+07  1.413626e-13  0.000000e+00  0.000000e+00  2.8492319515e-14  1.6938794117e-13  2.734114e+15  1766
 317  4.1200206726e-03  5.7382554296e-03  5.3873684239e-03  5.7087346059e-03  5.5667076766e-03  6.625289e+07  9.601998e-14  0.000000e+00  0.000000e+00  2.4549212394e-14  1.1988934151e-13  2.403068e+15  1765
 318  4.0944117093e-03  5.1820912576e-03  5.2660249852e-03  5.0068777168e-03  5.0776699712e-03  3.584481e+07  6.051279e-14  0.000000e+00  0.000000e+00  1.8561172656e-14  8.6920488168e-14  3.192557e+15  1766
 319  3.6587255069e-03  5.1059293620e-03  5.3881786138e-03  4.9037045879e-03  5.0177941878e-03  2.088892e+07  4.512276e-14  0.000000e+00  0.000000e+00  2.3165135657e-14  7.0704293115e-14  8.826621e+15  1766
 320  3.8908824834e-03  5.4021487534e-03  5.0709212110e-03  4.9662948741e-03  5.1203121306e-03  6.882096e+07  5.605325e-14  0.000000e+00  0.000000e+00  2.9218548656e-14  5.3851454546e-14  1.565850e+17  1766
 321  3.4384566816e-03  4.4416258926e-03  3.8164714026e-03  4.8529837003e-03  4.2540177704e-03  7.072798e+07  5.168782e-14  0.000000e+00  0.000000e+00  2.2914167938e-14  5.3886582696e-14  1.169066e+15  1766
 322  3.7216946153e-03  4.0181211026e-03  4.1012660582e-03  3.8091270787e-03  4.0533384374e-03  4.936806e+07  5.007019e-14  0.000000e+00  0.000000e+00  2.8012726013e-14  4.0377857308e-14  1.827269e+15  1766
 323  3.6344441977e-03  3.8774578739e-03  4.3609837246e-03  3.9190375486e-03  4.1104900836e-03  4.619658e+07  2.773346e-14  0.000000e+00  0.000000e+00  2.5012040079e-14  4.1985945970e-14  3.522451e+15  1766
 324  3.3986797607e-03  4.3149580147e-03  4.3305922277e-03  4.0479505949e-03  4.2690205772e-03  1.149373e+07  2.535732e-14  0.000000e+00  0.000000e+00  2.4188325017e-14  3.5874081483e-14  2.592347e+15  1765
 325  3.3696154731e-03  3.9166845713e-03  3.6868309018e-03  4.0711355744e-03  3.6219980538e-03  2.459321e+08  2.280467e-14  0.000000e+00  0.000000e+00  2.3141093382e-14  3.6155540367e-14  1.199620e+15  1766
 326  3.3772343017e-03  3.8963257928e-03  3.6766131356e-03  3.5811843287e-03  3.7798681520e-03  4.211148e+08  3.388045e-14  0.000000e+00  0.000000e+00  2.3166596854e-14  2.8986795603e-14  1.311395e+15  1766
 327  3.0994372765e-03  3.3850629223e-03  3.6058575979e-03  3.8893260151e-03  3.9539196844e-03  2.669516e+07  2.847418e-14  0.000000e+00  0.000000e+00  1.6761849177e-14  2.9827269127e-14  8.113570e+14  1766
 328  2.5986490573e-03  3.7193058698e-03  4.0136907224e-03  3.5867309416e-03  3.8329465179e-03  3.023126e+07  2.033399e-14  0.000000e+00  0.000000e+00  1.7120577081e-14  2.3617609604e-14  2.286449e+15  1766
 329  2.5306662633e-03  3.9631152246e-03  3.8418812152e-03  3.7366330081e-03  3.8557338029e-03  9.878326e+06  1.982811e-14  0.000000e+00  0.000000e+00  1.4232691304e-14  2.1647614257e-14  7.597957e+15  1765
 330  2.2300507500e-03  3.8349045553e-03  4.1424053436e-03  3.3551987858e-03  3.3845096674e-03  1.677199e+08  2.031925e-14  0.000000e+00  0.000000e+00  1.1916626334e-14  2.3517212483e-14  8.309894e+14  1766
 331  2.4425377278e-03  3.5409168376e-03  3.5747779240e-03  3.6484856063e-03  3.8640217769e-03  2.440542e+08  2.455024e-14  0.000000e+00  0.000000e+00  1.3140100085e-14  3.0869404255e-14  1.593495e+15  1766
 332  2.5455159884e-03  3.5410474449e-03  3.5785602921e-03  3.7907242902e-03  3.7949426078e-03  1.358613e+07  2.626848e-14  0.000000e+00  0.000000e+00  1.0402309048e-14  2.8580870309e-14  1.525543e+15  1766
 333  2.6978809354e-03  3.5302886249e-03  3.4045266158e-03  3.4773668769e-03  3.6416895111e-03  5.027333e+07  2.129655e-14  0.000000e+00  0.000000e+00  7.0693695789e-15  2.2411543107e-14  9.123720e+14  1766
 334  3.1001875538e-03  2.7300174551e-03  3.0011929213e-03  3.2574711574e-03  2.8459723693e-03  3.210879e+07  2.123388e-14  0.000000e+00  0.000000e+00  8.1588410741e-15  2.5382473900e-14  1.382014e+15  1766
 335  3.8431268997e-03  2.7774570505e-03  2.3169360992e-03  2.8931479905e-03  2.8071309140e-03  2.759685e+07  1.537854e-14  0.000000e+00  0.000000e+00  1.1269074811e-14  2.3504635738e-14  2.874890e+15  1766
 336  3.6415664939e-03  2.5083392230e-03  2.3416037235e-03  2.7473041459e-03  2.5081881098e-03  7.075816e+07  1.844943e-14  0.000000e+00  0.000000e+00  2.6819663369e-14  1.7712177211e-14  1.365135e+15  1766
 337  4.0497538188e-03  2.7300877481e-03  2.5535542074e-03  2.4548752296e-03  2.7746365505e-03  1.899837e+07  1.410157e-14  0.000000e+00  0.000000e+00  4.2016840016e-14  9.7558679885e-15  9.308450e+14  1766
 338  4.4110072881e-03  2.5459105288e-03  2.5434062233e-03  2.5074437418e-03  2.6662503949e-03  1.264495e+08  1.078965e-14  0.000000e+00  0.000000e+00  3.2837083574e-14  8.7160096848e-15  1.356571e+15  1765
 339  4.6808245193e-03  2.5388897947e-03  2.3406830185e-03  2.4869584497e-03  2.6945344233e-03  1.494671e+08  9.106756e-15  0.000000e+00  0.000000e+00  3.4516797640e-14  1.0272273483e-14  7.620917e+14  1764
 340  5.1311504405e-03  2.5733569483e-03  2.7312178498e-03  2.4637882957e-03  2.6109610371e-03  1.255242e+07  1.286731e-14  0.000000e+00  0.000000e+00  4.0889940256e-14  1.0261756722e-14  1.401634e+15  1766
 341  5.0806988995e-03  3.0828616439e-03  3.3245540797e-03  2.7198174551e-03  2.8722023304e-03  6.306018e+07  1.161105e-14  0.000000e+00  0.000000e+00  4.9955696564e-14  1.2575986259e-14  1.323460e+15  1765
 342  4.7003645958e-03  4.0556063013e-03  3.6151563163e-03  3.0857324393e-03  3.9348163131e-03  5.423224e+07  1.730647e-14  0.000000e+00  0.000000e+00  8.2680761708e-14  1.4902792542e-14  8.010477e+15  1766
 343  4.3975292170e-03  4.0180113222e-03  4.1778852200e-03  3.7526088251e-03  4.0117454728e-03  2.264810e+07  2.445310e-14  0.000000e+00  0.000000e+00  5.1722519002e-14  2.4019198089e-14  5.997536e+14  1766
 344  4.2263746077e-03  4.1854339663e-03  4.1594497384e-03  4.0978133618e-03  4.2548025454e-03  4.116012e+07  3.036113e-14  0.000000e+00  0.000000e+00  4.6446733484e-14  2.3581614092e-14  1.710148e+15  1765
