iter  res_double64      res_float32      res_posit32q      res_posit32n      res_float32fma      pAp_dynrange      pAp_mag      sat_frac_pq      sat_frac_pn      pAp_double        pAp_naive        cond_pAp          n_eff
 382  1.0708406686e+04  1.1275406157e+04  1.3308340843e+04  1.1604366075e+04  1.1960241469e+04  1.084824e+08  1.941881e+02  0.000000e+00  0.000000e+00  1.9739965046e+02  1.9791651344e+02  1.178387e+15  23036
 383  1.1161545025e+04  1.1008009448e+04  1.2858493846e+04  1.1834036336e+04  1.1998800607e+04  1.842447e+09  2.192588e+02  0.000000e+00  0.000000e+00  1.3445368900e+02  1.8583467484e+02  1.418662e+17  23033
 384  1.1687305608e+04  1.0712545169e+04  1.1878478017e+04  1.2711735680e+04  1.2392386050e+04  1.546439e+08  1.999731e+02  0.000000e+00  0.000000e+00  1.3760865059e+02  2.0087951469e+02  2.309545e+15  23035
 385  1.2354845040e+04  1.0842196088e+04  1.1416354585e+04  1.2351652845e+04  1.2325911569e+04  1.184290e+08  1.780095e+02  0.000000e+00  0.000000e+00  2.0211234263e+02  2.1597301674e+02  2.788692e+15  23025
 386  1.2246119735e+04  1.0909032954e+04  1.0899572102e+04  1.1672419458e+04  1.1764117646e+04  4.647554e+07  1.739680e+02  0.000000e+00  0.000000e+00  2.0348514707e+02  2.0630625725e+02  2.391719e+16  23023
 387  1.1590917261e+04  1.0916917880e+04  1.0653161784e+04  1.1055570180e+04  1.1589779636e+04  1.107441e+08  1.585447e+02  0.000000e+00  0.000000e+00  2.0978918317e+02  1.9239706230e+02  3.134711e+15  23031
 388  1.1221419304e+04  1.1065316624e+04  1.0433711516e+04  1.0664378088e+04  1.1602984444e+04  1.269570e+09  1.888799e+02  0.000000e+00  0.000000e+00  1.6083419588e+02  1.7852334595e+02  3.371218e+15  23036
 389  1.1160019156e+04  1.0723711298e+04  1.0592989380e+04  1.0870428142e+04  1.1207350088e+04  8.035239e+08  2.459187e+02  0.000000e+00  0.000000e+00  1.5313634598e+02  2.1081572533e+02  1.512146e+15  23038
 390  1.0782697858e+04  1.0635604731e+04  1.0751270809e+04  1.0892448760e+04  1.0728330718e+04  9.007660e+09  2.205634e+02  0.000000e+00  0.000000e+00  1.8276182639e+02  2.5706629944e+02  6.745356e+15  23031
 391  1.0778063244e+04  1.0620960032e+04  1.0967464611e+04  1.0814594583e+04  1.0654278014e+04  1.299563e+08  2.027089e+02  0.000000e+00  0.000000e+00  1.7267975949e+02  1.9120952606e+02  1.524402e+16  23026
 392  1.1054812031e+04  1.0666719458e+04  1.1040323184e+04  1.0866357623e+04  1.0969530892e+04  1.250842e+08  1.838354e+02  0.000000e+00  0.000000e+00  1.9272912568e+02  1.7375847054e+02  1.442048e+15  23037
 393  1.0951323772e+04  1.0948801578e+04  1.0758036996e+04  1.1148900574e+04  1.1337645258e+04  1.226379e+08  1.740294e+02  0.000000e+00  0.000000e+00  1.7509280968e+02  1.9187828827e+02  2.715962e+15  23040
 394  1.0938643162e+04  1.1015165546e+04  1.0836105573e+04  1.1325686204e+04  1.1297740659e+04  7.847367e+07  1.919521e+02  0.000000e+00  0.000000e+00  1.5193860590e+02  1.9943180466e+02  3.375253e+15  23036
 395  1.0850496777e+04  1.1033696389e+04  1.1046715349e+04  1.1137884898e+04  1.1330752490e+04  5.634053e+07  1.815707e+02  0.000000e+00  0.000000e+00  1.5544273337e+02  2.2461120415e+02  3.571224e+15  23040
 396  1.0782343617e+04  1.0962633990e+04  1.0633333250e+04  1.1046666103e+04  1.1310993590e+04  2.535323e+08  1.820946e+02  0.000000e+00  0.000000e+00  1.6772016381e+02  2.0714026642e+02  6.817034e+16  23043
 397  1.0570769732e+04  1.1382045862e+04  1.0876244940e+04  1.1100944825e+04  1.1263987571e+04  2.350885e+08  2.077540e+02  0.000000e+00  0.000000e+00  1.6088359581e+02  1.7587408829e+02  2.467272e+15  23028
 398  1.0476521170e+04  1.1763433512e+04  1.0766032510e+04  1.0966030458e+04  1.1247626238e+04  1.878383e+08  1.598081e+02  0.000000e+00  0.000000e+00  1.6648197709e+02  1.7622737122e+02  3.996739e+15  23034
 399  1.0361555285e+04  1.2269632757e+04  1.1149134496e+04  1.1190647524e+04  1.0664673272e+04  6.517691e+08  1.527828e+02  0.000000e+00  0.000000e+00  1.5689103674e+02  1.6421181107e+02  2.849973e+15  23041
 400  1.0517392627e+04  1.2986780355e+04  1.0544162366e+04  1.2165909091e+04  1.1148166127e+04  2.161490e+09  1.766293e+02  0.000000e+00  0.000000e+00  1.3935694560e+02  1.4889988708e+02  1.764043e+15  23042
 401  1.0359093048e+04  1.3202711843e+04  1.0598679163e+04  1.2663436500e+04  1.1280633670e+04  1.441368e+09  2.362357e+02  0.000000e+00  0.000000e+00  1.4603054037e+02  2.1188906097e+02  3.170104e+15  23039
 402  1.0169831762e+04  1.2305031166e+04  1.1012448229e+04  1.1226520031e+04  1.1772507634e+04  3.919164e+08  1.942013e+02  0.000000e+00  0.000000e+00  1.7334853494e+02  2.3781284142e+02  2.780457e+15  23023
 403  1.0233884304e+04  1.0805341272e+04  1.0540949483e+04  1.0831509590e+04  1.1404711658e+04  9.515240e+07  1.909345e+02  0.000000e+00  0.000000e+00  2.1260193603e+02  2.1213952446e+02  1.568682e+16  23037
 404  1.0349845773e+04  1.1102144658e+04  1.0552576178e+04  1.1533838910e+04  1.1482865148e+04  2.798473e+08  1.774091e+02  0.000000e+00  0.000000e+00  1.6163722838e+02  2.0281759644e+02  1.968648e+15  23027
 405  9.9459322255e+03  1.1670121850e+04  1.0368297835e+04  1.2495121608e+04  1.1596451181e+04  5.884642e+08  1.810721e+02  0.000000e+00  0.000000e+00  1.4906703308e+02  2.1465179253e+02  1.480987e+15  23034
 406  9.7935445364e+03  1.1306611871e+04  1.0561828630e+04  1.2116971239e+04  1.0807344910e+04  7.957620e+08  1.720778e+02  0.000000e+00  0.000000e+00  1.8243100936e+02  2.1301439095e+02  2.427996e+15  23022
 407  1.0121729224e+04  1.0935378549e+04  1.0499772188e+04  1.1251235665e+04  1.0582949683e+04  7.250564e+08  1.325521e+02  0.000000e+00  0.000000e+00  1.8504959711e+02  1.9251716232e+02  1.030348e+15  23039
 408  1.0201606399e+04  1.1428887960e+04  1.0347147240e+04  1.0959401444e+04  1.0790226689e+04  4.722138e+08  1.537541e+02  0.000000e+00  0.000000e+00  1.4902334581e+02  1.4129216766e+02  7.976950e+14  23037
 409  1.0280990950e+04  1.2291580858e+04  1.0377105569e+04  1.0980714731e+04  1.1046620479e+04  5.035166e+08  1.905258e+02  0.000000e+00  0.000000e+00  1.2858065436e+02  1.5596293449e+02  5.243930e+15  23040
 410  1.0201719347e+04  1.1286137337e+04  1.0115720834e+04  1.0883362716e+04  1.0701458966e+04  1.141597e+08  2.503308e+02  0.000000e+00  0.000000e+00  1.1842892285e+02  1.8251869202e+02  1.135545e+16  23036
 411  9.9126136122e+03  1.0449020624e+04  1.0273654072e+04  1.0549864833e+04  1.0375606777e+04  8.594698e+07  1.815380e+02  0.000000e+00  0.000000e+00  1.2605475574e+02  1.6358898163e+02  1.990598e+15  23037
 412  1.0130146357e+04  1.0596202339e+04  1.0644212700e+04  1.0305128820e+04  1.0422562449e+04  3.546179e+09  1.323198e+02  0.000000e+00  0.000000e+00  1.3752532198e+02  1.7596783447e+02  2.625579e+15  23040
 413  1.0035553889e+04  1.1924837944e+04  1.1396880977e+04  1.0049939303e+04  1.1193382331e+04  8.911743e+07  1.588838e+02  0.000000e+00  0.000000e+00  1.4126354186e+02  1.8130244064e+02  1.129933e+15  23025
 414  9.8252807650e+03  1.1527981610e+04  1.1202873917e+04  1.0058176375e+04  1.1097240378e+04  8.480975e+08  1.858303e+02  0.000000e+00  0.000000e+00  1.9891540256e+02  2.3546522713e+02  1.055246e+16  23020
 415  9.9181531938e+03  1.0199708623e+04  1.0506901351e+04  1.0218915794e+04  1.0341813381e+04  1.226780e+08  1.785656e+02  0.000000e+00  0.000000e+00  2.1019568338e+02  1.6824425507e+02  1.442588e+15  23033
 416  9.9625440252e+03  1.0181019202e+04  9.9884701531e+03  1.0180063654e+04  1.0190645514e+04  2.872308e+08  1.564295e+02  0.000000e+00  0.000000e+00  1.6665207533e+02  1.5800127983e+02  3.363648e+15  23039
 417  9.9132997360e+03  1.0873850836e+04  1.0306701509e+04  1.0445030206e+04  1.0253084999e+04  3.336589e+08  1.340910e+02  0.000000e+00  0.000000e+00  1.4264114837e+02  1.8799126625e+02  2.229076e+15  23041
 418  9.8136978616e+03  1.1212050303e+04  1.0860766824e+04  1.0136713471e+04  1.0101411387e+04  8.378413e+07  1.604807e+02  0.000000e+00  0.000000e+00  1.3653051237e+02  1.6037987518e+02  1.351622e+15  23041
 419  9.8543973158e+03  1.0959574809e+04  1.0537246699e+04  1.0282709371e+04  1.0017568967e+04  3.407141e+08  2.156960e+02  0.000000e+00  0.000000e+00  1.3938875202e+02  1.4444556046e+02  1.642495e+15  23036
 420  9.5833784895e+03  1.0734070989e+04  1.0030336385e+04  1.0246248094e+04  1.0201554391e+04  1.044046e+08  1.911314e+02  0.000000e+00  0.000000e+00  1.4088822131e+02  1.2757284069e+02  5.200088e+16  23038
 421  9.5627441546e+03  1.0361243941e+04  1.0325404786e+04  1.0675732481e+04  1.0055500385e+04  2.753599e+08  1.623292e+02  0.000000e+00  0.000000e+00  1.9057035173e+02  1.2172490788e+02  1.136866e+15  23024
 422  9.7063130034e+03  9.9664954723e+03  1.0778630711e+04  1.2437918797e+04  1.0031361622e+04  9.219722e+08  1.895964e+02  0.000000e+00  0.000000e+00  2.0426130491e+02  1.4416344452e+02  2.721585e+16  23028
 423  9.7865317999e+03  9.9773900395e+03  1.0521277489e+04  1.2299796421e+04  1.0147018478e+04  2.286760e+08  1.904164e+02  0.000000e+00  0.000000e+00  1.4985710019e+02  1.7997603989e+02  4.135800e+15  23043
 424  9.7536089556e+03  1.0244942948e+04  1.0212415973e+04  1.1208628105e+04  1.0045341209e+04  1.863187e+08  1.462561e+02  0.000000e+00  0.000000e+00  1.1891274425e+02  1.7415571976e+02  1.210848e+16  23045
 425  9.7704305027e+03  1.0296772698e+04  9.8684239876e+03  1.0318675884e+04  9.7734546605e+03  7.637034e+08  1.413355e+02  0.000000e+00  0.000000e+00  1.1204410360e+02  1.4627672005e+02  3.032527e+15  23037
 426  9.4338416707e+03  1.0232180217e+04  9.8716482920e+03  9.9159088338e+03  9.9436866403e+03  1.356003e+10  1.432725e+02  0.000000e+00  0.000000e+00  1.3158080730e+02  1.2804601669e+02  3.979413e+15  23013
 427  9.3310737177e+03  1.0003049935e+04  9.9067556748e+03  9.7646267722e+03  9.8984055282e+03  2.531376e+09  1.395755e+02  0.000000e+00  0.000000e+00  1.4073382292e+02  1.3488815498e+02  2.622430e+15  23018
 428  9.5716434397e+03  1.0050267260e+04  9.8767589826e+03  9.6305364337e+03  9.7186118350e+03  3.422901e+07  1.524091e+02  0.000000e+00  0.000000e+00  1.3821031487e+02  1.4226575089e+02  1.562704e+15  23024
 429  9.4579684114e+03  1.0639257493e+04  9.8126824059e+03  9.5280755665e+03  9.6207696158e+03  3.520138e+08  1.704373e+02  0.000000e+00  0.000000e+00  1.2595557627e+02  1.9252352142e+02  4.237209e+15  23042
 430  9.6276620653e+03  1.1095308558e+04  9.6574050345e+03  9.6083380457e+03  9.7524360034e+03  5.369414e+08  1.706620e+02  0.000000e+00  0.000000e+00  1.1666482787e+02  1.9906535721e+02  2.026943e+15  23043
 431  9.8662514427e+03  1.0954738883e+04  9.5850183098e+03  9.6843097844e+03  9.9016754138e+03  1.022257e+08  1.695534e+02  0.000000e+00  0.000000e+00  1.1788661996e+02  1.5052068520e+02  1.143222e+15  23038
 432  1.0498307313e+04  1.0979020357e+04  9.8660987224e+03  9.6091939308e+03  1.0428807027e+04  8.828631e+07  1.764134e+02  0.000000e+00  0.000000e+00  1.1734060607e+02  1.4208369446e+02  7.117040e+16  23034
 433  1.2003670432e+04  1.0741686646e+04  9.8919522846e+03  9.8227914566e+03  1.1364227030e+04  9.910139e+07  1.572158e+02  0.000000e+00  0.000000e+00  1.3468101614e+02  1.3675481796e+02  1.609992e+15  23004
 434  1.1072430290e+04  1.0177822164e+04  9.9033020756e+03  1.0109254374e+04  1.0744185777e+04  3.300661e+07  1.477770e+02  0.000000e+00  0.000000e+00  1.6010427400e+02  1.2298874092e+02  1.838785e+15  23018
 435  9.6224254860e+03  1.0007461217e+04  1.0109309769e+04  1.0518480499e+04  9.7363952262e+03  2.586783e+08  1.373327e+02  0.000000e+00  0.000000e+00  1.3330582784e+02  1.3201427650e+02  2.844770e+15  23035
 436  9.3500378226e+03  9.4902404606e+03  1.0639848119e+04  1.0601871533e+04  1.0203706777e+04  5.748682e+07  1.222899e+02  0.000000e+00  0.000000e+00  1.1110474523e+02  1.6479995918e+02  1.518216e+15  23030
 437  9.1327500100e+03  9.4518692331e+03  1.1240600696e+04  9.6279709181e+03  1.1032913668e+04  2.615877e+08  1.428560e+02  0.000000e+00  0.000000e+00  1.0775536828e+02  1.8200970650e+02  4.496137e+15  23028
 438  8.9372582209e+03  9.5190365059e+03  1.0572090049e+04  9.5519765494e+03  1.0462447897e+04  1.400200e+08  1.559528e+02  0.000000e+00  0.000000e+00  1.3735854043e+02  1.4540532875e+02  2.199082e+16  23021
 439  8.9611800457e+03  9.6355516708e+03  9.8735104193e+03  1.0390825184e+04  9.8210557477e+03  8.005235e+07  1.377235e+02  0.000000e+00  0.000000e+00  1.9363441081e+02  1.6313889313e+02  9.577743e+14  23028
 440  9.2645379391e+03  9.5879140589e+03  9.2447347177e+03  1.0177771858e+04  9.5521938841e+03  9.780284e+09  1.269940e+02  0.000000e+00  0.000000e+00  1.4353742112e+02  1.6804566002e+02  9.660585e+14  23041
 441  9.0460357758e+03  9.3333050952e+03  9.2109725871e+03  9.9455992278e+03  9.2498830263e+03  3.713884e+08  1.143455e+02  0.000000e+00  0.000000e+00  1.1490875853e+02  1.4304264832e+02  1.103004e+15  23023
 442  9.0612385301e+03  9.2810908842e+03  9.0998760431e+03  9.5344596071e+03  9.2863043241e+03  1.151421e+08  1.094143e+02  0.000000e+00  0.000000e+00  1.3525700548e+02  1.2776254940e+02  1.868617e+15  23030
 443  9.2130314346e+03  9.0743149604e+03  8.9784880687e+03  9.3020204257e+03  9.0240527481e+03  3.893993e+08  1.101874e+02  0.000000e+00  0.000000e+00  1.4669948346e+02  1.1613109684e+02  9.766361e+14  23040
 444  9.2018485734e+03  9.0796246618e+03  9.1315242977e+03  9.1849372344e+03  9.0686748756e+03  5.676252e+08  1.009093e+02  0.000000e+00  0.000000e+00  1.1871807644e+02  1.3984881020e+02  2.748309e+15  23046
 445  9.1436272166e+03  8.9069950039e+03  9.0742431089e+03  9.0123186806e+03  9.0454815239e+03  8.666844e+07  1.034249e+02  0.000000e+00  0.000000e+00  1.1659363675e+02  1.6261857224e+02  9.760057e+14  23042
 446  9.1390621661e+03  8.8574027796e+03  9.0160017746e+03  9.1325229811e+03  8.8742323612e+03  2.855867e+08  1.003469e+02  0.000000e+00  0.000000e+00  1.3080706520e+02  1.4561392021e+02  3.551915e+15  23021
 447  9.2898354262e+03  9.0898272811e+03  8.9331705458e+03  9.2157170095e+03  8.9676003479e+03  1.485251e+08  1.152858e+02  0.000000e+00  0.000000e+00  1.4287456112e+02  1.5545663261e+02  1.129124e+15  23024
 448  9.1896483107e+03  9.0267110289e+03  8.9147536141e+03  9.1384287490e+03  8.9103001072e+03  2.905683e+08  1.420097e+02  0.000000e+00  0.000000e+00  1.4515160744e+02  1.5680594254e+02  2.015887e+15  23043
 449  9.1987362882e+03  8.8229682080e+03  9.2611498206e+03  9.0215368979e+03  8.9056880700e+03  6.840612e+07  1.284231e+02  0.000000e+00  0.000000e+00  1.3018240570e+02  1.3239618111e+02  9.774898e+14  23031
 450  9.2070286336e+03  8.9116844648e+03  9.4260320390e+03  8.9237194039e+03  8.9998982216e+03  7.163460e+07  1.232455e+02  0.000000e+00  0.000000e+00  1.4280468870e+02  1.0725570393e+02  1.009083e+15  23030
 451  9.2070846794e+03  8.8659235278e+03  9.1236396246e+03  9.0251399989e+03  8.9283404953e+03  2.981131e+08  1.635357e+02  0.000000e+00  0.000000e+00  1.2425946446e+02  1.1716912937e+02  1.169127e+15  23039
 452  9.4044805563e+03  8.9066078840e+03  9.1643849766e+03  9.1252458597e+03  9.0277359288e+03  6.796661e+08  1.826472e+02  0.000000e+00  0.000000e+00  1.0825109055e+02  1.2695825195e+02  1.275910e+15  23043
 453  9.5110834025e+03  8.9581739211e+03  9.6431148495e+03  9.2322253005e+03  9.2360606321e+03  1.013621e+08  1.250584e+02  0.000000e+00  0.000000e+00  1.0882109396e+02  1.5417370033e+02  1.680312e+15  23036
 454  9.5757580494e+03  9.0625184138e+03  1.0585634039e+04  9.1602882051e+03  9.2129999457e+03  1.183330e+08  1.049039e+02  0.000000e+00  0.000000e+00  1.1825330836e+02  1.4356869507e+02  1.918610e+15  23023
 455  9.8004758122e+03  9.2199631236e+03  1.1483931034e+04  9.2551304691e+03  9.5219531610e+03  3.278826e+09  1.380580e+02  0.000000e+00  0.000000e+00  1.3079631427e+02  1.2890512276e+02  7.865868e+14  23015
 456  9.7574199390e+03  9.1992438820e+03  1.0683266916e+04  9.1000589009e+03  1.0408257107e+04  3.203575e+08  1.650028e+02  0.000000e+00  0.000000e+00  1.2978946511e+02  1.2063317299e+02  1.256182e+15  23023
 457  9.6947180474e+03  9.1776750869e+03  9.6796049506e+03  9.1355463985e+03  1.0067535945e+04  1.692076e+08  1.329481e+02  0.000000e+00  0.000000e+00  1.2827852380e+02  1.1603757858e+02  1.029757e+15  23041
 458  9.7257573397e+03  8.9255099574e+03  9.4138451230e+03  9.1975109676e+03  9.1818451305e+03  4.106208e+08  1.140701e+02  0.000000e+00  0.000000e+00  1.2421796787e+02  1.2683744526e+02  6.836904e+14  23044
 459  1.0234113932e+04  9.1621159128e+03  9.2350896043e+03  9.0711516358e+03  9.3649683395e+03  7.324464e+08  1.288946e+02  0.000000e+00  0.000000e+00  1.1474805158e+02  1.4211825371e+02  5.528086e+14  23030
 460  1.1462554302e+04  9.1408533518e+03  9.5853872118e+03  9.2524141714e+03  1.0024825186e+04  3.529131e+09  1.690770e+02  0.000000e+00  0.000000e+00  1.2317320896e+02  1.2607383823e+02  5.868090e+15  23003
 461  1.2072167812e+04  9.2598138210e+03  9.5883963206e+03  9.2839629469e+03  9.9550827219e+03  1.101983e+08  1.650664e+02  0.000000e+00  0.000000e+00  1.5711585446e+02  1.1176484489e+02  5.974401e+15  23010
 462  1.1378602970e+04  9.6647992219e+03  9.4001004250e+03  9.3077103522e+03  9.8325764680e+03  6.319842e+07  1.502190e+02  0.000000e+00  0.000000e+00  1.6414905468e+02  1.0645466328e+02  1.824336e+15  23023
 463  1.0160001092e+04  1.0539460707e+04  9.5369630386e+03  9.2684186353e+03  9.5234476950e+03  7.185282e+08  1.609901e+02  0.000000e+00  0.000000e+00  1.4535395210e+02  1.2152135658e+02  2.809564e+15  23042
 464  1.0203814149e+04  1.0990075159e+04  9.6346507980e+03  9.1463426570e+03  9.2470804041e+03  9.492989e+08  1.655022e+02  0.000000e+00  0.000000e+00  1.1621540408e+02  1.7152611542e+02  1.382830e+15  23037
 465  1.0229421661e+04  1.0931829124e+04  9.8431604681e+03  9.4818445463e+03  9.3191338653e+03  5.065783e+08  1.376358e+02  0.000000e+00  0.000000e+00  1.0986271012e+02  1.6360962486e+02  2.113913e+15  23040
 466  1.1020329812e+04  1.0289012781e+04  9.8718395449e+03  9.4836448689e+03  9.3386341614e+03  9.084332e+07  1.487099e+02  0.000000e+00  0.000000e+00  1.1721830169e+02  1.2785847569e+02  8.001285e+14  23040
 467  1.3026304825e+04  9.3962341393e+03  9.9189531706e+03  9.3188376958e+03  9.6721364755e+03  9.325775e+08  1.579937e+02  0.000000e+00  0.000000e+00  1.3783218996e+02  1.3170910835e+02  1.466734e+15  23002
 468  1.2813686768e+04  9.4074846798e+03  9.7301954759e+03  9.4983434345e+03  9.7126984922e+03  3.254217e+08  1.582233e+02  0.000000e+00  0.000000e+00  1.9348893861e+02  1.6052582932e+02  6.164537e+15  23009
 469  1.0895662876e+04  9.7459591626e+03  9.9524437200e+03  9.4865530094e+03  9.4508894819e+03  3.471845e+08  1.425927e+02  0.000000e+00  0.000000e+00  1.7313675129e+02  1.5840345764e+02  2.735051e+15  23029
 470  1.0600716764e+04  9.8605780764e+03  9.5847879476e+03  9.3873923962e+03  9.4487307084e+03  2.389907e+08  1.710972e+02  0.000000e+00  0.000000e+00  1.2808866610e+02  1.7675186729e+02  2.312481e+15  23042
 471  1.0339085259e+04  9.8220002036e+03  9.8055510809e+03  9.5875118774e+03  9.7423405812e+03  2.104985e+08  1.863560e+02  0.000000e+00  0.000000e+00  1.2415516462e+02  1.6994181252e+02  8.517131e+14  23039
 472  9.9653956947e+03  9.6720649295e+03  9.9267928356e+03  9.7103969023e+03  1.0004127948e+04  7.575626e+08  1.513168e+02  0.000000e+00  0.000000e+00  1.1537364295e+02  1.5012054634e+02  1.342426e+15  23038
 473  1.0155932439e+04  9.5731424308e+03  1.0312657853e+04  9.6614814599e+03  9.9291562582e+03  4.426466e+07  1.395505e+02  0.000000e+00  0.000000e+00  1.3681618585e+02  1.3418778992e+02  3.059309e+15  23040
 474  1.0122468242e+04  9.5681818545e+03  1.1157853557e+04  9.8119013448e+03  9.7160415808e+03  5.280644e+08  1.302338e+02  0.000000e+00  0.000000e+00  1.4855568149e+02  1.4603886032e+02  8.919820e+14  23028
 475  1.0054490185e+04  9.8398243887e+03  1.2354015380e+04  1.0189115761e+04  9.9086495548e+03  4.310901e+07  1.476334e+02  0.000000e+00  0.000000e+00  1.6684607570e+02  1.6069638062e+02  1.384464e+15  23018
 476  1.0023572694e+04  1.0032464902e+04  1.2985429373e+04  9.7469437261e+03  1.0234124095e+04  2.920843e+08  1.607630e+02  0.000000e+00  0.000000e+00  2.1411734920e+02  1.8011810875e+02  7.982563e+14  23029
 477  9.8736804320e+03  1.0510019981e+04  1.2107732405e+04  1.0115382346e+04  1.0239375762e+04  1.463052e+08  1.575895e+02  0.000000e+00  0.000000e+00  1.9840807032e+02  2.0071484375e+02  1.593980e+15  23031
 478  1.0270581192e+04  1.0653847005e+04  1.1145887852e+04  1.0470522432e+04  1.0874771170e+04  1.222012e+08  1.687460e+02  0.000000e+00  0.000000e+00  1.6585950526e+02  1.6576039124e+02  1.943537e+16  23041
 479  1.0640469235e+04  1.0825896730e+04  1.0725974455e+04  1.1000638527e+04  1.1854664567e+04  2.238470e+08  1.475813e+02  0.000000e+00  0.000000e+00  1.3122051293e+02  1.5538190842e+02  2.565501e+15  23035
 480  1.1440278452e+04  1.0525812463e+04  1.0946138680e+04  1.1673877848e+04  1.1664555542e+04  3.028360e+07  1.346871e+02  0.000000e+00  0.000000e+00  1.3824467074e+02  1.5306028748e+02  1.127647e+15  23021
 481  1.2514747875e+04  1.0163243577e+04  1.2291236553e+04  1.1185419080e+04  1.1172089151e+04  2.779281e+08  1.355969e+02  0.000000e+00  0.000000e+00  1.6661973498e+02  1.8707041740e+02  6.900809e+15  23017
 482  1.0970973671e+04  1.0276173218e+04  1.4182208573e+04  1.0625441167e+04  1.0414482992e+04  4.097766e+08  1.651084e+02  0.000000e+00  0.000000e+00  2.1134749865e+02  1.7976053619e+02  3.479999e+16  23037
 483  1.0397059082e+04  1.0347234993e+04  1.2495321364e+04  1.0098245392e+04  1.0290599983e+04  6.289602e+08  2.039154e+02  0.000000e+00  0.000000e+00  1.7579295181e+02  1.4886151886e+02  1.703790e+15  23038
 484  1.1475648052e+04  1.0383727654e+04  1.0680957260e+04  1.0070902244e+04  1.0505902722e+04  1.830968e+09  1.475654e+02  0.000000e+00  0.000000e+00  1.5445552307e+02  1.8758783531e+02  3.282071e+15  23027
 485  1.1874359035e+04  1.0297439293e+04  1.0670403179e+04  1.0709748830e+04  1.0540190890e+04  3.640154e+08  1.347094e+02  0.000000e+00  0.000000e+00  2.2710051428e+02  2.1015555382e+02  1.243968e+15  23029
 486  1.0694543104e+04  1.0283986387e+04  1.0417201160e+04  1.0742305153e+04  1.0771182665e+04  2.648831e+08  1.225684e+02  0.000000e+00  0.000000e+00  1.9113271490e+02  1.7612378502e+02  9.249861e+14  23045
 487  1.0248503530e+04  1.0001277918e+04  1.0367844135e+04  1.0971582201e+04  1.0974878587e+04  2.664893e+08  1.306828e+02  0.000000e+00  0.000000e+00  1.2377265660e+02  1.5909354782e+02  1.515080e+15  23042
 488  1.0068526550e+04  1.0313474681e+04  1.0277549903e+04  1.0623094841e+04  1.1035073901e+04  4.591463e+10  1.512096e+02  0.000000e+00  0.000000e+00  1.1543062978e+02  1.6246236801e+02  1.223929e+15  23044
 489  1.0074302761e+04  1.0667539173e+04  1.0425045228e+04  1.0630731301e+04  1.0818496753e+04  1.368215e+08  1.551551e+02  0.000000e+00  0.000000e+00  1.1064362940e+02  1.5939369392e+02  1.083253e+15  23046
 490  1.0079387945e+04  1.0755780957e+04  1.0334704253e+04  1.0482073077e+04  1.0392409538e+04  3.974912e+07  1.432647e+02  0.000000e+00  0.000000e+00  1.1715185650e+02  1.6684212875e+02  1.107459e+15  23045
 491  1.0083801214e+04  1.0913942642e+04  1.0449127045e+04  1.0202426378e+04  1.0310984822e+04  2.308525e+08  1.448248e+02  0.000000e+00  0.000000e+00  1.2590040357e+02  1.5339740372e+02  1.302734e+15  23037
 492  9.6865270799e+03  1.0748512827e+04  1.0427954737e+04  1.0320353482e+04  1.0213539641e+04  3.723037e+08  1.513324e+02  0.000000e+00  0.000000e+00  1.6116336349e+02  1.5046132088e+02  2.197752e+15  23017
 493  9.8998847032e+03  1.0752442327e+04  1.0382335768e+04  1.0459665769e+04  1.0242684023e+04  3.773504e+09  1.854003e+02  0.000000e+00  0.000000e+00  2.0660786106e+02  1.5061288834e+02  1.012084e+15  23036
 494  9.8557091643e+03  1.0255705144e+04  1.0236391552e+04  1.0409849182e+04  1.0496879917e+04  8.080115e+07  1.973582e+02  0.000000e+00  0.000000e+00  1.4339288089e+02  1.4174055099e+02  1.357664e+15  23040
 495  9.7051116515e+03  1.0293189205e+04  1.0045811864e+04  1.0396684087e+04  1.0372988769e+04  1.424000e+09  1.723324e+02  0.000000e+00  0.000000e+00  1.2272127892e+02  1.3420327377e+02  1.795004e+15  23044
 496  9.6748269666e+03  1.0624330567e+04  1.0001756646e+04  1.0344058778e+04  1.0517584514e+04  1.198772e+08  1.754297e+02  0.000000e+00  0.000000e+00  1.3825018768e+02  1.3678353500e+02  1.336654e+15  23030
 497  9.7161509351e+03  1.0788942858e+04  1.0173301529e+04  1.0440199232e+04  1.0431000719e+04  8.908170e+08  1.889789e+02  0.000000e+00  0.000000e+00  2.0148593488e+02  1.3980330467e+02  2.235932e+15  23028
 498  9.4366091431e+03  1.0403057243e+04  1.0265661596e+04  1.1117670260e+04  1.0326022274e+04  1.359082e+08  1.558241e+02  0.000000e+00  0.000000e+00  1.7475454259e+02  1.5381000137e+02  3.018661e+15  23035
 499  9.5344923155e+03  1.0078467741e+04  1.0229086372e+04  1.1360580267e+04  1.0221535697e+04  6.009212e+09  1.489621e+02  0.000000e+00  0.000000e+00  1.4692517473e+02  1.6892706108e+02  6.163969e+15  23034
 500  1.0299131743e+04  1.0176204794e+04  1.0274798684e+04  1.1689248393e+04  1.0336442715e+04  9.129727e+08  1.663164e+02  0.000000e+00  0.000000e+00  1.3852383869e+02  1.4452641869e+02  1.280935e+15  23038
