iter  res_double64      res_float32      res_posit32q      res_posit32n      res_float32fma      pAp_dynrange      pAp_mag      sat_frac_pq      sat_frac_pn      pAp_double        pAp_naive        cond_pAp          n_eff
 120  9.1737118401e-27  2.5887867658e-11  8.8216297830e-11  3.3354532476e-10  2.8408658596e-10  9.923913e+02  4.665816e-24  0.000000e+00  0.000000e+00  1.1268070554e-57  3.5258573610e-23  1.134050e+15  66
 121  3.6109027738e-27  1.8858867046e-11  1.1819232710e-10  4.7125518656e-10  2.2614057411e-10  6.983796e+04  9.402717e-25  0.000000e+00  0.000000e+00  2.5628223993e-56  1.2795450100e-23  1.572306e+16  66
 122  7.1320077876e-27  6.4959332482e-11  1.4705716553e-10  3.4939751505e-10  6.9342797167e-11  1.590691e+03  1.809458e-24  0.000000e+00  0.000000e+00  7.3912001847e-58  3.4638188151e-23  2.516303e+17  66
 123  8.1982453225e-27  3.6022637289e-11  1.7962923296e-10  2.0955515827e-10  2.6947061354e-11  1.318470e+04  2.281209e-24  0.000000e+00  0.000000e+00  1.1065720850e-57  3.1432863277e-23  8.157386e+15  66
 124  4.6109450623e-27  1.9296425596e-11  4.7328692131e-11  3.1297191474e-10  1.4801154371e-11  1.956559e+03  8.116710e-24  0.000000e+00  0.000000e+00  1.8413421992e-56  3.4508941180e-24  4.656510e+15  66
 125  9.1785667608e-27  1.6245688349e-11  2.8449889796e-11  3.0708075458e-10  7.7110207939e-12  6.535609e+02  6.300790e-25  0.000000e+00  0.000000e+00  1.3892423607e-57  1.5276991938e-23  1.099140e+17  66
 126  5.5532993052e-27  7.2081763318e-12  4.0357386265e-11  3.4988959781e-10  2.5072280989e-12  2.129504e+03  6.623907e-26  0.000000e+00  0.000000e+00  5.6862912028e-57  9.8227697741e-24  1.128722e+15  66
 127  3.9114114199e-27  1.1269131067e-11  1.9320073794e-11  2.3080388092e-10  1.1922426551e-12  1.699140e+03  2.084107e-25  0.000000e+00  0.000000e+00  1.1066816643e-56  2.8175839615e-23  2.553561e+15  66
 128  9.2238758455e-27  5.3126574628e-12  1.0158286342e-11  1.1242472931e-10  3.4368367793e-12  8.495033e+03  6.704687e-26  0.000000e+00  0.000000e+00  5.1854918077e-58  8.3752037021e-24  5.202123e+15  66
 129  5.0817246459e-27  1.5153301273e-12  4.2293948440e-12  4.2151915209e-11  2.7891698708e-12  1.460181e+04  1.514613e-26  0.000000e+00  0.000000e+00  1.0818061285e-56  3.1471637368e-24  4.801834e+15  66
