iter  res_double64      res_float32      res_posit32q      res_posit32n      res_float32fma      pAp_dynrange      pAp_mag      sat_frac_pq      sat_frac_pn      pAp_double        pAp_naive        cond_pAp          n_eff
 120  2.4316629215e-30  9.8019714852e-12  1.5026217754e-10  7.3310463444e-10  4.7045406901e-13  6.389710e+02  7.573065e-29  0.000000e+00  0.000000e+00  4.4719601881e-68  2.6253290926e-27  1.384430e+14  48
 121  5.3397941120e-31  1.4151488324e-11  3.2486152630e-10  4.3121943567e-10  1.4397978992e-12  1.488117e+03  2.682127e-29  0.000000e+00  0.000000e+00  5.1584630134e-69  1.0097419587e-27  3.917379e+13  48
 122  8.2521539109e-32  9.7105358599e-12  4.5052221919e-10  7.3828565038e-10  1.9597940108e-12  6.394006e+02  6.626432e-29  0.000000e+00  0.000000e+00  2.4853360690e-70  3.0923347485e-28  3.512036e+13  48
 123  5.5397590156e-32  4.5397811369e-12  2.6429859699e-10  1.4116857889e-09  6.6877361652e-13  2.069477e+03  1.388395e-28  0.000000e+00  0.000000e+00  5.9238683707e-72  1.5146129380e-28  4.656266e+13  48
 124  4.8195113268e-31  1.3706640624e-12  1.7803808883e-10  2.1850174386e-09  5.9874553138e-13  1.247363e+03  1.262177e-28  0.000000e+00  0.000000e+00  1.7639405105e-73  1.1612032525e-27  2.059810e+14  48
 125  1.7752162939e-31  3.0018552099e-13  1.0170086715e-10  3.1495401006e-09  5.2495085134e-13  1.466952e+03  4.417621e-29  0.000000e+00  0.000000e+00  5.3986703452e-71  3.1302000719e-27  6.320936e+13  48
 126  2.4382067779e-31  4.1972467101e-13  4.3141121662e-11  2.0724093609e-09  2.1971573119e-13  4.745531e+02  1.419950e-29  0.000000e+00  0.000000e+00  3.6903882856e-71  9.5925486075e-27  1.104256e+14  48
 127  8.5568258979e-32  7.2284761644e-13  4.7083373304e-11  7.9690837127e-10  7.8627974545e-14  9.827266e+03  1.281899e-30  0.000000e+00  0.000000e+00  4.6455295346e-71  6.8662453190e-27  5.961077e+13  48
 128  6.5812556707e-33  3.7374770578e-13  3.8414713494e-11  8.1665939463e-10  4.7497160107e-14  1.189258e+03  2.169367e-30  0.000000e+00  0.000000e+00  5.9445312228e-72  6.6895404763e-28  1.490632e+13  48
 129  2.1277196778e-33  1.1654739528e-12  6.8725550545e-11  1.0379402824e-09  9.0380047491e-14  1.413634e+05  8.874685e-31  0.000000e+00  0.000000e+00  1.2194075775e-73  7.3206292005e-28  6.788653e+13  48
 130  4.7049957074e-34  6.9241422776e-13  1.3252433273e-10  1.1162846163e-09  2.4034436158e-13  3.432105e+04  2.958228e-30  0.000000e+00  0.000000e+00  4.9664418143e-75  7.0681937108e-28  9.756158e+13  48
 131  1.3786974181e-34  2.8170390446e-13  1.0270446520e-10  7.9264537381e-10  1.9658632132e-13  7.979008e+03  1.419950e-29  0.000000e+00  0.000000e+00  7.6281461369e-76  1.7670484277e-27  8.031912e+13  48
 132  5.1290127326e-35  2.0742412230e-13  4.8859423327e-11  1.0992235893e-09  3.5518186927e-14  3.654186e+02  1.262177e-29  0.000000e+00  0.000000e+00  5.7228234827e-77  8.8352421385e-28  1.178746e+14  48
 133  2.3131899609e-35  4.7021343799e-13  3.8532962507e-11  6.3754994751e-10  7.0021992582e-14  4.290242e+03  3.944305e-30  0.000000e+00  0.000000e+00  8.4134276997e-78  1.4641258401e-27  9.742700e+13  48
 134  2.3380938524e-36  3.3963339167e-13  2.4123050407e-11  2.2218492063e-10  8.8029887467e-14  5.193294e+02  1.577722e-30  0.000000e+00  0.000000e+00  7.2391966801e-79  6.3108872418e-28  1.528131e+13  48
 135  8.3487062187e-37  2.5631920484e-13  1.5844535838e-11  1.5581850128e-10  1.0757415894e-13  2.925453e+02  1.084684e-30  0.000000e+00  0.000000e+00  1.5947518514e-80  8.8352421385e-29  1.155063e+14  48
 136  3.9854411526e-37  3.4539830539e-13  1.8572407368e-11  2.9280644824e-10  1.9854687514e-13  1.094533e+03  2.465190e-31  0.000000e+00  0.000000e+00  9.3784424271e-82  2.8398992588e-29  1.520114e+14  48
 137  1.1360791295e-37  1.0356872821e-13  2.8486210364e-11  3.8600309504e-10  1.3219757768e-13  2.052717e+03  2.958228e-31  0.000000e+00  0.000000e+00  1.3795927960e-82  3.4709879830e-29  6.798316e+13  48
 138  1.5287070095e-37  4.2412603882e-14  5.5471721433e-11  3.1459578181e-10  5.3433523687e-14  2.594161e+03  1.725633e-31  0.000000e+00  0.000000e+00  1.3011390479e-83  1.8932661725e-28  4.330957e+13  48
 139  6.5615495070e-38  1.9646210165e-14  3.7377908644e-11  2.2704602127e-10  2.9541465374e-14  2.031231e+03  1.380507e-30  0.000000e+00  0.000000e+00  3.0756400288e-84  1.5777218104e-28  7.866120e+13  48
 140  4.0027625647e-38  4.7272231671e-15  2.7277260878e-11  1.4869056262e-10  5.2770712979e-15  8.134976e+02  2.563798e-30  0.000000e+00  0.000000e+00  7.8274786207e-83  9.4663308627e-29  2.812560e+13  48
 141  1.2420053198e-39  1.2918167289e-15  2.6265350385e-11  9.9994796087e-11  8.5577318316e-15  1.788040e+03  7.888609e-31  0.000000e+00  0.000000e+00  9.5188472850e-85  5.3642541555e-29  3.636544e+12  48
