iter  res_double64      res_float32      res_posit32q      res_posit32n      res_float32fma      pAp_dynrange      pAp_mag      sat_frac_pq      sat_frac_pn      pAp_double        pAp_naive        cond_pAp          n_eff
 120  1.2871659438e-04  8.0585158788e-04  7.8324861420e-04  8.7815644315e-04  9.3390496049e-04  3.429680e+03  1.637510e-12  0.000000e+00  0.000000e+00  3.4397514464e-14  1.0292010300e-12  5.748403e+14  153
 121  6.8218384624e-05  7.0827274187e-04  5.2624856822e-04  5.6913516210e-04  7.5835665795e-04  4.588851e+03  5.385414e-13  0.000000e+00  0.000000e+00  2.0153393178e-14  6.3155383700e-13  7.925905e+14  153
 122  3.8494739160e-05  4.2986539225e-04  3.6110813766e-04  5.1050946436e-04  4.4754814242e-04  7.378308e+02  2.061910e-13  0.000000e+00  0.000000e+00  3.9267562244e-15  3.1766776709e-13  6.344668e+14  153
 123  3.5064249323e-05  3.2943068196e-04  2.4690146191e-04  2.5593098983e-04  3.2510022346e-04  1.341854e+05  1.121690e-13  0.000000e+00  0.000000e+00  1.5611464381e-15  1.9440438842e-13  7.018809e+14  153
 124  2.1645562976e-05  2.1420506239e-04  2.2947342360e-04  1.9145969412e-04  2.2976287107e-04  3.044065e+04  6.685798e-14  0.000000e+00  0.000000e+00  1.1799455370e-15  5.2773757586e-14  6.179732e+14  153
 125  1.2098088371e-05  1.7462615809e-04  1.0773619923e-04  9.5432062154e-05  1.4807895013e-04  7.352002e+04  4.002397e-14  0.000000e+00  0.000000e+00  2.4234226462e-16  2.3617826445e-14  3.449212e+14  153
 126  9.0438008214e-06  7.7591346513e-05  6.4352206558e-05  6.8697565990e-05  6.6565213324e-05  3.397088e+03  1.357486e-14  0.000000e+00  0.000000e+00  1.1474649273e-16  7.6760429610e-15  4.461498e+14  153
 127  6.2871627347e-06  4.8397723661e-05  3.8720431529e-05  4.5223470253e-05  4.1680861284e-05  4.284480e+04  3.837750e-15  0.000000e+00  0.000000e+00  6.8396240659e-17  4.3478133420e-15  4.755713e+14  153
 128  2.1888119697e-06  4.0272642536e-05  4.3143378093e-05  3.9372838309e-05  3.6159734795e-05  4.499425e+03  1.084853e-15  0.000000e+00  0.000000e+00  2.7954465870e-17  1.3415917682e-15  2.652482e+14  153
 129  1.4855660877e-06  3.9486211663e-05  2.4652429919e-05  2.7682611905e-05  2.5491621195e-05  1.047185e+04  1.440119e-15  0.000000e+00  0.000000e+00  3.4395539945e-18  1.5292671643e-15  4.005671e+14  153
 130  9.1306990460e-07  1.9991208704e-05  1.6440836804e-05  2.0377952222e-05  2.1154430878e-05  7.176506e+02  3.508817e-16  0.000000e+00  0.000000e+00  1.4428610735e-18  5.6256540225e-16  2.974673e+14  153
 131  5.3027078199e-07  1.5476316711e-05  1.1341350042e-05  1.3859946435e-05  1.9506914135e-05  2.067742e+05  1.982464e-16  0.000000e+00  0.000000e+00  6.0938170166e-19  3.0859104334e-16  4.429456e+14  153
 132  2.3320667272e-07  1.4305166163e-05  1.0397434047e-05  1.0005727524e-05  1.6078320992e-05  3.033763e+04  1.052252e-16  0.000000e+00  0.000000e+00  3.7455586693e-19  1.5033818374e-16  3.348361e+14  153
 133  1.2048770973e-07  1.0497681002e-05  6.4021257113e-06  7.2207620031e-06  1.2793634038e-05  8.381747e+03  1.017388e-16  0.000000e+00  0.000000e+00  4.9839419131e-20  8.5987396673e-17  3.838512e+14  153
 134  5.8454045207e-08  6.5321087840e-06  2.9159387074e-06  4.7446336193e-06  1.3876319826e-05  1.675822e+03  2.726006e-17  0.000000e+00  0.000000e+00  1.0162769812e-20  5.7530477778e-17  3.335625e+14  153
 135  3.6335129550e-08  5.9277021858e-06  1.4561025182e-06  2.1927661216e-06  1.6822816218e-05  7.820242e+03  8.388167e-18  0.000000e+00  0.000000e+00  3.6582767569e-21  1.9032830325e-17  4.268597e+14  153
 136  3.2264870106e-08  7.3342953043e-06  1.2983678874e-06  1.4038933313e-06  3.0747310353e-05  6.917571e+03  1.275420e-18  0.000000e+00  0.000000e+00  1.0871877867e-21  4.0721108939e-18  5.100888e+14  153
 137  3.4751644226e-08  1.2403649288e-05  1.1393832503e-06  1.3644177679e-06  4.1424440172e-05  1.702763e+05  1.357264e-18  0.000000e+00  0.000000e+00  7.2861609578e-22  1.4040629892e-18  1.107960e+15  153
 138  1.9303814354e-08  1.4688437476e-05  5.8941462578e-07  9.4978283441e-07  6.0221449683e-05  1.286555e+04  9.619118e-19  0.000000e+00  0.000000e+00  1.0312403368e-21  1.3895575500e-18  7.788460e+14  153
 139  1.1656736478e-08  1.7631941839e-05  7.0164881033e-07  5.5707260459e-07  5.2280341272e-05  1.087761e+04  2.599332e-19  0.000000e+00  0.000000e+00  3.6091996834e-22  6.4596850140e-19  4.953232e+14  153
 140  9.7220978336e-09  3.5553672547e-05  7.1970448945e-07  9.4338701638e-07  6.3808038923e-05  2.169811e+04  3.309781e-19  0.000000e+00  0.000000e+00  1.3023729120e-22  9.9341082845e-20  5.889958e+14  153
 141  4.3427010978e-09  4.8667098928e-05  1.2170729224e-06  1.8276469352e-06  5.2563689285e-05  1.408425e+04  1.621274e-19  0.000000e+00  0.000000e+00  8.4914657336e-23  2.4929238429e-19  4.626748e+14  153
 142  2.4963791521e-09  3.8923350508e-05  1.7578614296e-06  3.5837834809e-06  2.6060987117e-05  5.678866e+04  3.839177e-19  0.000000e+00  0.000000e+00  1.9793250649e-23  1.0275568441e-18  3.714631e+14  153
 143  2.0805369201e-09  2.1568847899e-05  2.8696827848e-06  3.4710191198e-06  2.0455734906e-05  3.398216e+03  1.035815e-18  0.000000e+00  0.000000e+00  5.5095331770e-24  6.7055363269e-18  5.705664e+14  153
 144  1.5158419884e-09  1.5392792226e-05  3.2012406008e-06  3.9588987940e-06  1.1229242349e-05  1.815897e+04  3.665959e-18  0.000000e+00  0.000000e+00  3.6509162730e-24  3.5545737632e-18  5.719763e+14  153
 145  9.2280871287e-10  1.4652386512e-05  2.5555545752e-06  3.8741156414e-06  6.4556325078e-06  3.040402e+03  8.569432e-18  0.000000e+00  0.000000e+00  2.4535268750e-24  1.3631301220e-17  4.303081e+14  153
 146  5.8046722205e-10  1.4287608266e-05  2.3175048612e-06  1.9224122271e-06  7.2534700171e-06  5.533775e+03  4.351208e-18  0.000000e+00  0.000000e+00  8.0080829450e-25  1.3705840120e-17  3.690977e+14  153
 147  2.6970119680e-10  1.8120687403e-05  1.7363949327e-06  2.0353930755e-06  8.8326267674e-06  4.470748e+04  3.083412e-18  0.000000e+00  0.000000e+00  1.7357267190e-25  2.9908733368e-18  1.912436e+14  153
 148  1.0568637668e-10  1.7325176155e-05  2.0640663349e-06  2.0593612328e-06  7.0091047396e-06  3.419758e+03  1.770934e-18  0.000000e+00  0.000000e+00  7.2520483020e-26  3.3610267347e-18  1.330713e+14  153
 149  5.4458036792e-11  1.3723894124e-05  1.7063781572e-06  1.5328947175e-06  7.1540344825e-06  5.772551e+04  3.700263e-18  0.000000e+00  0.000000e+00  9.3352313014e-27  2.6376605977e-18  1.959856e+14  153
 150  5.0009807955e-11  1.0010126765e-05  1.3529626630e-06  1.2138016831e-06  5.0686017652e-06  8.141845e+03  1.279337e-18  0.000000e+00  0.000000e+00  3.7420057826e-27  2.2001680805e-18  3.131886e+14  153
 151  2.3393089271e-11  8.3967873921e-06  1.2354280928e-06  1.4048987919e-06  3.5555266242e-06  1.497165e+03  1.343712e-18  0.000000e+00  0.000000e+00  2.1904860169e-27  1.2028926642e-18  3.640204e+14  153
 152  9.6179801648e-12  7.9591513783e-06  1.5527915340e-06  8.5277216609e-07  3.1054283370e-06  1.389628e+04  9.914521e-19  0.000000e+00  0.000000e+00  6.0979463577e-28  1.0797552495e-18  2.092364e+14  153
 153  5.5076529694e-12  5.8607578342e-06  2.0854340126e-06  9.7266644842e-07  2.6458785015e-06  1.604111e+05  9.607471e-19  0.000000e+00  0.000000e+00  9.4676316639e-29  3.1244927842e-19  1.961840e+14  153
 154  5.7478617637e-12  4.1791925600e-06  2.6183332123e-06  1.7448044463e-06  2.0098819381e-06  3.235532e+04  2.869959e-18  0.000000e+00  0.000000e+00  1.7076076844e-29  4.0832282014e-19  3.603175e+14  153
 155  2.4127070885e-12  2.7114330369e-06  2.4109392685e-06  1.5929025064e-06  2.3998644950e-06  6.801411e+03  4.614212e-18  0.000000e+00  0.000000e+00  4.9029208517e-29  2.1639574220e-18  4.160066e+14  153
 156  9.4803782666e-13  2.7930620211e-06  2.0943156647e-06  1.3774333294e-06  1.9741091736e-06  1.312889e+03  2.929040e-18  0.000000e+00  0.000000e+00  4.7924423361e-30  1.4628258999e-18  9.062560e+13  153
 157  6.4364778924e-13  2.8488641505e-06  1.8018239869e-06  1.1522082608e-06  1.5949478267e-06  4.465784e+03  3.519845e-18  0.000000e+00  0.000000e+00  5.0739905290e-31  9.5788838423e-19  1.658535e+14  153
 158  3.1586995008e-13  2.8744827326e-06  1.3702512042e-06  8.6480108919e-07  1.9219753185e-06  7.799430e+03  3.559232e-18  0.000000e+00  0.000000e+00  4.3556564600e-31  1.1099307983e-18  3.059934e+14  153
 159  8.9112127920e-14  3.7793518753e-06  1.2375297185e-06  9.5833590718e-07  3.0708837781e-06  5.804065e+03  1.390828e-18  0.000000e+00  0.000000e+00  7.3335192205e-32  5.5448894310e-19  1.229909e+14  153
 160  4.5575550262e-14  4.7310722960e-06  9.0673711264e-07  6.8746495459e-07  3.4129358688e-06  2.203804e+03  8.898081e-19  0.000000e+00  0.000000e+00  7.1425069176e-33  4.7635015371e-19  1.691198e+14  153
 161  1.5395973002e-14  3.7922491197e-06  6.5587065740e-07  5.1882107421e-07  2.8174125720e-06  9.534642e+03  5.899584e-19  0.000000e+00  0.000000e+00  3.0231447235e-33  3.3669559653e-19  1.040195e+14  153
 162  8.9361073410e-15  2.9832922453e-06  7.7441698149e-07  5.2435197847e-07  2.6795155582e-06  2.799956e+04  3.928115e-19  0.000000e+00  0.000000e+00  2.3555311229e-34  2.2012268717e-19  3.082414e+14  153
 163  5.4813863474e-15  2.7828933054e-06  6.7524419170e-07  6.3255385389e-07  2.2073719364e-06  1.024231e+04  2.920146e-19  0.000000e+00  0.000000e+00  7.6691179098e-35  1.9269999550e-19  2.045140e+14  153
 164  5.8775375189e-15  1.9594022143e-06  6.4743332253e-07  7.6077141148e-07  1.6919488084e-06  4.658586e+04  2.113612e-19  0.000000e+00  0.000000e+00  2.0834266682e-35  3.9159391943e-19  5.246796e+14  153
 165  3.8350462092e-15  1.2835711176e-06  6.1547528848e-07  6.0562754857e-07  1.7942202534e-06  3.579849e+04  3.375426e-19  0.000000e+00  0.000000e+00  2.1427829586e-35  3.1668444315e-19  3.084666e+14  153
 166  8.7411882662e-15  8.2000460404e-07  4.3225810067e-07  5.9300753695e-07  1.4357460438e-06  1.040735e+04  2.491336e-19  0.000000e+00  0.000000e+00  3.8474464286e-36  2.0381730293e-19  1.049808e+15  153
 167  1.2476825473e-14  1.0077780107e-06  3.1451137030e-07  5.2205261791e-07  1.2860713741e-06  1.486274e+04  1.529159e-19  0.000000e+00  0.000000e+00  3.4379292210e-35  2.8963232840e-19  1.381779e+15  153
 168  2.0273258655e-14  5.8315715110e-07  2.1753211409e-07  2.9403256384e-07  1.4622063242e-06  1.731641e+04  1.021866e-19  0.000000e+00  0.000000e+00  2.3411291777e-35  1.8587079236e-19  2.630558e+15  153
 169  2.9641555848e-14  5.6907079228e-07  1.3475404137e-07  1.7327481133e-07  2.3409593703e-06  2.917932e+06  7.566386e-20  0.000000e+00  0.000000e+00  1.3562689022e-34  8.0759297565e-20  8.263516e+15  153
 170  2.2244022446e-14  9.5832487657e-07  8.8767427185e-08  1.3534171147e-07  3.5182879474e-06  5.603305e+03  1.475690e-20  0.000000e+00  0.000000e+00  6.2168655283e-34  2.7594745235e-20  1.293599e+15  153
 171  1.7160244447e-14  1.3275323412e-06  8.6970894306e-08  1.4659753962e-07  4.6404676017e-06  1.555128e+04  6.076469e-21  0.000000e+00  0.000000e+00  3.6220193286e-34  1.1759199588e-20  3.061734e+15  153
 172  6.8301554590e-15  1.8736114955e-06  1.1894752242e-07  1.2710676714e-07  2.8561153510e-06  2.652912e+05  5.657915e-21  0.000000e+00  0.000000e+00  3.0722049188e-34  1.1653320470e-20  5.029979e+14  153
 173  3.8854590265e-15  1.2867555251e-06  1.1985419586e-07  1.7482837380e-07  2.9161754723e-06  1.431039e+04  8.377685e-21  0.000000e+00  0.000000e+00  2.2135652241e-35  7.8780681540e-21  2.642696e+14  153
 174  7.9143514620e-15  1.1620178326e-06  1.0818585533e-07  2.1784290002e-07  3.8471976267e-06  5.142607e+04  8.043504e-21  0.000000e+00  0.000000e+00  5.4895430541e-37  1.5696579304e-20  3.185105e+14  153
 175  6.8773919115e-15  1.3034744890e-06  1.0781139926e-07  1.9609372231e-07  2.9177438517e-06  1.845018e+03  7.679545e-21  0.000000e+00  0.000000e+00  3.9423283482e-35  2.9407925137e-20  8.275514e+14  153
 176  3.0476841718e-15  1.6066488645e-06  1.5835770448e-07  1.6369699818e-07  6.4174183433e-06  1.864603e+04  6.786190e-21  0.000000e+00  0.000000e+00  4.3389813719e-35  2.8931469105e-20  4.167622e+14  153
 177  2.6676740025e-15  1.7606700689e-06  9.8030825745e-08  2.1339890658e-07  4.3705746954e-06  2.104076e+04  1.368488e-20  0.000000e+00  0.000000e+00  8.8793032155e-36  2.3114735037e-20  7.615155e+14  153
 178  2.3708526457e-15  2.7523216761e-06  1.0915064815e-07  9.6459350007e-08  3.7628466759e-06  1.181994e+04  3.505591e-21  0.000000e+00  0.000000e+00  2.8761262687e-36  3.3788673662e-20  6.344223e+14  153
 179  4.1435071290e-15  1.6457745340e-06  1.4683179846e-07  8.3634180248e-08  4.1669255824e-06  9.637216e+02  7.924390e-21  0.000000e+00  0.000000e+00  5.1399250966e-37  5.8018448164e-21  7.627242e+14  153
 180  1.0703773947e-14  1.6859812077e-06  1.2627751927e-07  7.2574846635e-08  2.6885325332e-06  3.881305e+04  8.682088e-21  0.000000e+00  0.000000e+00  5.0791437958e-36  7.8251285948e-21  2.632595e+15  153
 181  4.9523527672e-15  1.6787602854e-06  1.9519819105e-07  7.0104838976e-08  2.0478193033e-06  2.415314e+03  6.878834e-21  0.000000e+00  0.000000e+00  1.0407366240e-34  3.5122088809e-21  8.284329e+14  153
 182  1.3994201135e-15  9.0402628298e-07  3.7262331433e-07  6.3720349386e-08  1.0234401934e-06  7.554868e+03  1.163016e-20  0.000000e+00  0.000000e+00  1.2505654487e-35  4.8141911651e-21  1.386299e+14  153
 183  8.2558831934e-16  9.1177128126e-07  3.2332456367e-07  1.0052946688e-07  9.1067875030e-07  1.503302e+04  1.340165e-19  0.000000e+00  0.000000e+00  2.1148165709e-36  1.6816581853e-21  4.076145e+14  153
 184  1.0974794677e-15  7.8346231529e-07  1.8779260077e-07  6.5819456323e-08  8.1649185427e-07  1.466598e+03  6.417598e-20  0.000000e+00  0.000000e+00  2.1498229360e-37  7.6663099171e-21  4.330658e+14  153
 185  4.7826565064e-15  9.9120054982e-07  1.0488858987e-07  3.9312887096e-08  1.3544266661e-06  1.868989e+04  4.566037e-20  0.000000e+00  0.000000e+00  1.5858617485e-37  3.6247054442e-21  3.412679e+15  153
 186  1.1004091353e-15  8.5891347518e-07  1.2044975281e-07  1.8813774953e-08  7.9127006968e-07  7.396413e+03  5.863056e-21  0.000000e+00  0.000000e+00  1.2586370133e-35  1.3698110944e-21  1.255244e+14  153
 187  1.5238417495e-15  1.3291895444e-06  9.6073609045e-08  2.2594171658e-08  4.8727843763e-07  1.351562e+04  1.098827e-20  0.000000e+00  0.000000e+00  7.0595529380e-37  2.0369322584e-22  1.447419e+15  153
 188  1.1877371850e-15  5.3464785671e-07  1.5831935922e-07  2.6301362011e-08  3.2438343463e-07  1.106249e+04  4.314574e-21  0.000000e+00  0.000000e+00  1.9559794122e-36  3.5692843432e-22  7.229848e+14  153
 189  5.9126650266e-15  4.8946572521e-07  1.2243704406e-07  4.9527844848e-08  3.4616056305e-07  9.779792e+03  1.838988e-20  0.000000e+00  0.000000e+00  6.4417741297e-38  2.5683958020e-22  1.772912e+15  153
 190  9.6092547131e-16  4.2924933978e-07  1.3598346125e-07  4.4731366057e-08  3.2224923952e-07  2.155008e+04  5.800190e-21  0.000000e+00  0.000000e+00  4.8713001292e-35  1.3673295526e-21  2.549875e+14  153
 191  1.2491547850e-15  7.0936218402e-07  7.6889125409e-08  8.0611200964e-08  3.9092826688e-07  1.308224e+03  1.489587e-20  0.000000e+00  0.000000e+00  5.0641493230e-37  5.7075462266e-22  2.978211e+15  153
 192  3.7696589691e-15  7.5506805429e-07  6.6408181323e-08  5.3768253579e-08  6.9831445266e-07  1.723327e+04  2.996048e-21  0.000000e+00  0.000000e+00  5.9347017941e-38  4.8704394467e-21  4.125012e+15  153
 193  1.0511556815e-15  1.0023552016e-06  1.2599558806e-07  5.8403375286e-08  4.0405682063e-07  6.371171e+04  1.402898e-21  0.000000e+00  0.000000e+00  2.6267435450e-35  1.9868878314e-21  7.863667e+14  153
 194  3.7484487259e-15  6.4155335750e-07  1.4822811429e-07  6.6193141862e-08  2.5485641882e-07  2.548912e+04  6.638952e-21  0.000000e+00  0.000000e+00  2.6089044932e-38  1.9935052763e-21  1.794915e+15  153
 195  4.8347919598e-16  3.3415931725e-07  1.8368906514e-07  9.2656065547e-08  1.8198918175e-07  3.064192e+03  7.007874e-21  0.000000e+00  0.000000e+00  1.5348704705e-35  1.8595020170e-21  1.549956e+14  153
 196  1.6685815906e-15  5.4916585834e-07  1.0159796643e-07  1.1373199022e-07  2.8375309925e-07  7.308132e+04  2.258534e-20  0.000000e+00  0.000000e+00  1.2968515942e-38  4.7629059671e-21  2.698744e+15  153
 197  3.7444535770e-16  3.5270299929e-07  1.5233886786e-07  1.2933988496e-07  3.3998717549e-07  5.779532e+03  5.469318e-21  0.000000e+00  0.000000e+00  2.3428772896e-36  5.9854789124e-21  2.973535e+14  153
 198  1.3673955632e-16  3.6810821137e-07  5.8954447706e-08  9.5098136582e-08  4.8657699719e-07  3.749308e+03  1.504145e-20  0.000000e+00  0.000000e+00  1.5638428248e-37  1.2751816323e-20  9.650443e+14  153
 199  3.2786724737e-16  3.7079376519e-07  7.9544639471e-08  7.6709128862e-08  2.3846427683e-07  1.558094e+04  1.517049e-21  0.000000e+00  0.000000e+00  1.2755865650e-39  2.4997398111e-21  5.532314e+15  153
 200  3.1602898802e-16  1.9654479322e-07  9.8352690776e-08  5.1050474749e-08  1.6127496305e-07  5.007577e+03  2.534481e-21  0.000000e+00  0.000000e+00  8.2436203475e-38  5.6562610286e-21  2.569370e+15  153
 201  8.3633901424e-17  8.2857163907e-08  9.8315754731e-08  9.3761683622e-08  8.4192708471e-08  1.020656e+04  6.868908e-21  0.000000e+00  0.000000e+00  1.1525976999e-37  9.8848083200e-22  1.026545e+15  153
 202  1.7760124836e-16  3.1090239253e-08  8.7303730004e-08  7.3095844725e-08  5.4610737988e-08  2.011539e+04  5.998714e-21  0.000000e+00  0.000000e+00  1.2123344803e-39  4.9845903712e-21  4.434056e+15  153
 203  2.8090871324e-16  2.7840139531e-08  2.9261263826e-08  6.0501928686e-08  8.3722987102e-08  1.212567e+06  1.128936e-20  0.000000e+00  0.000000e+00  6.6673776088e-39  3.7868328443e-21  2.743949e+15  153
 204  4.6968684859e-17  1.6666649403e-08  1.7409637951e-08  3.6900535341e-08  9.8019013503e-08  4.043244e+03  9.115530e-22  0.000000e+00  0.000000e+00  1.2060708873e-37  2.7627832459e-21  1.261898e+14  153
 205  2.4249230323e-17  2.4784573218e-08  1.2128163649e-08  2.0026311689e-08  4.4882478060e-08  6.358325e+04  2.012117e-22  0.000000e+00  0.000000e+00  3.5055539475e-39  1.2482155443e-21  4.151562e+14  153
 206  3.3159537903e-17  1.9222872780e-08  1.8638271173e-08  2.9057227015e-08  3.3162785173e-08  2.926415e+03  5.769585e-23  0.000000e+00  0.000000e+00  1.6647197822e-40  1.1704605668e-22  6.263343e+14  153
 207  1.1938246854e-17  1.5192113253e-08  1.6113958050e-08  2.7940647349e-08  2.4837393325e-08  1.413540e+04  2.055544e-22  0.000000e+00  0.000000e+00  1.3949115964e-39  6.2617572370e-22  1.565705e+14  153
 208  5.0342822892e-18  9.7417080935e-09  1.0916691236e-08  2.3279571644e-08  2.7771587739e-08  6.303970e+03  1.763963e-22  0.000000e+00  0.000000e+00  2.2283972305e-40  5.0954325733e-22  5.352732e+14  153
 209  5.5295291260e-18  8.7004406153e-09  8.2344812522e-09  1.8662795822e-08  4.2494824165e-08  6.586580e+03  1.172529e-22  0.000000e+00  0.000000e+00  1.8424246504e-41  3.5816920524e-22  1.408893e+15  153
 210  7.7361304450e-18  1.3225375481e-08  4.8958490930e-09  2.0136654048e-08  2.9650114705e-08  2.116343e+03  5.997059e-23  0.000000e+00  0.000000e+00  8.8644376651e-42  2.4050276310e-22  1.146511e+15  153
 211  2.2009305497e-18  2.5581024276e-08  6.8064395992e-09  2.3318544006e-08  1.8591429311e-08  3.072493e+03  1.026221e-23  0.000000e+00  0.000000e+00  7.7369513711e-41  1.7536228986e-22  2.404696e+14  153
 212  1.3967781119e-18  2.0304994721e-08  7.2240842981e-09  2.7083518601e-08  1.0714410872e-08  2.979636e+03  1.592323e-23  0.000000e+00  0.000000e+00  6.9032451654e-42  2.5166970137e-22  4.975174e+14  153
 213  1.5513742548e-18  7.0604194957e-09  6.5393658236e-09  2.2693225408e-08  1.0018250886e-08  5.158416e+03  2.853773e-23  0.000000e+00  0.000000e+00  1.2983375737e-42  3.3914405115e-22  7.843993e+14  153
 214  8.5017942954e-19  3.3817018831e-09  6.2934299562e-09  2.0635087853e-08  1.5687325710e-08  2.450124e+04  2.833094e-23  0.000000e+00  0.000000e+00  1.2329836331e-42  6.0880493084e-22  1.754185e+14  153
 215  7.6146002872e-19  3.5216004803e-09  6.4107751950e-09  1.8844005420e-08  2.6604386542e-08  2.819276e+03  2.998530e-23  0.000000e+00  0.000000e+00  7.0869945639e-43  3.6995652896e-22  6.029422e+14  153
 216  2.0383002964e-18  2.6117180408e-09  7.9108901064e-09  2.1573615543e-08  1.1093116683e-08  7.013198e+03  1.687965e-23  0.000000e+00  0.000000e+00  1.3546431153e-43  1.9480103426e-22  1.812203e+15  153
 217  1.6902527005e-18  1.6725014084e-09  5.5756437503e-09  2.1967049914e-08  7.9223652303e-09  9.889469e+03  5.924681e-23  0.000000e+00  0.000000e+00  2.5111718588e-42  2.7110844576e-22  1.096769e+15  153
 218  1.2401570505e-18  1.4210760127e-09  4.3062852105e-09  1.4580060518e-08  7.4128453683e-09  4.679679e+03  3.381101e-23  0.000000e+00  0.000000e+00  3.4931800812e-42  4.9258605478e-22  7.645917e+14  153
 219  1.3684839010e-18  9.8341819419e-10  5.6368342106e-09  7.9265071687e-09  4.4836572332e-09  4.581325e+03  5.622243e-24  0.000000e+00  0.000000e+00  6.2546143549e-43  2.5559880928e-22  1.351807e+15  153
 220  1.2535524416e-18  2.0457657570e-09  5.4167537597e-09  8.8088020884e-09  2.9938300048e-09  9.869850e+03  2.429843e-23  0.000000e+00  0.000000e+00  1.3580310697e-42  3.6912934835e-23  6.284303e+14  153
 221  9.5251084540e-19  1.0811004508e-09  3.0693159563e-09  1.2948817165e-08  9.3508401935e-10  2.146877e+04  2.869283e-23  0.000000e+00  0.000000e+00  1.2241204776e-42  2.2204629568e-23  4.148614e+14  153
 222  1.0104483172e-18  6.2513455239e-10  3.2335390366e-09  7.3208717175e-09  9.6726156552e-10  1.370629e+03  4.032505e-24  0.000000e+00  0.000000e+00  5.1069251068e-43  1.5695752123e-22  8.534295e+14  153
 223  1.0742949429e-18  9.4774912088e-10  2.4064837960e-09  5.6558859859e-09  1.1426307475e-09  8.173138e+04  6.875939e-24  0.000000e+00  0.000000e+00  5.3452073831e-43  4.6528909456e-23  7.291977e+14  153
 224  3.8414976557e-19  7.8540459480e-10  3.2694886136e-09  6.0419720258e-09  2.1012561716e-10  2.105660e+03  3.709388e-24  0.000000e+00  0.000000e+00  7.2190894944e-43  2.2127081386e-23  2.588898e+14  153
 225  2.0703898636e-19  3.3396260840e-10  2.3300338357e-09  3.4024108056e-09  3.5076032017e-10  1.626915e+03  4.950159e-24  0.000000e+00  0.000000e+00  1.9626827028e-43  3.2466839043e-23  1.854773e+14  153
 226  1.9058404218e-19  5.8158134999e-10  1.1808590049e-09  3.6638474515e-09  6.9147101114e-10  7.376421e+03  6.901788e-24  0.000000e+00  0.000000e+00  2.7906701224e-44  6.0229088352e-24  2.465373e+14  153
 227  1.0097249510e-19  5.1092291630e-10  1.1810831406e-09  4.2766789019e-09  4.4375134502e-10  3.817746e+03  9.855082e-25  0.000000e+00  0.000000e+00  1.8987587710e-44  6.1521558059e-24  1.488204e+14  153
 228  6.4886765639e-20  3.9323547514e-10  1.0090260664e-09  1.9465872417e-09  3.8772558910e-10  1.705514e+03  9.014976e-25  0.000000e+00  0.000000e+00  6.5206447707e-45  1.7448341046e-23  1.535157e+14  153
 229  4.4524876718e-20  7.5129554261e-10  3.0166720450e-10  1.5077919055e-09  8.4642256474e-10  1.508616e+03  1.298932e-24  0.000000e+00  0.000000e+00  2.1961728740e-45  3.0825402515e-24  2.091223e+14  153
 230  2.7908170466e-20  6.2233892501e-10  2.5036061611e-10  1.3518408130e-09  4.9745546232e-10  5.079817e+03  1.033976e-25  0.000000e+00  0.000000e+00  1.4656942446e-45  1.6123559596e-24  1.624224e+14  153
 231  1.7835372292e-20  6.2639122223e-10  2.7841829962e-10  1.1057061907e-09  3.9824093575e-10  3.067365e+03  4.038968e-26  0.000000e+00  0.000000e+00  5.8012160969e-46  1.2536956159e-24  1.452350e+14  153
 232  1.0564810556e-20  4.5340423220e-10  1.9257248303e-10  1.2005550545e-09  4.6925112300e-10  5.667198e+03  6.745076e-26  0.000000e+00  0.000000e+00  2.3862958813e-46  6.0422958808e-25  1.653136e+14  153
 233  8.6584519076e-21  3.2888083281e-10  7.2634412966e-11  1.5144482371e-09  3.9872846042e-10  1.639890e+04  6.381569e-26  0.000000e+00  0.000000e+00  8.4014029118e-47  5.7838019393e-25  1.640225e+14  153
 234  6.5768825433e-21  1.4919754315e-10  4.7798251557e-11  1.6848202173e-09  1.2270508138e-10  3.892861e+03  4.543839e-27  0.000000e+00  0.000000e+00  4.3017236214e-47  1.6123559596e-24  1.573251e+14  153
 235  2.1449396615e-21  8.7069483552e-11  5.4357052422e-11  2.2924693937e-09  1.0476572110e-10  5.806681e+03  1.262177e-27  0.000000e+00  0.000000e+00  3.2675001562e-47  1.0372069400e-24  9.361336e+13  153
 236  1.4284652254e-21  7.3155845863e-11  4.8977788603e-11  2.1113821069e-09  1.0022064614e-10  6.334729e+04  1.968997e-27  0.000000e+00  0.000000e+00  4.3555163267e-48  3.0114544176e-24  1.393499e+14  153
 237  1.3393487161e-21  4.8134254336e-11  3.0855872781e-11  2.1150897170e-09  4.4220423793e-11  2.553311e+04  1.565100e-27  0.000000e+00  0.000000e+00  9.1153933054e-49  4.3168488218e-24  2.676647e+14  153
 238  1.0008692334e-21  3.0279538376e-11  2.5457729866e-11  1.6860138110e-09  2.1544307225e-11  4.801898e+04  8.077936e-28  0.000000e+00  0.000000e+00  1.4931484059e-48  2.4750794891e-24  2.579386e+14  153
 239  6.8911282248e-22  2.5909551875e-11  2.2909519826e-11  1.4119107767e-09  1.0396719607e-11  9.081471e+02  4.796274e-28  0.000000e+00  0.000000e+00  6.8173696985e-49  1.8223822870e-24  2.947730e+14  153
