iter  res_double64      res_float32      res_posit32q      res_posit32n      res_float32fma      pAp_dynrange      pAp_mag      sat_frac_pq      sat_frac_pn      pAp_double        pAp_naive        cond_pAp          n_eff
 230  1.2290248578e-14  1.5334227719e-04  3.2114654048e-05  4.0088089672e-05  1.1731227966e-04  4.177995e+04  1.890736e-19  0.000000e+00  0.000000e+00  3.8806244042e-40  1.5130126020e-19  6.578402e+13  112
 231  3.8913507091e-15  9.3143252677e-05  9.8664719137e-05  9.1928972316e-05  7.8376215350e-05  2.188778e+05  7.639178e-20  0.000000e+00  0.000000e+00  1.6973973072e-38  9.5661783481e-20  4.648857e+13  112
 232  2.8918824784e-15  1.2955522362e-04  6.4355932945e-05  9.6791905387e-05  1.1467273771e-04  1.681798e+05  2.646449e-19  0.000000e+00  0.000000e+00  4.2147709383e-39  4.0324062245e-19  6.718448e+13  112
 233  2.1388909669e-15  1.3390540634e-04  2.0844705992e-05  3.7923382050e-05  1.3926023516e-04  2.272412e+05  4.236753e-19  0.000000e+00  0.000000e+00  1.0788906248e-39  4.5813894535e-19  1.493073e+14  112
 234  4.2575418296e-15  6.4634274078e-05  5.2841173252e-05  3.4016841278e-05  7.0777764392e-05  1.257691e+05  1.547688e-19  0.000000e+00  0.000000e+00  8.0254663451e-40  2.9032054267e-19  1.017222e+14  112
 235  4.4178000055e-16  4.5525842244e-05  4.2918044989e-05  1.0183768847e-04  5.8954065359e-05  9.960404e+04  9.668087e-20  0.000000e+00  0.000000e+00  7.4993261272e-40  8.7826728718e-20  2.708347e+12  112
 236  1.5198180732e-15  7.3754194118e-05  6.2784998964e-05  8.6858713938e-05  6.0655901010e-05  5.925088e+04  7.099195e-19  0.000000e+00  0.000000e+00  7.0406531011e-42  5.3945410828e-19  4.719574e+13  112
 237  2.9261688689e-15  1.4146429760e-05  1.5134966457e-05  2.4495681639e-04  2.5823696227e-05  1.527937e+04  3.208667e-19  0.000000e+00  0.000000e+00  9.4703907057e-41  2.6025087304e-19  6.852430e+13  112
 238  1.5967512784e-15  1.1156372480e-05  1.0092844793e-05  1.5367372116e-04  4.2035049278e-05  3.978409e+03  9.121486e-20  0.000000e+00  0.000000e+00  1.2619400806e-39  2.2514135738e-18  7.640225e+13  112
 239  1.0478802116e-15  1.1322061229e-05  6.2252487865e-06  6.9624144485e-05  2.9377608116e-05  1.216339e+04  1.617965e-20  0.000000e+00  0.000000e+00  3.2566732496e-39  1.4786018886e-18  2.324265e+13  112
 240  1.0154299180e-15  1.0535705165e-05  1.2760241161e-05  7.4509406003e-05  2.6911795179e-05  6.271576e+06  1.562379e-20  0.000000e+00  0.000000e+00  2.0680020529e-40  5.3871295445e-19  4.031585e+13  112
 241  8.8307046102e-16  1.9341714405e-05  1.5893672412e-05  3.5422075550e-05  2.7566608540e-05  1.899428e+04  1.700683e-20  0.000000e+00  0.000000e+00  1.1824775703e-40  3.5686556859e-19  2.630857e+13  112
 242  1.4466311237e-15  2.4358139287e-05  1.9165488656e-05  5.7871920412e-05  1.7678026668e-05  2.806514e+04  3.865911e-20  0.000000e+00  0.000000e+00  1.6233442533e-41  2.0643781111e-19  1.260886e+14  112
 243  3.1063417903e-16  9.0918081418e-06  1.7674454419e-05  2.5404744949e-05  2.4088396530e-05  2.548236e+05  6.215104e-20  0.000000e+00  0.000000e+00  9.1505964192e-41  1.7184180917e-19  1.691783e+12  112
 244  2.6346436877e-16  2.2662923974e-06  1.9264711974e-05  4.3315725119e-05  4.4041038288e-06  5.409219e+04  5.722766e-20  0.000000e+00  0.000000e+00  1.8319564715e-41  9.7514668053e-20  3.275461e+13  112
 245  4.6516761768e-16  1.3804836538e-06  1.4954189478e-05  2.7108026001e-05  1.7064690780e-06  7.302345e+04  1.163612e-19  0.000000e+00  0.000000e+00  3.1750278481e-42  9.8335231220e-20  1.187303e+13  112
 246  2.0556988683e-15  1.1479545296e-06  8.3906042448e-06  7.4810774830e-05  1.4205908675e-06  2.064388e+04  2.269784e-20  0.000000e+00  0.000000e+00  1.8211857138e-41  1.3155480462e-19  1.347089e+14  112
 247  2.0618807911e-15  1.0869223738e-06  1.5139711771e-05  5.6122038282e-05  1.3700680191e-06  1.687174e+04  8.572900e-21  0.000000e+00  0.000000e+00  2.3385781949e-41  5.4019526211e-19  2.193197e+14  112
 248  2.6536276821e-16  2.5832806593e-06  7.2900000159e-06  1.0412235406e-04  2.2957048570e-06  1.858038e+04  1.461132e-20  0.000000e+00  0.000000e+00  4.8360090351e-40  4.3283383605e-19  1.972355e+13  112
 249  1.3341497305e-16  2.1098511188e-06  9.6115839515e-06  1.0328167569e-04  1.8921579007e-06  1.310239e+05  5.045802e-21  0.000000e+00  0.000000e+00  2.0613158846e-41  1.6473732033e-18  3.916642e+13  112
 250  6.2725772623e-17  2.1018648598e-06  3.2181278550e-05  1.6494925847e-05  4.6879712749e-06  3.068322e+04  4.168990e-21  0.000000e+00  0.000000e+00  6.6320457849e-42  6.2563971067e-19  1.157674e+13  112
 251  4.0978263209e-17  3.1625756492e-06  1.7771544906e-05  4.0570627307e-05  3.2849936151e-06  1.719878e+04  2.241329e-20  0.000000e+00  0.000000e+00  1.3003882594e-42  5.1099909521e-20  9.890588e+13  112
 252  6.4816705503e-18  2.7629029012e-06  5.9964585168e-06  4.2213672049e-05  3.5472642812e-06  2.436529e+04  2.254563e-20  0.000000e+00  0.000000e+00  1.0273129210e-42  2.3425754948e-20  7.748916e+12  112
 253  1.6687013166e-18  4.6196247135e-06  7.0458545710e-06  6.5807226024e-05  1.3625152983e-06  2.250341e+05  9.595295e-21  0.000000e+00  0.000000e+00  5.3803881362e-44  3.4400125570e-19  2.106796e+13  111
 254  9.8283130240e-19  1.0886289988e-06  2.3599089230e-06  2.3541401333e-05  2.6836256739e-06  2.135109e+04  7.318894e-21  0.000000e+00  0.000000e+00  2.0773817829e-45  2.1313466535e-19  5.443123e+13  112
 255  8.3925036872e-19  1.2020824483e-06  2.4605253364e-06  1.7432358925e-05  6.1608941734e-06  4.091538e+03  2.840538e-21  0.000000e+00  0.000000e+00  8.8573955665e-46  1.5482174089e-19  7.154897e+13  112
 256  5.7670935533e-19  3.9275644973e-07  1.8096342955e-06  4.1703875334e-05  7.4077791002e-06  3.989744e+03  7.117889e-22  0.000000e+00  0.000000e+00  5.2694522933e-46  3.4979813744e-20  2.788495e+13  112
 257  3.6362386778e-19  4.2339842836e-07  1.3975624039e-06  2.3568248615e-05  5.2846052862e-06  4.029937e+05  4.264116e-22  0.000000e+00  0.000000e+00  1.3746601193e-46  1.0024105535e-19  6.339433e+13  111
 258  2.8360236378e-19  4.4389716350e-07  1.1083568188e-06  2.4874773990e-05  2.3348335887e-06  2.553852e+03  4.925861e-22  0.000000e+00  0.000000e+00  1.4809586237e-46  3.1287279489e-20  5.742845e+13  112
 259  3.9383045808e-19  1.0025716714e-06  7.4149421226e-07  9.8159582650e-06  2.7479011490e-06  2.895684e+03  1.007506e-21  0.000000e+00  0.000000e+00  3.7497910564e-47  5.3574833914e-20  2.017750e+13  112
 260  4.7506770202e-19  4.3071321827e-07  8.7115457625e-07  1.0749837525e-05  1.0833673649e-06  2.284154e+05  1.679177e-22  0.000000e+00  0.000000e+00  3.7408814958e-47  3.0202018526e-20  6.213662e+13  112
 261  1.2301715321e-18  2.9839514567e-07  1.2634158794e-06  1.0412393639e-05  9.4593660702e-07  1.592857e+04  3.412120e-22  0.000000e+00  0.000000e+00  1.3839646418e-46  1.7787691892e-20  4.177351e+13  112
 262  2.5562019290e-18  2.1547625423e-07  1.6713833665e-06  5.2435654393e-06  7.6456694769e-07  3.890885e+03  2.231320e-22  0.000000e+00  0.000000e+00  5.3029864798e-47  1.3843694732e-20  6.779966e+13  112
 263  1.2208016668e-18  2.1821049062e-07  1.4370666451e-06  7.2802848018e-06  5.3711498773e-07  2.196580e+05  1.076989e-21  0.000000e+00  0.000000e+00  1.8626194881e-45  5.1781506346e-22  1.152784e+13  112
 264  1.2377935127e-18  1.5065548852e-07  1.1710306510e-06  6.0263177280e-06  3.3308746917e-07  3.005335e+04  1.213474e-21  0.000000e+00  0.000000e+00  1.0492810206e-46  2.9235871570e-20  1.144155e+14  112
 265  1.2562823161e-18  1.6482417297e-07  1.3379939044e-06  5.9452738757e-06  6.7492640000e-07  1.999190e+04  2.442251e-22  0.000000e+00  0.000000e+00  1.5610963994e-46  6.9350822556e-21  1.128594e+14  112
 266  1.5699022924e-18  2.2703066719e-07  1.2888077761e-06  5.6745893347e-06  1.3166997586e-06  2.045832e+04  5.686867e-22  0.000000e+00  0.000000e+00  5.1121375535e-47  1.0197482592e-20  2.276345e+14  112
 267  1.0953098450e-18  1.7337252203e-07  1.0706872524e-06  5.7032138345e-06  1.1334628097e-06  2.177394e+04  2.152738e-22  0.000000e+00  0.000000e+00  8.1684012956e-46  1.4108392528e-20  4.492109e+13  112
 268  6.6985795068e-19  1.8682506615e-07  1.1267971724e-06  5.8815857255e-06  4.1370824634e-07  9.345314e+04  5.815080e-22  0.000000e+00  0.000000e+00  5.3603339901e-46  7.7225581988e-21  6.713387e+13  112
 269  1.8632574750e-19  1.9098874674e-07  8.5798821951e-07  4.8810913781e-06  5.9639752300e-07  8.108026e+03  1.428955e-22  0.000000e+00  0.000000e+00  4.3892165821e-46  8.8309802196e-21  4.556596e+13  112
 270  1.2384931750e-19  1.7280398782e-07  1.1834233538e-06  4.9179165589e-06  5.4458602277e-07  8.403478e+06  2.605619e-22  0.000000e+00  0.000000e+00  4.7822835012e-47  4.7182382140e-21  2.568204e+13  112
 271  2.4211799985e-19  3.6364142213e-07  9.5950093008e-07  4.4889732639e-06  5.3595803683e-07  1.360569e+04  2.547716e-22  0.000000e+00  0.000000e+00  1.2935980816e-48  1.1385313951e-20  1.190647e+13  112
 272  1.0466546195e-18  1.3936676067e-07  1.2342550726e-06  4.1924530227e-06  3.4087032435e-07  5.284544e+03  1.044316e-22  0.000000e+00  0.000000e+00  1.9013393222e-48  5.6099389143e-21  1.010546e+14  112
 273  1.4560331272e-18  2.1659098001e-07  2.1944963919e-06  4.9964490078e-06  2.2434717865e-07  4.303612e+04  4.400601e-22  0.000000e+00  0.000000e+00  4.4364708542e-47  4.7711777732e-21  1.275563e+14  112
 274  1.0722376862e-18  1.0308067295e-07  3.0196413604e-06  5.7161541902e-06  1.6199532427e-07  9.110955e+03  3.596168e-22  0.000000e+00  0.000000e+00  2.6573606648e-46  2.8074509990e-21  7.430561e+13  112
 275  8.1135513776e-19  1.0600610305e-07  1.0943543551e-06  7.3251522808e-06  1.6108907849e-07  1.169349e+04  4.009758e-22  0.000000e+00  0.000000e+00  1.6352612035e-46  2.8703167256e-21  3.245483e+14  112
 276  1.1617471424e-18  9.9585963555e-08  6.4621573658e-07  8.6249795200e-06  2.5951945510e-07  3.501841e+04  8.974910e-23  0.000000e+00  0.000000e+00  2.0670142821e-46  7.3122766150e-21  3.795477e+14  112
 277  5.2586928919e-19  7.4421917542e-08  4.8017604697e-07  4.5402440694e-06  1.9637787118e-07  8.322858e+03  3.980807e-23  0.000000e+00  0.000000e+00  2.4581229730e-46  1.7787691892e-20  3.769069e+13  112
 278  5.3237699665e-19  9.4126512226e-08  5.5206772380e-07  3.9658020501e-06  4.5060864348e-07  4.017735e+03  6.875939e-23  0.000000e+00  0.000000e+00  2.0697609034e-47  6.3593645493e-21  1.052049e+14  112
 279  5.5186100036e-19  6.7823331332e-08  5.3017372974e-07  4.1939853575e-06  2.5121623992e-07  9.241219e+03  7.134433e-23  0.000000e+00  0.000000e+00  3.4219450441e-47  4.2318560138e-21  1.658809e+14  112
 280  1.8360369689e-19  6.1592163482e-08  4.7121977290e-07  5.8750698087e-06  1.0113387615e-07  5.412540e+03  5.226747e-23  0.000000e+00  0.000000e+00  3.5950304799e-47  1.5633713577e-21  2.947177e+13  112
 281  4.3396889532e-19  7.3975153067e-08  6.1327998151e-07  6.8047095227e-06  9.3950040792e-08  9.345251e+05  8.364864e-23  0.000000e+00  0.000000e+00  3.4521526451e-48  1.5799149700e-21  7.867696e+13  112
 282  6.9044939329e-19  6.9576275350e-08  5.0530064740e-07  4.5461547761e-06  4.5731696732e-08  2.662419e+04  6.048758e-23  0.000000e+00  0.000000e+00  1.1375141126e-47  2.0265925008e-21  1.355656e+14  112
 283  7.7496892968e-19  6.7346191357e-08  5.7619445715e-07  1.6720910623e-06  3.0345788891e-08  1.361733e+04  1.073267e-22  0.000000e+00  0.000000e+00  2.1353304257e-46  1.7122638680e-21  1.949802e+14  112
 284  1.0771191195e-18  3.8468223923e-08  5.2800158627e-07  2.0402384821e-06  4.2060870477e-08  2.500562e+03  4.208281e-23  0.000000e+00  0.000000e+00  5.5633956970e-47  5.2319173744e-22  1.833905e+14  112
 285  4.4959695255e-19  4.4967833891e-08  5.5510888115e-07  3.1588836268e-06  4.0850882006e-08  4.891823e+04  6.100457e-23  0.000000e+00  0.000000e+00  1.4242404134e-46  1.0927055892e-21  1.107951e+14  112
 286  2.4479932096e-19  5.1448976959e-08  5.1428742320e-07  2.8505993416e-06  4.8771544421e-08  1.475439e+06  4.316849e-23  0.000000e+00  0.000000e+00  3.5717000704e-47  1.8346865986e-21  1.566236e+14  112
 287  5.7068242098e-19  5.5085075238e-08  4.5273198728e-07  3.1388306578e-06  6.3246363575e-08  1.165682e+04  1.006058e-22  0.000000e+00  0.000000e+00  2.0335386111e-47  9.8599929016e-22  6.144198e+13  112
 288  2.9831217336e-19  2.6056880294e-07  6.1439767414e-07  1.9032004642e-06  3.4798625658e-08  9.208886e+04  3.251854e-23  0.000000e+00  0.000000e+00  2.5513671556e-47  1.4401214465e-21  1.184358e+14  112
 289  4.7691571913e-20  9.8406084835e-08  6.1521875057e-07  1.9295133819e-06  3.1248222812e-08  2.391137e+03  1.786710e-22  0.000000e+00  0.000000e+00  5.8479219253e-48  9.1651611871e-22  9.406165e+12  112
 290  2.1681968010e-20  1.1264732228e-07  6.9886187850e-07  2.7762486947e-06  3.6112901971e-08  7.224419e+03  5.707546e-23  0.000000e+00  0.000000e+00  5.9850834789e-49  3.7243807080e-22  3.713011e+13  112
 291  4.0827050098e-20  3.4666107444e-08  4.6549920897e-07  3.2461239988e-06  4.3009969636e-08  1.086414e+04  1.340033e-22  0.000000e+00  0.000000e+00  3.2185419209e-50  7.5769744110e-22  3.472922e+13  112
 292  5.6894324009e-20  4.3218222989e-08  2.9099993155e-07  3.2835850687e-06  4.3194347291e-08  3.615517e+03  1.519944e-22  0.000000e+00  0.000000e+00  1.3255555123e-49  2.0596797253e-21  4.558814e+13  112
 293  8.1103594986e-20  1.0197881275e-07  1.6411637350e-07  1.8944886805e-06  2.5467193509e-08  5.459161e+04  1.597493e-23  0.000000e+00  0.000000e+00  4.8256856572e-49  1.1348918004e-21  5.423485e+13  112
 294  5.0405011013e-20  8.0849526925e-08  1.8310971854e-07  2.8022306170e-06  2.6066897781e-08  4.051370e+03  8.866342e-24  0.000000e+00  0.000000e+00  1.3547915966e-48  9.5373924627e-22  1.058048e+13  112
 295  6.9344155520e-20  3.8451571180e-08  2.0524625427e-07  1.7292210112e-06  2.2142411495e-08  5.920843e+04  2.681875e-24  0.000000e+00  0.000000e+00  3.0211148504e-49  1.1969303464e-21  5.102260e+13  112
 296  1.0921423293e-19  4.3816186469e-08  1.0169449760e-07  2.8292004066e-06  1.7131793414e-08  3.058534e+03  1.064995e-23  0.000000e+00  0.000000e+00  4.0649396486e-49  4.2103493179e-22  4.360395e+13  112
 297  1.8179634084e-19  1.8706545749e-08  1.4365707317e-07  2.0274479617e-06  1.6368903621e-08  2.340103e+04  2.914519e-24  0.000000e+00  0.000000e+00  6.3372667500e-49  6.3858343289e-22  1.394494e+13  112
 298  3.9573983437e-20  1.4753822043e-08  1.3634972802e-07  2.9662809681e-06  1.4271368912e-08  9.794237e+04  1.279545e-24  0.000000e+00  0.000000e+00  5.3616204626e-49  2.5870073658e-22  8.327806e+13  112
 299  1.0240952990e-19  4.8120574808e-09  9.3506363419e-08  2.7182113617e-06  9.3204516495e-09  3.908654e+03  2.559090e-24  0.000000e+00  0.000000e+00  2.9932851146e-49  2.5932112204e-22  8.586942e+13  112
 300  6.3740440300e-20  2.7309353052e-09  1.5018785742e-07  1.0377691970e-06  1.4008531876e-08  4.240960e+03  1.298932e-24  0.000000e+00  0.000000e+00  2.2356139529e-50  2.8124140827e-22  5.960776e+13  112
 301  5.0230819333e-20  5.3085413056e-09  1.0031029410e-07  1.4908051388e-06  1.0734124491e-08  2.265012e+03  2.268284e-24  0.000000e+00  0.000000e+00  1.3858307909e-48  4.9010451294e-23  7.003150e+13  112
 302  1.1572676234e-19  4.2673425502e-09  1.0715674672e-07  6.9089573742e-07  1.1010587322e-08  6.339182e+03  1.150298e-24  0.000000e+00  0.000000e+00  2.1178748310e-49  1.4723814903e-22  2.467388e+14  112
 303  4.0096871857e-19  2.8582170097e-09  6.0310327958e-08  4.1686751647e-07  5.8584356946e-09  8.446748e+03  1.198766e-24  0.000000e+00  0.000000e+00  6.8938841966e-49  5.7489052572e-23  3.069482e+14  112
 304  1.5523083820e-19  2.1294472996e-09  1.2942274120e-08  5.1511316054e-07  5.2915752374e-09  1.900532e+03  2.827277e-25  0.000000e+00  0.000000e+00  6.3525081390e-48  8.0960302454e-23  1.400380e+14  112
 305  2.7136825565e-19  1.0906911156e-09  2.5626183014e-08  5.8397564454e-07  1.3489232995e-09  3.793771e+04  7.431701e-26  0.000000e+00  0.000000e+00  3.6319771965e-48  4.8183270681e-23  2.073650e+14  111
 306  1.0772966584e-19  6.6342347443e-10  3.1043843288e-08  4.9606894970e-07  1.3795409790e-09  1.933333e+04  2.201237e-26  0.000000e+00  0.000000e+00  1.7643627192e-48  4.2289608817e-23  2.360179e+14  112
 307  3.4888711814e-19  9.5714298353e-10  1.4881821882e-08  3.0995067314e-07  1.7415523958e-09  2.461727e+05  9.249236e-26  0.000000e+00  0.000000e+00  2.2290960243e-48  6.0384184716e-23  3.100090e+14  112
 308  2.4156941628e-19  1.0409956531e-09  9.1894394121e-09  1.3623358481e-07  1.9770041579e-09  9.439071e+03  2.221432e-26  0.000000e+00  0.000000e+00  1.6362441705e-48  1.5328690726e-23  1.318633e+14  112
 309  2.2494980241e-19  7.4145119210e-10  1.5821137769e-08  2.2461774475e-07  4.0147309028e-09  6.480869e+04  5.856503e-27  0.000000e+00  0.000000e+00  6.3207098403e-48  4.0971289716e-24  2.659432e+14  112
 310  1.3348137574e-19  6.6868224437e-10  1.7867002467e-08  1.1184404761e-07  1.4786832287e-09  1.975036e+04  2.564745e-26  0.000000e+00  0.000000e+00  5.1855122608e-48  3.4121200268e-24  1.223832e+14  112
 311  7.2122492489e-20  8.2797386342e-10  9.9125783736e-09  2.2379470243e-07  2.4912383910e-09  3.801223e+04  8.683781e-26  0.000000e+00  0.000000e+00  2.1759818896e-48  5.3766739816e-24  2.762856e+13  112
 312  9.5049887343e-20  7.7442145384e-10  9.7766346920e-09  6.8548757943e-08  4.7366166233e-09  1.629645e+05  2.382991e-26  0.000000e+00  0.000000e+00  4.9488211240e-50  1.8740810753e-24  9.100277e+13  112
 313  2.1230283084e-19  7.1621599761e-10  4.0751349273e-08  1.0163530980e-07  4.1718405978e-09  9.046295e+03  1.767048e-27  0.000000e+00  0.000000e+00  5.4156333218e-50  1.6446677023e-24  3.569600e+14  112
 314  2.1140953524e-19  2.2665722911e-09  2.8200875848e-08  5.4859662781e-08  3.1517650181e-09  2.980263e+05  6.421959e-26  0.000000e+00  0.000000e+00  6.9239162750e-48  5.9776723954e-25  1.759704e+14  112
 315  6.1835394704e-20  3.1665089583e-09  2.5628827151e-08  7.8056625206e-08  6.0611996870e-09  9.963281e+04  7.552870e-26  0.000000e+00  0.000000e+00  7.9214556206e-48  2.1002632741e-25  2.544331e+14  112
 316  1.7230359770e-19  4.9175905020e-09  3.4449888288e-08  9.6556526975e-08  5.6928202030e-09  1.202636e+04  2.564745e-26  0.000000e+00  0.000000e+00  4.4131076875e-49  1.5832753912e-25  1.532576e+15  112
 317  1.6827253558e-19  3.0909717686e-09  3.4189259530e-08  5.1392321433e-08  1.7693672456e-09  1.131056e+04  5.331438e-26  0.000000e+00  0.000000e+00  5.6118161435e-48  1.0145887201e-24  3.951624e+14  112
 318  7.8810181097e-20  6.6141043570e-09  4.0957683179e-08  1.2207166542e-07  1.0341902606e-09  2.836037e+04  5.291048e-26  0.000000e+00  0.000000e+00  8.0281525348e-48  2.1971985021e-25  4.874172e+14  112
 319  6.7257801085e-20  5.4907336334e-09  5.4994381169e-08  1.1833341167e-07  1.0546345030e-09  5.213311e+03  2.164887e-25  0.000000e+00  0.000000e+00  1.3195956992e-48  4.5236439749e-25  2.891524e+14  112
 320  2.9426664314e-20  1.0224648087e-09  9.1921821191e-08  1.0748860615e-07  1.2909458352e-09  4.270511e+04  3.635071e-25  0.000000e+00  0.000000e+00  9.6549979959e-49  1.1082927739e-24  1.407926e+14  112
 321  1.7249869631e-20  2.3331357832e-09  4.4918818362e-08  8.4820686016e-08  7.9151565472e-10  5.058435e+04  4.491332e-25  0.000000e+00  0.000000e+00  1.7071032493e-49  6.3331015649e-25  2.427613e+14  112
 322  2.2741275958e-20  1.7857991001e-09  4.2873093580e-08  1.9080410873e-07  2.7021832992e-09  4.991510e+03  1.712522e-25  0.000000e+00  0.000000e+00  1.0651425108e-49  1.4152543293e-24  2.569785e+14  112
 323  1.2304957568e-20  1.4587581976e-09  2.1945137331e-08  2.3981149404e-07  9.4623586843e-10  6.793514e+03  1.550964e-25  0.000000e+00  0.000000e+00  8.8147846577e-50  1.8934681209e-24  6.983788e+13  112
 324  8.9461186008e-21  7.0465446153e-10  2.0668228177e-08  1.0644970176e-07  5.0815960392e-09  3.155075e+04  2.471848e-25  0.000000e+00  0.000000e+00  1.3212971271e-50  4.7821379163e-24  5.084470e+13  112
 325  1.6663844531e-20  5.4443279371e-10  1.2204190815e-08  1.6132324367e-07  3.5102464970e-09  7.868050e+03  4.281306e-26  0.000000e+00  0.000000e+00  9.4540450719e-51  7.3670773306e-25  3.448332e+14  112
 326  1.1067709330e-20  3.6442620396e-10  1.0420146805e-08  1.3064019319e-07  7.6757770802e-09  5.575448e+03  3.473512e-26  0.000000e+00  0.000000e+00  3.7627353383e-50  3.8127856360e-24  1.311033e+14  112
 327  6.2935015985e-21  4.2991338711e-10  7.3308152597e-09  9.9718404645e-08  5.1559999849e-09  4.544783e+04  1.534808e-26  0.000000e+00  0.000000e+00  1.0257145492e-50  3.7352374536e-24  1.736878e+14  112
 328  1.0858010894e-20  5.6457854269e-10  1.2632805845e-08  1.0680304797e-07  8.7556132403e-09  3.874428e+03  4.442865e-27  0.000000e+00  0.000000e+00  1.3310109174e-51  2.3264454728e-24  3.986928e+14  112
 329  2.4763997160e-21  4.1286537720e-10  8.6143405112e-09  6.7344427369e-08  8.6356713028e-09  6.295387e+05  1.413639e-26  0.000000e+00  0.000000e+00  3.8611138958e-51  1.2536956159e-24  1.069294e+14  112
 330  1.2037091476e-21  7.3403977241e-10  1.4251727070e-08  3.0103048400e-07  5.5066463626e-09  4.093914e+04  1.878120e-26  0.000000e+00  0.000000e+00  4.7089720511e-51  4.2005265481e-25  7.821154e+13  112
 331  7.6249662178e-22  1.8394782729e-09  1.0388885317e-08  1.5973336084e-07  9.7056164497e-09  3.498311e+03  3.110005e-26  0.000000e+00  0.000000e+00  1.1186393643e-52  2.8498957042e-24  2.349697e+14  112
 332  8.7667437186e-22  1.6112062513e-09  9.3381126495e-09  1.4311037362e-07  4.9852509998e-09  7.888076e+03  6.260400e-27  0.000000e+00  0.000000e+00  1.1791235784e-52  2.6107888084e-24  2.652899e+14  112
 333  1.2900841793e-22  2.7661365939e-09  1.6213524270e-08  1.0470495264e-07  2.7978796316e-09  1.046589e+05  2.271919e-27  0.000000e+00  0.000000e+00  1.4222126540e-52  7.4317008159e-25  8.397418e+12  112
 334  2.4724567162e-23  1.2562329928e-09  1.7758011660e-08  5.8143830319e-08  1.1139967119e-09  5.660648e+04  1.353054e-26  0.000000e+00  0.000000e+00  1.2553695000e-54  7.6578830147e-25  3.271313e+13  112
 335  1.5496333924e-23  6.4334179095e-10  2.2679485513e-08  1.1757463391e-07  2.3434606910e-09  1.290461e+04  4.119747e-26  0.000000e+00  0.000000e+00  1.2650144963e-55  1.0113575458e-24  3.613325e+14  112
 336  7.5748012034e-24  4.9526825012e-10  1.2413389294e-08  3.2540112887e-08  1.3678481323e-09  1.094581e+04  2.140653e-26  0.000000e+00  0.000000e+00  1.4371700762e-55  5.0729436004e-25  8.306699e+13  111
 337  3.4376235892e-24  3.0284100548e-10  1.5637399000e-08  1.2287018178e-07  1.0882359697e-09  2.829693e+04  2.443576e-26  0.000000e+00  0.000000e+00  1.0864640529e-56  2.5364718002e-25  2.786031e+14  112
 338  1.0547079161e-24  5.3847141523e-10  8.5958349248e-09  1.2309851032e-07  8.2308055120e-10  7.828107e+04  1.161203e-26  0.000000e+00  0.000000e+00  6.9461423776e-57  6.0422958808e-25  6.837135e+13  112
 339  1.5201009363e-24  1.0754466231e-09  7.6245370506e-09  2.0575379799e-07  9.2913300015e-10  5.158176e+03  4.291403e-27  0.000000e+00  0.000000e+00  3.4256642147e-58  1.6511300508e-24  3.558372e+14  112
 340  2.1715720652e-24  2.3186760742e-09  5.3517821404e-09  2.8031185049e-07  1.0419902720e-09  3.858464e+05  2.827277e-27  0.000000e+00  0.000000e+00  2.8073547240e-58  3.7352374536e-24  4.794288e+14  112
 341  1.1385079184e-24  1.5483594379e-09  6.3118418581e-09  1.0099591100e-07  1.1679318362e-09  1.191241e+04  2.271919e-27  0.000000e+00  0.000000e+00  5.9450726951e-57  4.8596860987e-24  9.695193e+13  112
 342  3.0611039493e-25  5.5101759681e-10  4.3237557955e-09  1.6988150902e-07  6.7587225653e-10  3.661630e+03  3.130200e-27  0.000000e+00  0.000000e+00  3.0771977445e-58  2.8692827498e-24  2.021617e+13  112
 343  4.6701894975e-25  6.6291749445e-10  8.8379856452e-09  4.9371626814e-08  9.3920593235e-10  4.778577e+05  4.594326e-27  0.000000e+00  0.000000e+00  5.0642525255e-60  1.7900705444e-24  3.831709e+14  112
 344  3.6461702644e-25  1.1459004338e-09  6.9280566531e-09  1.2088193910e-07  9.9405087317e-10  2.044655e+04  4.392378e-27  0.000000e+00  0.000000e+00  1.1135384035e-58  8.2071826402e-25  1.405597e+14  112
 345  3.3063673017e-25  2.1544763312e-09  7.6953081425e-09  7.1095743461e-08  1.3744195343e-09  8.392961e+04  4.442865e-27  0.000000e+00  0.000000e+00  3.1664669444e-59  1.6285118310e-24  2.117598e+14  112
 346  3.3230105914e-25  6.6256712433e-10  6.3901302273e-09  5.4890780987e-08  1.1688925723e-09  1.304200e+03  1.009742e-26  0.000000e+00  0.000000e+00  3.1368117327e-60  1.2795450100e-24  2.450970e+14  112
 347  4.0610193717e-25  4.1358619999e-10  4.3133604865e-09  1.4947727323e-07  8.4885448086e-10  8.928308e+03  4.897248e-27  0.000000e+00  0.000000e+00  1.5508037128e-60  3.4896682092e-25  7.493879e+14  112
 348  2.5929271964e-25  1.0300577597e-09  5.7166620655e-09  6.8445081394e-08  4.0261515321e-09  5.314934e+03  4.392378e-27  0.000000e+00  0.000000e+00  1.0644827150e-59  1.0436692885e-24  1.070835e+14  112
 349  2.0647287397e-25  5.2772499407e-10  3.3745386267e-09  1.9739974610e-07  4.4291960571e-09  1.385869e+04  2.372894e-27  0.000000e+00  0.000000e+00  2.2808441621e-59  3.6512269226e-25  3.263622e+14  112
