layer,float32,double64,posit32,posit32_quire
L1,-0.37610682845115662,-0.37610709601114028,-3.76107102259993553e-01,-3.76107098534703255e-01
L1,0.77748286724090576,0.77748293441254024,7.77482938021421432e-01,7.77482930570840836e-01
L1,-0.32568091154098511,-0.32568071842640417,-3.25680736452341080e-01,-3.25680719688534737e-01
L1,2.5133917331695557,2.51339254933613,2.51339255273342133e+00,2.51339255273342133e+00
L1,0.82781678438186646,0.82781674926502158,8.27816743403673172e-01,8.27816754579544067e-01
L1,2.0167074203491211,2.0167072503167454,2.01670725643634796e+00,2.01670725643634796e+00
L1,-1.4843617677688599,-1.4843617810243914,-1.48436178267002106e+00,-1.48436177521944046e+00
L1,0.30381840467453003,0.30381858315636873,3.03818590939044952e-01,3.03818583488464355e-01
L1,3.2127172946929932,3.2127171457100205,3.21271714568138123e+00,3.21271714568138123e+00
L1,2.3845481872558594,2.3845486122078872,2.38454864919185638e+00,2.38454861938953400e+00
L1,2.8325974941253662,2.8325977273662888,2.83259771764278412e+00,2.83259773254394531e+00
L1,0.75433391332626343,0.7543340012887163,7.54334002733230591e-01,7.54334002733230591e-01
L1,-2.2865180969238281,-2.2865176022052975,-2.28651759028434753e+00,-2.28651760518550873e+00
L1,0.33136722445487976,0.33136722500859161,3.31367239356040955e-01,3.31367222592234612e-01
L1,-0.95778918266296387,-0.9577893658629586,-9.57789368927478790e-01,-9.57789365202188492e-01
L1,0.011206716299057007,0.011206521821969684,1.12065272405743599e-02,1.12065242137759924e-02
L1,0.032597564160823822,0.032597725087053719,3.25977290049195290e-02,3.25977210886776447e-02
L1,-2.6216421127319336,-2.621642457502332,-2.62164244055747986e+00,-2.62164245545864105e+00
L1,-2.4779481887817383,-2.4779477618949004,-2.47794777154922485e+00,-2.47794775664806366e+00
L1,1.1250169277191162,1.1250167228434516,1.12501671165227890e+00,1.12501672655344009e+00
L1,1.7861160039901733,1.7861155990210382,1.78611560165882111e+00,1.78611560165882111e+00
L1,-1.090811014175415,-1.090810804669381,-1.09081079810857773e+00,-1.09081080555915833e+00
L1,0.81041526794433594,0.8104151966322849,8.10415200889110565e-01,8.10415197163820267e-01
L1,0.16892492771148682,0.16892507272370566,1.68925067409873009e-01,1.68925070203840733e-01
L1,-2.9851491451263428,-2.9851490115470032,-2.98514898121356964e+00,-2.98514899611473083e+00
L1,-0.63757884502410889,-0.63757870021399232,-6.37578688561916351e-01,-6.37578696012496948e-01
L1,0.42875587940216064,0.4287558950439519,4.28755898028612137e-01,4.28755896165966988e-01
L1,0.24273385107517242,0.24273379090646335,2.42733786813914776e-01,2.42733793333172798e-01
L1,0.5617566704750061,0.56175647737107548,5.61756480485200882e-01,5.61756480485200882e-01
L1,-2.2829113006591797,-2.2829116552623216,-2.28291164338588715e+00,-2.28291165828704834e+00
L1,1.1244828701019287,1.1244828339172825,1.12448282539844513e+00,1.12448283284902573e+00
L1,3.1104040145874023,3.1104039788026734,3.11040394008159637e+00,3.11040398478507996e+00
L1,-2.4206352233886719,-2.4206355602384306,-2.42063561081886292e+00,-2.42063556611537933e+00
L1,-0.5090944766998291,-0.50909469807496022,-5.09094700217247009e-01,-5.09094696491956711e-01
L1,-0.10258188843727112,-0.10258181110075297,-1.02581799961626530e-01,-1.02581805549561977e-01
L1,1.840755820274353,1.8407560678978563,1.84075605869293213e+00,1.84075606614351273e+00
L1,2.7376554012298584,2.7376547982856372,2.73765482008457184e+00,2.73765479028224945e+00
L1,3.0884392261505127,3.0884388130723939,3.08843883872032166e+00,3.08843880891799927e+00
L1,2.2672581672668457,2.2672585123339397,2.26725852489471436e+00,2.26725850999355316e+00
L1,1.7020705938339233,1.7020708562272986,1.70207087695598602e+00,1.70207086205482483e+00
L1,-1.0440467596054077,-1.0440464768994862,-1.04404647648334503e+00,-1.04404646903276443e+00
L1,2.5391454696655273,2.5391454853678765,2.53914549946784973e+00,2.53914548456668854e+00
L1,0.48344597220420837,0.4834459829997606,4.83445998281240463e-01,4.83445985242724419e-01
L1,2.2693681716918945,2.2693683891340788,2.26936841011047363e+00,2.26936838030815125e+00
L1,3.5355453491210938,3.5355452585484093,3.53554525971412659e+00,3.53554525971412659e+00
L1,2.3336725234985352,2.3336727529672343,2.33367276191711426e+00,2.33367274701595306e+00
L1,2.5197710990905762,2.5197709413971912,2.51977092027664185e+00,2.51977093517780304e+00
L1,0.50449776649475098,0.50449762194339176,5.04497624933719635e-01,5.04497621208429337e-01
L1,-2.2784676551818848,-2.2784674150315345,-2.27846743166446686e+00,-2.27846740186214447e+00
L1,-1.489472508430481,-1.4894723741841902,-1.48947237432003021e+00,-1.48947237432003021e+00
L1,-0.19043716788291931,-0.19043690556329762,-1.90436903387308121e-01,-1.90436908043920994e-01
L1,3.359868049621582,3.3598675809827752,3.35986758768558502e+00,3.35986758768558502e+00
L1,0.84183335304260254,0.84183305933063912,8.41833069920539856e-01,8.41833062469959259e-01
L1,-1.1268620491027832,-1.1268620354232937,-1.12686203420162201e+00,-1.12686204165220261e+00
L1,12.502490043640137,12.502489622171238,1.25024895071983337e+01,1.25024895668029785e+01
L1,2.636784553527832,2.6367843647213292,2.63678434491157532e+00,2.63678437471389771e+00
L1,-0.42897170782089233,-0.42897104546328713,-4.28971057757735252e-01,-4.28971040993928909e-01
L1,-1.7210484743118286,-1.7210484345723205,-1.72104842960834503e+00,-1.72104843705892563e+00
L1,-11.693154335021973,-11.693155792370369,-1.16931557655334473e+01,-1.16931557655334473e+01
L1,-27.362400054931641,-27.36240125580634,-2.73624019622802734e+01,-2.73624012470245361e+01
L1,6.1616568565368652,6.161658122816867,6.16165810823440552e+00,6.16165813803672791e+00
L1,-3.4728002548217773,-3.4728005976580709,-3.47280061244964600e+00,-3.47280059754848480e+00
L1,-7.0915303230285645,-7.0915309193299185,-7.09153077006340027e+00,-7.09153091907501221e+00
L1,-10.174075126647949,-10.174071775154641,-1.01740717887878418e+01,-1.01740717887878418e+01
L1,-16.323326110839844,-16.3233193642846,-1.63233194351196289e+01,-1.63233191967010498e+01
L1,-3.1234545707702637,-3.1234547023434898,-3.12345471978187561e+00,-3.12345471978187561e+00
L1,-19.86204719543457,-19.862053531355166,-1.98620533943176270e+01,-1.98620536327362061e+01
L1,-20.472808837890625,-20.472807218882313,-2.04728078842163086e+01,-2.04728071689605713e+01
L1,8.8768348693847656,8.876836815592128,8.87683677673339844e+00,8.87683677673339844e+00
L1,5.5510902404785156,5.5510909386571274,5.55109095573425293e+00,5.55109092593193054e+00
L1,-27.661548614501953,-27.661548583482649,-2.76615486145019531e+01,-2.76615486145019531e+01
L1,-12.811453819274902,-12.81145568361498,-1.28114556670188904e+01,-1.28114556670188904e+01
L1,-25.102560043334961,-25.102555227092139,-2.51025550365447998e+01,-2.51025552749633789e+01
L1,-13.531914710998535,-13.531913532393069,-1.35319134593009949e+01,-1.35319135785102844e+01
L1,-12.244693756103516,-12.24469656472154,-1.22446966171264648e+01,-1.22446966171264648e+01
L1,-14.161351203918457,-14.161354371984967,-1.41613544225692749e+01,-1.41613543629646301e+01
L1,-24.720218658447266,-24.720218130839868,-2.47202179431915283e+01,-2.47202181816101074e+01
L1,-16.488958358764648,-16.488962614459396,-1.64889626502990723e+01,-1.64889626502990723e+01
L1,-5.3782224655151367,-5.3782237885460349,-5.37822371721267700e+00,-5.37822380661964417e+00
L1,-11.571896553039551,-11.571897738260327,-1.15718976259231567e+01,-1.15718977451324463e+01
L1,10.545626640319824,10.545625038626637,1.05456250309944153e+01,1.05456250309944153e+01
L1,13.154845237731934,13.154846945849444,1.31548469066619873e+01,1.31548469662666321e+01
L1,-20.648031234741211,-20.648030871633694,-2.06480312347412109e+01,-2.06480307579040527e+01
L1,-16.393173217773438,-16.393175100351939,-1.63931746482849121e+01,-1.63931751251220703e+01
L1,-10.866268157958984,-10.86626852166739,-1.08662685751914978e+01,-1.08662685155868530e+01
L1,-14.768943786621094,-14.768944782950548,-1.47689446806907654e+01,-1.47689447402954102e+01
L1,3.2676844596862793,3.267684566414629,3.26768457889556885e+00,3.26768456399440765e+00
L1,-1.9926246404647827,-1.9926247671019119,-1.99262476712465286e+00,-1.99262476712465286e+00
L1,-0.94707441329956055,-0.94707423124623147,-9.47074234485626221e-01,-9.47074234485626221e-01
L1,-2.200624942779541,-2.2006248266335344,-2.20062482357025146e+00,-2.20062482357025146e+00
L1,0.47957348823547363,0.47957345190093265,4.79573454707860947e-01,4.79573450982570648e-01
L1,-2.6653966903686523,-2.6653964362979288,-2.66539646685123444e+00,-2.66539643704891205e+00
L1,1.3689578771591187,1.3689577604162682,1.36895775049924850e+00,1.36895776540040970e+00
L1,1.6806836128234863,1.6806834534527069,1.68068347871303558e+00,1.68068344891071320e+00
L1,0.39796140789985657,0.39796139610810499,3.97961404174566269e-01,3.97961400449275970e-01
L1,0.77153170108795166,0.77153147132235322,7.71531485021114349e-01,7.71531473845243454e-01
L1,0.8314436674118042,0.83144348147290459,8.31443477421998978e-01,8.31443477421998978e-01
L1,-1.9088802337646484,-1.9088798740432358,-1.90887988358736038e+00,-1.90887987613677979e+00
L1,-2.3734967708587646,-2.3734971603263588,-2.37349717319011688e+00,-2.37349715828895569e+00
L1,0.42930170893669128,0.42930173704147717,4.29301742464303970e-01,4.29301735013723373e-01
L1,2.3026745319366455,2.3026743283068911,2.30267433822154999e+00,2.30267432332038879e+00
L1,0.67166990041732788,0.67166991887589822,6.71669922769069672e-01,6.71669919043779373e-01
L1,3.0111749172210693,3.0111745885005532,3.01117458939552307e+00,3.01117458939552307e+00
L1,-0.55165940523147583,-0.55165940023931459,-5.51659397780895233e-01,-5.51659401506185532e-01
L1,-0.44751468300819397,-0.44751464036395899,-4.47514640167355537e-01,-4.47514638304710388e-01
L1,1.8644986152648926,1.8644987488695213,1.86449873447418213e+00,1.86449874937534332e+00
L1,0.13669820129871368,0.13669830402895267,1.36698317714035511e-01,1.36698306538164616e-01
L1,0.21232138574123383,0.212321379074565,2.12321369908750057e-01,2.12321374565362930e-01
L1,2.3348579406738281,2.3348576860768668,2.33485767245292664e+00,2.33485768735408783e+00
L1,0.56099617481231689,0.56099610101005848,5.60996096581220627e-01,5.60996100306510925e-01
L1,1.939420223236084,1.939419910620485,1.93941991031169891e+00,1.93941991031169891e+00
L1,0.33076032996177673,0.33076023193913262,3.30760225653648376e-01,3.30760233104228973e-01
L1,2.8437316417694092,2.8437314417246689,2.84373138844966888e+00,2.84373143315315247e+00
L1,-1.6180493831634521,-1.6180494317874938,-1.61804939806461334e+00,-1.61804943531751633e+00
L1,-0.85438430309295654,-0.85438427629569313,-8.54384273290634155e-01,-8.54384273290634155e-01
L1,-0.18800999224185944,-0.18800998688938778,-1.88009978272020817e-01,-1.88009985722601414e-01
L1,0.32836589217185974,0.32836638617050817,3.28366398811340332e-01,3.28366383910179138e-01
L1,0.87958234548568726,0.87958201441937478,8.79582025110721588e-01,8.79582010209560394e-01
L1,-2.1825482845306396,-2.1825486018719227,-2.18254862725734711e+00,-2.18254859745502472e+00
L1,-1.1368560791015625,-1.136856124780667,-1.13685610890388489e+00,-1.13685612380504608e+00
L1,0.6421663761138916,0.64216637427861645,6.42166376113891602e-01,6.42166368663311005e-01
L1,0.46894451975822449,0.46894426201699962,4.68944277614355087e-01,4.68944262713193893e-01
L1,0.56183981895446777,0.56183967285123104,5.61839696019887924e-01,5.61839673668146133e-01
L1,4.4782872200012207,4.478287459097321,4.47828742861747742e+00,4.47828745841979980e+00
L1,-2.1299998760223389,-2.1299999199572417,-2.12999992072582245e+00,-2.12999992072582245e+00
L1,-0.17204025387763977,-0.17204040254507916,-1.72040395438671112e-01,-1.72040406614542007e-01
L1,6.521491527557373,6.5214929654944136,6.52149301767349243e+00,6.52149295806884766e+00
L1,-0.79036068916320801,-0.79036068235908008,-7.90360689163208008e-01,-7.90360677987337112e-01
L1,-1.0038007497787476,-1.0038007461048488,-1.00380074232816696e+00,-1.00380074977874756e+00
L1,1.5498408079147339,1.549840511951573,1.54984048753976822e+00,1.54984050989151001e+00
L1,1.9462888240814209,1.9462881776723977,1.94628815352916718e+00,1.94628818333148956e+00
L1,-1.9825590848922729,-1.982558889245146,-1.98255889862775803e+00,-1.98255889117717743e+00
L1,-0.41162240505218506,-0.41162247965714294,-4.11622466519474983e-01,-4.11622470244765282e-01
L1,-1.0240107774734497,-1.0240111609601759,-1.02401115000247955e+00,-1.02401115745306015e+00
L1,-1.517754077911377,-1.5177539265573823,-1.51775392144918442e+00,-1.51775392889976501e+00
L1,-1.7638938426971436,-1.7638938729700049,-1.76389387249946594e+00,-1.76389387995004654e+00
L1,1.0881356000900269,1.0881355881923345,1.08813560754060745e+00,1.08813558518886566e+00
L1,3.3471987247467041,3.347199749894977,3.34719972312450409e+00,3.34719973802566528e+00
L1,-0.017778728157281876,-0.017778774197778999,-1.77787560969591141e-02,-1.77787707652896643e-02
L1,-0.19317090511322021,-0.19317083452910869,-1.93170835264027119e-01,-1.93170834332704544e-01
L1,-3.1527204513549805,-3.1527207398981019,-3.15272076427936554e+00,-3.15272073447704315e+00
L1,4.2647314071655273,4.26473095178976,4.26473093032836914e+00,4.26473096013069153e+00
L1,-2.5106520652770996,-2.510651907527639,-2.51065193116664886e+00,-2.51065190136432648e+00
L1,1.6963083744049072,1.6963082869055686,1.69630829244852066e+00,1.69630828499794006e+00
L1,-3.2148969173431396,-3.2148974037325835,-3.21489740908145905e+00,-3.21489740908145905e+00
L1,-0.030085489153862,-0.030085336153930588,-3.00853454973548651e-02,-3.00853312946856022e-02
L1,-1.6903409957885742,-1.6903413189957501,-1.69034134596586227e+00,-1.69034131616353989e+00
L1,-1.2871828079223633,-1.2871825858458068,-1.28718262165784836e+00,-1.28718258440494537e+00
L1,2.051478385925293,2.0514779485547803,2.05147793889045715e+00,2.05147793889045715e+00
L1,4.0574498176574707,4.0574503397175858,4.05745032429695129e+00,4.05745032429695129e+00
L1,0.98934847116470337,0.98934848196201475,9.89348486065864563e-01,9.89348482340574265e-01
L1,0.57968175411224365,0.57968167224551814,5.79681672155857086e-01,5.79681672155857086e-01
L1,5.6517190933227539,5.6517194850794468,5.65171942114830017e+00,5.65171948075294495e+00
L1,-0.67532223463058472,-0.67532202070460101,-6.75322022289037704e-01,-6.75322022289037704e-01
L1,-2.199998140335083,-2.1999978667422022,-2.19999787211418152e+00,-2.19999787211418152e+00
L1,-1.2818703651428223,-1.2818705936945645,-1.28187061101198196e+00,-1.28187059611082077e+00
L1,0.38948938250541687,0.38948942229108724,3.89489416033029556e-01,3.89489419758319855e-01
L1,0.46780297160148621,0.46780304453345933,4.67803053557872772e-01,4.67803046107292175e-01
L1,0.81225746870040894,0.81225735173794056,8.12257342040538788e-01,8.12257349491119385e-01
L1,-2.7062723636627197,-2.7062722255035871,-2.70627221465110779e+00,-2.70627222955226898e+00
L1,1.6381587982177734,1.6381589657139126,1.63815897703170776e+00,1.63815896958112717e+00
L1,-1.6936110258102417,-1.6936109653516733,-1.69361096620559692e+00,-1.69361097365617752e+00
L1,-2.0732786655426025,-2.0732786172609412,-2.07327866554260254e+00,-2.07327862083911896e+00
L1,-4.8930611610412598,-4.893060840739361,-4.89306089282035828e+00,-4.89306083321571350e+00
L1,1.8323510885238647,1.8323508058104114,1.83235081285238266e+00,1.83235080540180206e+00
L1,-3.6010036468505859,-3.6010033422097023,-3.60100333392620087e+00,-3.60100334882736206e+00
L1,-1.6062986850738525,-1.6062989506507206,-1.60629893094301224e+00,-1.60629895329475403e+00
L1,2.3329401016235352,2.3329400990324531,2.33294007182121277e+00,2.33294008672237396e+00
L1,3.3444063663482666,3.344406661773323,3.34440660476684570e+00,3.34440666437149048e+00
L1,-2.7080605030059814,-2.7080599181716831,-2.70805993676185608e+00,-2.70805992186069489e+00
L1,-1.9390426874160767,-1.9390428214909647,-1.93904282152652740e+00,-1.93904282897710800e+00
L1,-0.88457185029983521,-0.88457141296011721,-8.84571425616741180e-01,-8.84571414440870285e-01
L1,-0.58187615871429443,-0.58187633888035384,-5.81876337528228760e-01,-5.81876341253519058e-01
L1,-3.1027262210845947,-3.1027253415039686,-3.10272532701492310e+00,-3.10272534191608429e+00
L1,-1.2040237188339233,-1.2040236978131718,-1.20402368903160095e+00,-1.20402369648218155e+00
L1,1.4058336019515991,1.4058336275967278,1.40583363920450211e+00,1.40583363175392151e+00
L1,1.8713014125823975,1.8713016105153542,1.87130161374807358e+00,1.87130160629749298e+00
L1,0.39412367343902588,0.39412362186337219,3.94123645499348640e-01,3.94123621284961700e-01
L1,-0.0018791686743497849,-0.0018790179215418153,-1.87902525067329407e-03,-1.87900825403630733e-03
L1,-1.3479008674621582,-1.3479008585641528,-1.34790086001157761e+00,-1.34790086001157761e+00
L1,0.29690802097320557,0.29690824553299411,2.96908233314752579e-01,2.96908240765333176e-01
L1,-2.9191360473632812,-2.919135402347504,-2.91913539171218872e+00,-2.91913540661334991e+00
L1,-0.79952901601791382,-0.79952890144593647,-7.99528900533914566e-01,-7.99528900533914566e-01
L1,4.01104736328125,4.0110473547229235,4.01104742288589478e+00,4.01104736328125000e+00
L1,-1.0293593406677246,-1.0293593060445512,-1.02935931086540222e+00,-1.02935930341482162e+00
L1,3.9476797580718994,3.9476792076007761,3.94767923653125763e+00,3.94767920672893524e+00
L1,1.4089555740356445,1.4089556176947766,1.40895561128854752e+00,1.40895561128854752e+00
L1,-2.5700809955596924,-2.5700796318739285,-2.57007963955402374e+00,-2.57007963955402374e+00
L1,2.1654186248779297,2.1654189053290569,2.16541890799999237e+00,2.16541890799999237e+00
L1,-0.96687817573547363,-0.96687822476697349,-9.66878227889537811e-01,-9.66878224164247513e-01
L1,-2.9896864891052246,-2.9896860743616149,-2.98968607187271118e+00,-2.98968607187271118e+00
L1,1.7426587343215942,1.7426585886786876,1.74265858530998230e+00,1.74265858530998230e+00
L1,-1.4213998317718506,-1.4213999361811425,-1.42139992862939835e+00,-1.42139993607997894e+00
L1,-1.6669453382492065,-1.6669452885667924,-1.66694528609514236e+00,-1.66694528609514236e+00
L1,-1.5237267017364502,-1.5237267888987329,-1.52372679859399796e+00,-1.52372679114341736e+00
L1,-0.014131031930446625,-0.014131164550599196,-1.41311527695506811e-02,-1.41311552142724395e-02
L1,-0.97525984048843384,-0.97526008169884626,-9.75260078907012939e-01,-9.75260078907012939e-01
L1,1.1104196310043335,1.1104196018797037,1.11041960865259171e+00,1.11041960120201111e+00
L1,-0.95874321460723877,-0.95874345110109271,-9.58743430674076080e-01,-9.58743453025817871e-01
L1,-0.22682681679725647,-0.22682668677418488,-2.26826688274741173e-01,-2.26826691068708897e-01
L1,0.56278276443481445,0.56278335456951312,5.62783345580101013e-01,5.62783356755971909e-01
L1,-2.1509220600128174,-2.1509217418519628,-2.15092176198959351e+00,-2.15092174708843231e+00
L1,-6.4000649452209473,-6.4000649833697452,-6.40006494522094727e+00,-6.40006497502326965e+00
L1,2.9404218196868896,2.9404218536991826,2.94042184948921204e+00,2.94042184948921204e+00
L1,2.4815359115600586,2.4815357193917178,2.48153574764728546e+00,2.48153571784496307e+00
L1,-0.25194224715232849,-0.25194209799167733,-2.51942090690135956e-01,-2.51942092552781105e-01
L1,-2.4154281616210938,-2.4154290608405566,-2.41542907059192657e+00,-2.41542905569076538e+00
L1,2.2945523262023926,2.2945525706727778,2.29455260932445526e+00,2.29455257952213287e+00
L1,-0.42943689227104187,-0.42943708261265851,-4.29437084123492241e-01,-4.29437065497040749e-01
L1,0.99066883325576782,0.99066880700074689,9.90668822079896927e-01,9.90668807178735733e-01
L1,6.9941883087158203,6.994188228758734,6.99418830871582031e+00,6.99418821930885315e+00
L1,-0.30995413661003113,-0.30995394888287975,-3.09953950345516205e-01,-3.09953954070806503e-01
L1,-4.3051657676696777,-4.3051654045051189,-4.30516538023948669e+00,-4.30516541004180908e+00
L1,-0.19491910934448242,-0.19491912859958738,-1.94919107481837273e-01,-1.94919125176966190e-01
L1,0.083544492721557617,0.083544422585274253,8.35444247350096703e-02,8.35444210097193718e-02
L1,-0.41902074217796326,-0.41902099323351083,-4.19020991772413254e-01,-4.19020995497703552e-01
L1,-2.2682769298553467,-2.2682766848613607,-2.26827666163444519e+00,-2.26827667653560638e+00
L1,0.11728827655315399,0.11728829158549992,1.17288288194686174e-01,1.17288289591670036e-01
L1,1.4496152400970459,1.4496151656424154,1.44961516559123993e+00,1.44961516559123993e+00
L1,-2.0340194702148438,-2.0340195533977177,-2.03401952981948853e+00,-2.03401954472064972e+00
L1,3.5783360004425049,3.578335911493189,3.57833591103553772e+00,3.57833591103553772e+00
L1,-2.5487575531005859,-2.5487570823655412,-2.54875709116458893e+00,-2.54875707626342773e+00
L1,-1.4534245729446411,-1.4534244097809532,-1.45342443883419037e+00,-1.45342440903186798e+00
L1,0.33634072542190552,0.33634071334575882,3.36340719833970070e-01,3.36340712383389473e-01
L1,4.0705304145812988,4.0705308493413801,4.07053083181381226e+00,4.07053086161613464e+00
L1,1.1720527410507202,1.1720527580701037,1.17205276340246201e+00,1.17205275595188141e+00
L1,-1.7748028039932251,-1.7748026399405179,-1.77480261772871017e+00,-1.77480264008045197e+00
L1,2.5926578044891357,2.5926580253308993,2.59265802800655365e+00,2.59265802800655365e+00
L1,-0.46580645442008972,-0.46580638582023298,-4.65806383639574051e-01,-4.65806381776928902e-01
L1,2.7398154735565186,2.7398154306282896,2.73981545865535736e+00,2.73981542885303497e+00
L1,-1.7043708562850952,-1.7043708662032679,-1.70437087118625641e+00,-1.70437087118625641e+00
L1,2.5206978321075439,2.5206984843928106,2.52069848775863647e+00,2.52069848775863647e+00
L1,0.5305054783821106,0.53050530644260452,5.30505292117595673e-01,5.30505299568176270e-01
L1,0.32499226927757263,0.32499238996013347,3.24992401525378227e-01,3.24992390349507332e-01
L1,-0.44605141878128052,-0.44605138089061058,-4.46051377803087234e-01,-4.46051375940442085e-01
L1,1.2779263257980347,1.2779263276517179,1.27792631834745407e+00,1.27792632579803467e+00
L1,1.1629428863525391,1.1629430889192047,1.16294308006763458e+00,1.16294308751821518e+00
L1,-1.1920057535171509,-1.1920055082819194,-1.19200548529624939e+00,-1.19200550764799118e+00
L1,1.2686551809310913,1.2686553747126033,1.26865537464618683e+00,1.26865537464618683e+00
L1,2.0814154148101807,2.0814153465132499,2.08141538500785828e+00,2.08141534030437469e+00
L1,-0.63502544164657593,-0.63502537116769364,-6.35025363415479660e-01,-6.35025370866060257e-01
L1,-1.9077928066253662,-1.9077925276955741,-1.90779252350330353e+00,-1.90779253095388412e+00
L1,0.71993798017501831,0.7199378997236493,7.19937898218631744e-01,7.19937894493341446e-01
L1,-2.1261510848999023,-2.1261509787467712,-2.12615098059177399e+00,-2.12615098059177399e+00
L1,-1.3782659769058228,-1.37826606120242,-1.37826604396104813e+00,-1.37826605886220932e+00
L1,1.4119377136230469,1.4119373667072477,1.41193737089633942e+00,1.41193736344575882e+00
L1,-1.2531083822250366,-1.2531086594886025,-1.25310865044593811e+00,-1.25310865789651871e+00
L1,-1.833238959312439,-1.8332388421517736,-1.83323884755373001e+00,-1.83323884010314941e+00
L1,-1.0745162963867188,-1.0745160561790459,-1.07451606541872025e+00,-1.07451605796813965e+00
L1,-1.0858356952667236,-1.0858359601297185,-1.08583597838878632e+00,-1.08583595603704453e+00
L1,2.2589457035064697,2.2589460349306156,2.25894603133201599e+00,2.25894603133201599e+00
L1,-1.9026066064834595,-1.902606974384657,-1.90260696411132813e+00,-1.90260697156190872e+00
L1,3.9873626232147217,3.9873632983015308,3.98736332356929779e+00,3.98736329376697540e+00
L1,-3.4499011039733887,-3.4499012064033643,-3.44990117847919464e+00,-3.44990120828151703e+00
L1,-4.0406637191772461,-4.0406641815433302,-4.04066413640975952e+00,-4.04066419601440430e+00
L1,-0.78851902484893799,-0.78851894181977655,-7.88518942892551422e-01,-7.88518942892551422e-01
L1,2.940885066986084,2.9408850839368839,2.94088503718376160e+00,2.94088508188724518e+00
L1,4.3011946678161621,4.3011953517358377,4.30119535326957703e+00,4.30119535326957703e+00
L1,-2.3128864765167236,-2.3128865573701654,-2.31288653612136841e+00,-2.31288655102252960e+00
L1,3.5981895923614502,3.5981899923484142,3.59818996489048004e+00,3.59818999469280243e+00
L1,-1.8374494314193726,-1.8374493094098121,-1.83744929730892181e+00,-1.83744930475950241e+00
L1,3.844836950302124,3.8448376610481563,3.84483762085437775e+00,3.84483766555786133e+00
L1,-1.4282099008560181,-1.4282098602738209,-1.42820986360311508e+00,-1.42820986360311508e+00
L1,1.5943694114685059,1.5943691794729267,1.59436918795108795e+00,1.59436918050050735e+00
L1,-1.508981466293335,-1.5089810538077235,-1.50898106396198273e+00,-1.50898105651140213e+00
L1,-0.083989433944225311,-0.083989254636088556,-8.39892411604523659e-02,-8.39892546646296978e-02
L1,1.8601105213165283,1.8601102892255414,1.86011029779911041e+00,1.86011029034852982e+00
L1,1.6217206716537476,1.6217205080214687,1.62172052264213562e+00,1.62172050774097443e+00
L1,-0.58825653791427612,-0.58825683272725682,-5.88256828486919403e-01,-5.88256828486919403e-01
L1,0.42886915802955627,0.42886892775325913,4.28868941962718964e-01,4.28868930786848068e-01
L1,0.3154294490814209,0.31542919081280424,3.15429188311100006e-01,3.15429186448454857e-01
L1,0.022054553031921387,0.022054695481507847,2.20546787604689598e-02,2.20546992495656013e-02
L1,-1.2892193794250488,-1.2892194403506507,-1.28921943902969360e+00,-1.28921943902969360e+00
L1,-0.42706823348999023,-0.42706843232256003,-4.27068430930376053e-01,-4.27068432793021202e-01
L1,-1.2592277526855469,-1.2592278363770846,-1.25922783464193344e+00,-1.25922783464193344e+00
L1,-2.3617136478424072,-2.3617138866162555,-2.36171387135982513e+00,-2.36171388626098633e+00
L1,0.18915833532810211,0.18915853757625636,1.89158544875681400e-01,1.89158541150391102e-01
L1,1.6448142528533936,1.6448136544224385,1.64481368660926819e+00,1.64481364935636520e+00
L1,-2.2890322208404541,-2.2890325837975323,-2.28903259336948395e+00,-2.28903257846832275e+00
L1,1.1927033662796021,1.1927032084515465,1.19270318746566772e+00,1.19270320981740952e+00
L1,-0.026389408856630325,-0.026389538234458582,-2.63895345851778984e-02,-2.63895334210246801e-02
L1,3.2833640575408936,3.2833638231086608,3.28336383402347565e+00,3.28336381912231445e+00
L1,1.8293231725692749,1.8293233248414154,1.82932332158088684e+00,1.82932332903146744e+00
L1,-0.94954538345336914,-0.94954530603219678,-9.49545312672853470e-01,-9.49545305222272873e-01
L1,1.3942954540252686,1.3942955326522157,1.39429552853107452e+00,1.39429552853107452e+00
L1,0.40199378132820129,0.40199380840966259,4.01993803679943085e-01,4.01993812993168831e-01
L1,-1.1357780694961548,-1.1357780041454779,-1.13577799499034882e+00,-1.13577800244092941e+00
L1,1.1046233177185059,1.1046230896156226,1.10462309420108795e+00,1.10462309420108795e+00
L1,-0.5661131739616394,-0.5661132733828641,-5.66113281995058060e-01,-5.66113278269767761e-01
L1,1.9456682205200195,1.9456680940644884,1.94566809386014938e+00,1.94566810131072998e+00
L1,-0.32164451479911804,-0.32164460734188693,-3.21644596755504608e-01,-3.21644598618149757e-01
L1,-0.32491222023963928,-0.32491204781695421,-3.24912045150995255e-01,-3.24912048876285553e-01
L1,-3.1962623596191406,-3.196263079170353,-3.19626307487487793e+00,-3.19626307487487793e+00
L1,0.5391685962677002,0.53916865992485685,5.39168667048215866e-01,5.39168659597635269e-01
L1,2.038999080657959,2.0389990531655622,2.03899905085563660e+00,2.03899905085563660e+00
L1,1.8144166469573975,1.8144166721512194,1.81441667675971985e+00,1.81441667675971985e+00
L1,0.12225183099508286,0.12225189316109721,1.22251895722001791e-01,1.22251892928034067e-01
L1,-1.4005403518676758,-1.4005404919688524,-1.40054047107696533e+00,-1.40054049342870712e+00
