iter  res_double64      res_float32      res_posit32q      res_posit32n      res_float32fma      pAp_dynrange      pAp_mag
 439  5.7263837419e+04  5.4327047555e+04  5.6483218039e+04  5.3921205921e+04  5.4150602434e+04  5.817483e+08  3.744720e+03
 440  5.8467816394e+04  5.4492518973e+04  5.5852496023e+04  5.5008549154e+04  5.4194543784e+04  1.316244e+09  3.892155e+03
 441  5.6614602206e+04  5.5661396892e+04  5.7847893237e+04  5.5954797757e+04  5.5643535186e+04  1.080078e+08  4.182404e+03
 442  5.6233386460e+04  5.6210960355e+04  5.5999670856e+04  5.6824467969e+04  5.6494284879e+04  7.805283e+08  3.721362e+03
 443  5.5485281461e+04  5.6348651803e+04  5.6684493259e+04  5.7317636797e+04  5.6994593989e+04  1.659652e+08  5.196553e+03
 444  5.4289252439e+04  5.7290973251e+04  5.5889793272e+04  5.6977327701e+04  5.7272240815e+04  1.508753e+08  4.303039e+03
 445  5.3360728852e+04  5.6027376166e+04  5.7345428554e+04  5.7203542268e+04  5.6119221662e+04  6.867084e+08  4.574536e+03
 446  5.0069272185e+04  5.6938348694e+04  5.7353945566e+04  5.6237994843e+04  5.6463965996e+04  3.558537e+09  4.662007e+03
 447  4.9660611475e+04  5.5985819919e+04  5.7582183911e+04  5.8806893746e+04  5.6034770919e+04  5.878091e+09  4.369031e+03
 448  4.6760347355e+04  5.8124509667e+04  5.6720990682e+04  5.6893894224e+04  5.8032869031e+04  4.695764e+08  3.921122e+03
 449  4.8227886390e+04  5.6356985583e+04  5.5170357258e+04  5.6557770819e+04  5.6700677104e+04  3.253304e+08  3.662383e+03
 450  4.6573258080e+04  5.7133811215e+04  5.4451627267e+04  5.6280749959e+04  5.7111811178e+04  6.288187e+08  3.599131e+03
 451  4.7274352725e+04  5.5676795310e+04  5.2804906439e+04  5.4674301386e+04  5.5630978420e+04  6.675559e+08  4.082806e+03
 452  4.5378037147e+04  5.4077465029e+04  5.2247720103e+04  5.3914235894e+04  5.4736222157e+04  1.743411e+09  3.776477e+03
 453  4.4675614262e+04  5.3628269560e+04  4.9197478960e+04  5.2798584223e+04  5.4095902987e+04  8.815358e+08  3.463219e+03
 454  4.5282662103e+04  5.1808417540e+04  4.8934518859e+04  5.1310361059e+04  5.2430576728e+04  3.472914e+08  3.462138e+03
 455  4.5924408859e+04  5.0342412815e+04  4.6829045346e+04  4.9693867308e+04  5.1011932094e+04  7.330023e+09  2.792066e+03
 456  4.7138167880e+04  4.9160637262e+04  4.6575469595e+04  4.8230359236e+04  4.9478209183e+04  1.144237e+09  3.101343e+03
 457  4.5349063959e+04  4.7966124046e+04  4.6511799105e+04  4.6920795901e+04  4.8154987115e+04  1.839314e+09  3.426026e+03
 458  4.5808714880e+04  4.6563474784e+04  4.5502008395e+04  4.6975433239e+04  4.6630747624e+04  3.210381e+08  3.087715e+03
 459  4.6700237444e+04  4.6536139591e+04  4.5612135929e+04  4.6042573690e+04  4.6790081684e+04  1.461827e+09  3.074856e+03
 460  4.7027332338e+04  4.5960521494e+04  4.4060909115e+04  4.5637205874e+04  4.5570370725e+04  1.712964e+08  2.830133e+03
 461  4.6582408725e+04  4.5732127176e+04  4.5349746989e+04  4.4759959249e+04  4.5351499733e+04  4.531908e+09  2.523933e+03
 462  4.6617444197e+04  4.4965097220e+04  4.5360798582e+04  4.4385661108e+04  4.4672114613e+04  2.650478e+08  2.729415e+03
 463  4.8027788194e+04  4.4214486676e+04  4.6597626034e+04  4.4955455998e+04  4.4284452170e+04  1.552745e+08  2.778191e+03
 464  4.7199404769e+04  4.5385616752e+04  4.5250534582e+04  4.6139716861e+04  4.5164364005e+04  1.746085e+09  3.309631e+03
 465  4.7376780365e+04  4.5116143098e+04  4.5575269083e+04  4.5886839595e+04  4.5757185927e+04  7.018271e+08  3.414330e+03
 466  4.5884666772e+04  4.5798144941e+04  4.6982931369e+04  4.5845905379e+04  4.6188195202e+04  7.273764e+07  2.858360e+03
 467  4.5907990548e+04  4.5929264571e+04  4.8167600729e+04  4.5164052254e+04  4.5768045447e+04  1.897612e+08  2.361043e+03
 468  4.7183826643e+04  4.5898445115e+04  4.7228227492e+04  4.7233344154e+04  4.5911326010e+04  2.928065e+08  2.548477e+03
 469  4.7823098750e+04  4.7109192649e+04  4.6552752701e+04  4.7953897860e+04  4.7061720156e+04  4.353306e+09  2.670101e+03
 470  4.8457576205e+04  4.7469540887e+04  4.7473140532e+04  4.6991321752e+04  4.7614916654e+04  2.951639e+09  3.171266e+03
 471  4.8701084984e+04  4.6660874917e+04  4.7093324877e+04  4.7128471904e+04  4.6556076811e+04  5.746856e+08  2.575192e+03
 472  4.7340256388e+04  4.7253231001e+04  4.6207767312e+04  4.7282574549e+04  4.6864726522e+04  4.640654e+08  2.843860e+03
 473  4.8459677850e+04  4.7175874512e+04  4.5982641594e+04  4.7190333925e+04  4.6710810055e+04  1.371545e+09  2.974976e+03
 474  4.7904279080e+04  4.6787345982e+04  4.6934826643e+04  4.6145697611e+04  4.6949537506e+04  3.904316e+08  2.869454e+03
 475  4.7445247461e+04  4.6145876522e+04  4.7732781524e+04  4.6164999383e+04  4.6111190833e+04  7.695226e+08  2.603929e+03
 476  4.8940345216e+04  4.6357425985e+04  4.8391872375e+04  4.6934870278e+04  4.6431975190e+04  2.984368e+09  2.946887e+03
 477  4.8432758302e+04  4.6550662981e+04  4.7716281498e+04  4.7843542344e+04  4.6404264632e+04  5.896332e+08  3.225512e+03
 478  4.7806951825e+04  4.7665694498e+04  4.8839024396e+04  4.8412964875e+04  4.7717499348e+04  2.409433e+08  3.171956e+03
 479  4.6397250985e+04  4.8855768789e+04  4.8070838395e+04  4.7593177326e+04  4.8606651726e+04  1.014727e+08  2.651735e+03
 480  4.7493100792e+04  4.7996042504e+04  4.7601782824e+04  4.8639852631e+04  4.7665315860e+04  1.128812e+09  2.515211e+03
 481  4.7918655726e+04  4.8464794975e+04  4.8704651770e+04  4.7095042627e+04  4.8548956899e+04  4.500408e+08  2.561198e+03
 482  4.7809875737e+04  4.6573089569e+04  4.7676585113e+04  4.7672869265e+04  4.7250495024e+04  3.216022e+09  2.717412e+03
 483  4.6943926340e+04  4.7455190823e+04  4.8579646767e+04  4.7724800429e+04  4.7839791304e+04  1.169813e+09  3.193737e+03
 484  4.5761463100e+04  4.7730247349e+04  4.7228010672e+04  4.7904309952e+04  4.7831943134e+04  3.011946e+08  3.232420e+03
 485  4.6092815135e+04  4.8372612417e+04  4.6164245212e+04  4.8193784828e+04  4.8346702556e+04  7.303939e+09  2.938214e+03
 486  4.6769615030e+04  4.8286483740e+04  4.5523551355e+04  4.8003178561e+04  4.8267648461e+04  1.098174e+09  3.270684e+03
 487  4.6162008141e+04  4.6858567114e+04  4.6390443154e+04  4.6103838278e+04  4.6914564732e+04  3.683980e+09  2.993648e+03
 488  4.7574144798e+04  4.5767487499e+04  4.6963377051e+04  4.5766847040e+04  4.5728884526e+04  2.541501e+08  2.742037e+03
 489  4.6323777319e+04  4.5952286907e+04  4.6941916791e+04  4.6178539085e+04  4.5628513191e+04  3.232996e+08  2.849398e+03
 490  4.7669428686e+04  4.6589216950e+04  4.6695993832e+04  4.7249406007e+04  4.5905917004e+04  7.261950e+08  2.845093e+03
 491  4.6794990064e+04  4.7079243494e+04  4.6464881534e+04  4.7044092339e+04  4.6736613485e+04  4.733831e+09  2.604889e+03
 492  4.5347868651e+04  4.6644308549e+04  4.5280859356e+04  4.6284855752e+04  4.6892547126e+04  4.610423e+08  2.449590e+03
 493  4.6148108064e+04  4.6308026086e+04  4.6762260339e+04  4.6120848561e+04  4.6379394045e+04  3.543635e+08  2.439692e+03
 494  4.6691336978e+04  4.6066238223e+04  4.6286857919e+04  4.5109888229e+04  4.5557852803e+04  5.221113e+08  2.377967e+03
 495  4.6525074528e+04  4.5198708654e+04  4.6075599790e+04  4.6691695536e+04  4.4663318641e+04  1.100515e+10  2.658532e+03
 496  4.6944206174e+04  4.6651714481e+04  4.6122891150e+04  4.6546329265e+04  4.6027881637e+04  2.884365e+09  2.797959e+03
 497  4.6961114849e+04  4.5643758653e+04  4.5774587885e+04  4.5822256950e+04  4.6402273048e+04  3.991001e+08  3.232644e+03
 498  4.8194534197e+04  4.5883554875e+04  4.7189205545e+04  4.6370749401e+04  4.5934517566e+04  2.201797e+08  3.758999e+03
 499  4.7297579538e+04  4.6523655918e+04  4.7152583641e+04  4.6639162943e+04  4.6618887846e+04  3.515029e+08  2.575895e+03
 500  4.7971749896e+04  4.6472148046e+04  4.5568191011e+04  4.6748856842e+04  4.6640068611e+04  2.244848e+08  2.469171e+03
 501  4.6774757676e+04  4.6436518043e+04  4.5904499126e+04  4.5948701831e+04  4.7218559063e+04  2.677090e+08  2.270272e+03
 502  4.7039060034e+04  4.6066727255e+04  4.5621687474e+04  4.6083188779e+04  4.6392796682e+04  1.014876e+09  2.516803e+03
 503  4.6474364595e+04  4.5558820705e+04  4.5746537880e+04  4.4661316774e+04  4.5442085868e+04  2.623458e+08  2.966726e+03
 504  4.7505426901e+04  4.4391214987e+04  4.6917674964e+04  4.6484182944e+04  4.4322154460e+04  9.979509e+08  3.188678e+03
 505  4.7228473139e+04  4.6398915849e+04  4.6323081072e+04  4.5234985398e+04  4.6438546747e+04  2.335443e+08  2.934040e+03
 506  4.6892844634e+04  4.5262102470e+04  4.7876363438e+04  4.7610558829e+04  4.5108920626e+04  2.989145e+09  3.160546e+03
 507  4.6885157398e+04  4.7477141616e+04  4.8557614439e+04  4.7112107998e+04  4.7459422668e+04  1.673942e+08  2.420204e+03
 508  4.5620936808e+04  4.6642530292e+04  4.6477772064e+04  4.7667670889e+04  4.6821987314e+04  1.120998e+08  2.318931e+03
 509  4.5843861071e+04  4.8011403979e+04  4.6967803100e+04  4.7164786865e+04  4.8111462584e+04  3.287609e+09  2.663091e+03
 510  4.5861083034e+04  4.7496651503e+04  4.6739721865e+04  4.6519988306e+04  4.7362743164e+04  6.609818e+08  2.731740e+03
 511  4.6267559788e+04  4.6012066591e+04  4.6850819587e+04  4.6075622014e+04  4.6065888117e+04  3.409946e+08  2.708034e+03
 512  4.5833181385e+04  4.5908629951e+04  4.7506648629e+04  4.7501647635e+04  4.6373890585e+04  4.027068e+08  2.457678e+03
 513  4.6994514182e+04  4.7338265283e+04  4.7237224643e+04  4.6265781048e+04  4.7627487862e+04  6.564936e+07  2.360048e+03
 514  4.4885020555e+04  4.6062167383e+04  4.7440882285e+04  4.7314464596e+04  4.6499562148e+04  5.562729e+08  2.534719e+03
 515  4.5669261497e+04  4.7079898725e+04  4.6600504718e+04  4.7360151351e+04  4.7061246902e+04  4.204637e+08  2.721575e+03
 516  4.5854115177e+04  4.6657903939e+04  4.5817384997e+04  4.7144352281e+04  4.6793208396e+04  9.792685e+08  2.809564e+03
 517  4.5662807452e+04  4.7107842235e+04  4.5865746347e+04  4.6150534905e+04  4.6833680872e+04  1.111742e+09  2.802025e+03
 518  4.7305688707e+04  4.6948100707e+04  4.6134123770e+04  4.6233001547e+04  4.6437220933e+04  9.601112e+08  2.478947e+03
 519  4.7191427473e+04  4.6082486044e+04  4.5153950348e+04  4.5784988981e+04  4.5882726336e+04  1.848755e+09  3.102382e+03
 520  4.8099488493e+04  4.4785274723e+04  4.5873124507e+04  4.6342032756e+04  4.4906273949e+04  1.118334e+10  3.067027e+03
 521  4.8124925073e+04  4.5997441320e+04  4.6572941157e+04  4.6029060733e+04  4.6416546015e+04  1.168703e+10  2.500913e+03
 522  4.8177059510e+04  4.5897170632e+04  4.5651653552e+04  4.5933689945e+04  4.5971976159e+04  2.220532e+09  2.486369e+03
 523  4.8089403217e+04  4.5461492100e+04  4.4848339635e+04  4.6081599972e+04  4.5815500608e+04  8.509828e+08  2.923889e+03
 524  4.9670231621e+04  4.5989120105e+04  4.6559835051e+04  4.6023498694e+04  4.5744895409e+04  2.311021e+09  2.931245e+03
 525  4.9303446223e+04  4.6380704954e+04  4.7483557744e+04  4.5413637423e+04  4.6054191384e+04  1.253272e+10  2.331462e+03
 526  4.8562314597e+04  4.5522110320e+04  4.7788569010e+04  4.6692485048e+04  4.5353782995e+04  2.827502e+08  2.111795e+03
 527  4.7635119266e+04  4.6513161320e+04  4.8540825209e+04  4.6716032708e+04  4.6094204755e+04  1.142806e+08  2.518789e+03
 528  4.6857974167e+04  4.6633750525e+04  4.6894141212e+04  4.7002020042e+04  4.6542784446e+04  1.063224e+09  2.978943e+03
 529  4.6400564791e+04  4.7423773279e+04  4.8524874281e+04  4.8019068213e+04  4.7368320891e+04  2.143960e+09  3.476226e+03
 530  4.7520379417e+04  4.7982009962e+04  4.8615256864e+04  4.8166686579e+04  4.8134874509e+04  4.418551e+08  3.085273e+03
 531  4.6529295811e+04  4.7600715289e+04  4.7523932497e+04  4.8515145017e+04  4.7670527918e+04  9.157040e+09  2.861532e+03
 532  4.7786077249e+04  4.7747519977e+04  4.8888795281e+04  4.8990944469e+04  4.7486875997e+04  2.093380e+09  3.415543e+03
 533  4.7681241718e+04  4.8914920423e+04  4.8195017170e+04  4.8239275616e+04  4.9011296004e+04  3.439121e+09  3.366185e+03
 534  4.7668146076e+04  4.7301647836e+04  4.8493336779e+04  4.8273864067e+04  4.7329273817e+04  7.214538e+11  3.322767e+03
 535  4.6559569080e+04  4.8558718929e+04  4.7228574402e+04  4.8701518991e+04  4.8625189851e+04  2.125517e+09  3.365040e+03
 536  4.8107478472e+04  4.8625500470e+04  4.7290630277e+04  4.8012307755e+04  4.8427620549e+04  2.542305e+09  3.123510e+03
 537  4.6295298683e+04  4.7633096393e+04  4.6465785090e+04  4.7622902725e+04  4.7726838739e+04  2.346504e+09  2.627045e+03
 538  4.7565778551e+04  4.8050341601e+04  4.7029745821e+04  4.6111877862e+04  4.8246213862e+04  4.919969e+08  2.541426e+03
 539  4.8459808834e+04  4.5923415901e+04  4.5496730784e+04  4.7174881452e+04  4.6135315410e+04  1.540149e+09  2.869495e+03
 540  4.9823537097e+04  4.7213492309e+04  4.7424820506e+04  4.5852895917e+04  4.7270802489e+04  1.026102e+09  3.169968e+03
 541  4.8976948158e+04  4.6350039310e+04  4.8030944692e+04  4.6341789694e+04  4.6199891255e+04  2.053185e+08  2.488699e+03
 542  4.8713547078e+04  4.6922787300e+04  4.8136169519e+04  4.6108568922e+04  4.6504241527e+04  3.253720e+08  2.462619e+03
 543  4.8493716203e+04  4.5771697806e+04  4.7388834466e+04  4.8467927210e+04  4.5665223530e+04  5.428081e+08  2.286625e+03
 544  4.8051324216e+04  4.8179065993e+04  4.6965034142e+04  4.8300541777e+04  4.8233031669e+04  3.075664e+08  2.471594e+03
 545  4.7755827162e+04  4.7660608137e+04  4.8312666993e+04  4.6265338386e+04  4.7193539897e+04  1.595441e+08  2.700634e+03
 546  4.7022933871e+04  4.6710544249e+04  4.7890798448e+04  4.7655317101e+04  4.6475973664e+04  4.763131e+08  2.594854e+03
 547  4.6547252036e+04  4.7260527970e+04  4.8864136215e+04  4.6945646870e+04  4.6441418755e+04  8.956163e+08  2.758095e+03
 548  4.6196202477e+04  4.7044933075e+04  4.9540774964e+04  4.9430771954e+04  4.7977018498e+04  2.125621e+09  2.993133e+03
 549  4.5298802721e+04  4.9142071914e+04  4.7559859377e+04  4.8514596237e+04  4.8463374047e+04  3.275700e+08  3.047151e+03
 550  4.4072653068e+04  4.8263161272e+04  4.8645389175e+04  4.9708227729e+04  4.8114559293e+04  3.834887e+08  3.709403e+03
 551  4.4400901307e+04  4.9781453896e+04  4.8220974026e+04  4.7804487153e+04  4.9355850717e+04  4.762445e+08  3.145295e+03
 552  4.3302496541e+04  4.7147879019e+04  4.8486452376e+04  4.8313959887e+04  4.8305022844e+04  7.397136e+08  2.921227e+03
 553  4.3790822741e+04  4.8264370627e+04  4.6672260541e+04  4.9023310700e+04  4.8181613755e+04  3.519950e+08  2.783227e+03
 554  4.3827456622e+04  4.9066026373e+04  4.7408062099e+04  4.8412859118e+04  4.8082025914e+04  2.915374e+08  2.782044e+03
 555  4.3213417850e+04  4.8287687209e+04  4.6927408111e+04  4.6520736710e+04  4.8037353466e+04  5.873425e+07  2.371650e+03
 556  4.2104034268e+04  4.6981307602e+04  4.6949311220e+04  4.6540917052e+04  4.8108123555e+04  4.123269e+08  2.081717e+03
 557  4.2470207921e+04  4.5517909267e+04  4.4270262344e+04  4.6289700626e+04  4.6264306414e+04  2.063800e+08  2.323452e+03
 558  4.2618500530e+04  4.6699082989e+04  4.3523905707e+04  4.6148770905e+04  4.7226753096e+04  3.802088e+08  2.651445e+03
 559  4.3075960449e+04  4.5969289227e+04  4.3552387948e+04  4.5229563429e+04  4.6021024760e+04  3.260340e+08  2.875909e+03
 560  4.3455475255e+04  4.4867743068e+04  4.4302136472e+04  4.3678476164e+04  4.4759480247e+04  7.452176e+09  2.767706e+03
 561  4.4812849730e+04  4.3257975912e+04  4.3658755273e+04  4.3909282481e+04  4.3022884329e+04  2.837408e+08  2.361818e+03
 562  4.4479030172e+04  4.4125000623e+04  4.2942056588e+04  4.4039429606e+04  4.3521404389e+04  9.849928e+08  2.020233e+03
 563  4.6636933207e+04  4.3714500661e+04  4.3318096357e+04  4.3400199815e+04  4.3723875400e+04  1.545460e+08  2.164764e+03
 564  4.5903382139e+04  4.3225013499e+04  4.2499108320e+04  4.2840423527e+04  4.3989361623e+04  2.631620e+08  2.007744e+03
 565  4.7728807206e+04  4.2576063134e+04  4.2260007383e+04  4.2876716292e+04  4.2740720069e+04  4.110173e+08  2.628144e+03
 566  4.7182746852e+04  4.3165567018e+04  4.2234205663e+04  4.2324908600e+04  4.2962757453e+04  3.478404e+10  3.017027e+03
 567  4.7882466000e+04  4.1968594735e+04  4.2861906630e+04  4.2115720200e+04  4.2113744645e+04  2.519470e+08  2.385259e+03
 568  4.8767287684e+04  4.2255422942e+04  4.3318273650e+04  4.3316323390e+04  4.2797647786e+04  1.236924e+09  2.426560e+03
 569  5.0089408037e+04  4.2602192620e+04  4.4299975260e+04  4.2056376639e+04  4.2936716223e+04  2.653478e+09  2.278881e+03
 570  4.9791399922e+04  4.2429876267e+04  4.5232789523e+04  4.3184115598e+04  4.2180427689e+04  2.595209e+10  2.441299e+03
 571  5.2050583358e+04  4.4079346638e+04  4.5928495381e+04  4.3983007628e+04  4.3834760271e+04  1.167951e+10  2.285229e+03
 572  5.1064108065e+04  4.3817442372e+04  4.6305669631e+04  4.4897128995e+04  4.3735339304e+04  1.360594e+09  2.540685e+03
 573  5.0464487369e+04  4.4687379874e+04  4.6427291284e+04  4.5166602883e+04  4.5145741593e+04  5.017888e+08  2.503850e+03
 574  5.0606918540e+04  4.5595712079e+04  4.7204631637e+04  4.5888156206e+04  4.6018752352e+04  1.066167e+10  2.692918e+03
 575  5.3082242445e+04  4.5755106032e+04  4.7539249973e+04  4.6731373958e+04  4.6435012997e+04  7.376169e+09  2.649570e+03
 576  5.2574503517e+04  4.6124210736e+04  4.8823359655e+04  4.7075578382e+04  4.5644134431e+04  6.780904e+08  2.461063e+03
 577  5.3579694444e+04  4.6545584023e+04  4.9724210924e+04  4.7225495487e+04  4.6430147448e+04  1.023745e+09  2.299356e+03
 578  5.3063501562e+04  4.7672764552e+04  4.9903012494e+04  4.7434665467e+04  4.7648851571e+04  2.191075e+08  2.500159e+03
 579  5.4587283797e+04  4.8082784612e+04  4.9001247984e+04  4.8895120411e+04  4.8279302066e+04  4.561172e+08  3.322739e+03
 580  5.3226513491e+04  4.8578476880e+04  5.0888190536e+04  5.0017136263e+04  4.8662781507e+04  3.405343e+10  3.743173e+03
 581  5.4264097005e+04  4.9285997038e+04  5.2180295438e+04  5.0745341303e+04  4.9533930189e+04  4.962607e+09  2.840511e+03
 582  5.0927377380e+04  5.0505289386e+04  5.1003784016e+04  5.0074141510e+04  5.0371410304e+04  1.163009e+10  3.001099e+03
 583  5.2858792837e+04  4.9532286683e+04  5.0733252527e+04  5.1608569831e+04  5.0309808825e+04  1.509643e+10  3.788266e+03
 584  5.1456619046e+04  5.1214360486e+04  5.2781087522e+04  5.2025013061e+04  5.1091159314e+04  1.540347e+09  3.570038e+03
 585  5.3913920396e+04  5.1070889712e+04  5.2565082250e+04  5.1187958584e+04  5.0640283096e+04  4.665295e+08  2.873383e+03
 586  5.2431505521e+04  5.1760793812e+04  5.2986936956e+04  5.2232018992e+04  5.1957264901e+04  1.129421e+09  3.459672e+03
 587  5.3413415880e+04  5.0452873853e+04  5.3245307624e+04  5.2505164698e+04  5.1995829987e+04  9.818956e+08  3.554804e+03
 588  5.3162459076e+04  5.3159472082e+04  5.4013440698e+04  5.2940032490e+04  5.2806881976e+04  3.131869e+09  3.852740e+03
 589  5.3493575309e+04  5.2100451898e+04  5.4044940115e+04  5.2999960755e+04  5.1928820206e+04  4.919924e+08  3.818608e+03
 590  5.2228485068e+04  5.3679263184e+04  5.2660878534e+04  5.3815647390e+04  5.3206921655e+04  2.158125e+08  3.514029e+03
 591  5.0606048543e+04  5.2711608437e+04  5.1793322195e+04  5.4275603654e+04  5.3578787444e+04  2.110137e+09  3.959694e+03
 592  5.1489632713e+04  5.4238751608e+04  5.2684790671e+04  5.2863593219e+04  5.4597690208e+04  1.273126e+08  3.261916e+03
 593  5.3066546989e+04  5.3287828854e+04  5.1849243620e+04  5.2116674030e+04  5.2823461454e+04  1.105425e+09  2.814528e+03
 594  5.2372549522e+04  5.2630428309e+04  5.3377458014e+04  5.1260144674e+04  5.1748890307e+04  1.340496e+08  3.286480e+03
 595  5.2293326995e+04  5.1914277651e+04  5.1584694784e+04  5.1743435990e+04  5.1329349109e+04  6.707684e+08  3.169674e+03
 596  5.2389017983e+04  5.2383965791e+04  5.3134108970e+04  5.2936918233e+04  5.2335953531e+04  2.908422e+08  3.123662e+03
 597  5.2545130146e+04  5.2452173110e+04  5.1539573921e+04  5.2517196574e+04  5.2537824241e+04  3.561663e+08  2.941259e+03
 598  5.3111153761e+04  5.2007206885e+04  5.3585067771e+04  5.1230271051e+04  5.1826474779e+04  5.824437e+08  2.908353e+03
 599  5.3252011378e+04  5.2287564258e+04  5.1175954354e+04  5.3201941619e+04  5.1892237878e+04  6.421655e+08  3.225144e+03
 600  5.4487115183e+04  5.2328813936e+04  5.2658642292e+04  5.1504792787e+04  5.1991932913e+04  1.237111e+10  3.814005e+03
 601  5.5266807972e+04  5.1764648941e+04  5.1528665110e+04  5.3694512494e+04  5.1693073269e+04  2.319736e+09  3.894554e+03
 602  5.4426080067e+04  5.3739296013e+04  5.1840849376e+04  5.1076290547e+04  5.3311289311e+04  2.844506e+08  3.374841e+03
 603  5.3793147250e+04  5.1179478387e+04  5.1599898294e+04  5.2084087090e+04  5.1201077489e+04  1.226684e+08  3.871073e+03
 604  5.3860998494e+04  5.2091078392e+04  5.2319070328e+04  5.1656603992e+04  5.2088102596e+04  1.022933e+09  4.234184e+03
 605  5.4709401922e+04  5.1482326599e+04  5.2949432178e+04  5.1697661378e+04  5.1912771145e+04  1.047920e+08  3.328693e+03
 606  5.4238099610e+04  5.1617044007e+04  5.2629951625e+04  5.2871205320e+04  5.1261353240e+04  1.146822e+09  3.047857e+03
 607  5.4650158466e+04  5.2716916450e+04  5.1909287030e+04  5.2466495824e+04  5.2549444298e+04  5.049802e+08  3.500759e+03
 608  5.3426364022e+04  5.1595266760e+04  5.3258018288e+04  5.3247326919e+04  5.1443570638e+04  1.761248e+09  4.103424e+03
 609  5.2544314047e+04  5.2957952831e+04  5.3330071367e+04  5.3259191132e+04  5.3337108133e+04  2.857725e+08  3.575545e+03
 610  5.2109521897e+04  5.2355838490e+04  5.3514620955e+04  5.2692059364e+04  5.2394833333e+04  3.459864e+08  4.206044e+03
 611  5.0089279188e+04  5.2907710742e+04  5.4667240062e+04  5.3288772851e+04  5.2993393701e+04  1.278824e+08  3.680115e+03
 612  5.0254539560e+04  5.3303122910e+04  5.3716496684e+04  5.3399515204e+04  5.3410806397e+04  7.851293e+08  3.529327e+03
 613  4.8157799818e+04  5.3333978663e+04  5.4376823298e+04  5.4053617233e+04  5.3778358770e+04  3.162509e+09  3.105778e+03
 614  4.8531921756e+04  5.3568019116e+04  5.3888209026e+04  5.3954429364e+04  5.4062210092e+04  1.340501e+09  3.085055e+03
 615  4.7424087473e+04  5.3894591046e+04  5.4036943807e+04  5.3167439058e+04  5.4016049763e+04  6.018328e+09  3.799478e+03
 616  4.8548794088e+04  5.3257186708e+04  5.4091378685e+04  5.3746169650e+04  5.3263041145e+04  1.335099e+10  3.831613e+03
 617  4.7700923236e+04  5.3661211615e+04  5.3032525567e+04  5.3887600949e+04  5.4052648705e+04  6.767173e+08  3.243984e+03
 618  4.8331158695e+04  5.3612984696e+04  5.2573536157e+04  5.4660440101e+04  5.3554660227e+04  6.097282e+08  3.306094e+03
 619  4.6757136727e+04  5.3493398471e+04  5.1575383896e+04  5.3097884553e+04  5.2944498033e+04  6.574339e+09  3.250027e+03
 620  4.6381598826e+04  5.3309983155e+04  5.1445431751e+04  5.2732970787e+04  5.3123368568e+04  2.473613e+08  3.072350e+03
 621  4.6028254516e+04  5.1857066327e+04  5.0324698032e+04  5.1867666691e+04  5.2457848984e+04  8.618503e+08  3.134807e+03
 622  4.7155547441e+04  5.1783902982e+04  4.8494814898e+04  5.0242099319e+04  5.1740900340e+04  1.724100e+08  3.561861e+03
 623  4.5656656732e+04  5.0941555218e+04  4.8396231258e+04  5.0796449640e+04  5.0772026314e+04  3.890772e+10  3.289280e+03
 624  4.5919003286e+04  5.0522948449e+04  4.8938557396e+04  4.9379432156e+04  5.0529986028e+04  1.095442e+09  3.053663e+03
 625  4.4537149060e+04  5.0019907717e+04  4.8208443410e+04  4.8214199402e+04  4.9698681190e+04  1.572816e+10  2.901526e+03
 626  4.5870751772e+04  4.8501566160e+04  4.8332056774e+04  4.9005740725e+04  4.8631859845e+04  1.049981e+09  2.927667e+03
 627  4.4363666231e+04  4.8187983896e+04  4.7766536236e+04  4.8817528655e+04  4.8605866971e+04  3.054794e+10  3.200134e+03
 628  4.5543127543e+04  4.8926697170e+04  4.7664061766e+04  4.8318050292e+04  4.8981252904e+04  2.656899e+09  2.854306e+03
 629  4.4860779334e+04  4.7684574277e+04  4.7045376563e+04  4.8175210887e+04  4.8334908958e+04  2.207328e+08  2.674901e+03
 630  4.5855899185e+04  4.8141668272e+04  4.6640963283e+04  4.7048184322e+04  4.8062375472e+04  1.198491e+08  2.274076e+03
 631  4.3789035270e+04  4.7465825011e+04  4.6530398838e+04  4.7554756313e+04  4.6809700191e+04  1.435607e+09  2.166046e+03
 632  4.5134601869e+04  4.7258483090e+04  4.7362853968e+04  4.6257436159e+04  4.7160338591e+04  5.087394e+08  2.310682e+03
 633  4.3368003589e+04  4.6263444576e+04  4.5817295599e+04  4.5857127690e+04  4.5807858889e+04  3.669262e+08  2.359270e+03
 634  4.3513414172e+04  4.5967461187e+04  4.6022252705e+04  4.6633827379e+04  4.6114911775e+04  2.202049e+09  2.515787e+03
 635  4.2952013372e+04  4.6440917131e+04  4.4793588113e+04  4.6576085194e+04  4.6846300516e+04  7.217156e+08  2.604976e+03
 636  4.2275926266e+04  4.6365291846e+04  4.5573685039e+04  4.5848607918e+04  4.6558468703e+04  4.196239e+08  2.904686e+03
 637  4.1876913373e+04  4.6215146262e+04  4.4679472154e+04  4.5426578299e+04  4.6038042009e+04  1.587023e+09  2.994607e+03
 638  4.1603860202e+04  4.4854572476e+04  4.5411021746e+04  4.5803906209e+04  4.5512767088e+04  1.325003e+09  3.006028e+03
 639  4.2544702276e+04  4.5943612048e+04  4.5963018178e+04  4.5919197206e+04  4.5113182464e+04  1.227053e+09  2.900499e+03
 640  4.1913877658e+04  4.4445720604e+04  4.5627276053e+04  4.5625682592e+04  4.4824938773e+04  7.132755e+08  2.472674e+03
