iter  res_double64      res_float32      res_posit32q      res_posit32n      res_float32fma      pAp_dynrange      pAp_mag
 460  1.1462554302e+04  9.1408533518e+03  9.5853872118e+03  9.2524141714e+03  1.0024825186e+04  3.529131e+09  1.690770e+02
 461  1.2072167812e+04  9.2598138210e+03  9.5883963206e+03  9.2839629469e+03  9.9550827219e+03  1.101983e+08  1.650664e+02
 462  1.1378602970e+04  9.6647992219e+03  9.4001004250e+03  9.3077103522e+03  9.8325764680e+03  6.319842e+07  1.502190e+02
 463  1.0160001092e+04  1.0539460707e+04  9.5369630386e+03  9.2684186353e+03  9.5234476950e+03  7.185282e+08  1.609901e+02
 464  1.0203814149e+04  1.0990075159e+04  9.6346507980e+03  9.1463426570e+03  9.2470804041e+03  9.492989e+08  1.655022e+02
 465  1.0229421661e+04  1.0931829124e+04  9.8431604681e+03  9.4818445463e+03  9.3191338653e+03  5.065783e+08  1.376358e+02
 466  1.1020329812e+04  1.0289012781e+04  9.8718395449e+03  9.4836448689e+03  9.3386341614e+03  9.084332e+07  1.487099e+02
 467  1.3026304825e+04  9.3962341393e+03  9.9189531706e+03  9.3188376958e+03  9.6721364755e+03  9.325775e+08  1.579937e+02
 468  1.2813686768e+04  9.4074846798e+03  9.7301954759e+03  9.4983434345e+03  9.7126984922e+03  3.254217e+08  1.582233e+02
 469  1.0895662876e+04  9.7459591626e+03  9.9524437200e+03  9.4865530094e+03  9.4508894819e+03  3.471845e+08  1.425927e+02
 470  1.0600716764e+04  9.8605780764e+03  9.5847879476e+03  9.3873923962e+03  9.4487307084e+03  2.389907e+08  1.710972e+02
 471  1.0339085259e+04  9.8220002036e+03  9.8055510809e+03  9.5875118774e+03  9.7423405812e+03  2.104985e+08  1.863560e+02
 472  9.9653956947e+03  9.6720649295e+03  9.9267928356e+03  9.7103969023e+03  1.0004127948e+04  7.575626e+08  1.513168e+02
 473  1.0155932439e+04  9.5731424308e+03  1.0312657853e+04  9.6614814599e+03  9.9291562582e+03  4.426466e+07  1.395505e+02
 474  1.0122468242e+04  9.5681818545e+03  1.1157853557e+04  9.8119013448e+03  9.7160415808e+03  5.280644e+08  1.302338e+02
 475  1.0054490185e+04  9.8398243887e+03  1.2354015380e+04  1.0189115761e+04  9.9086495548e+03  4.310901e+07  1.476334e+02
 476  1.0023572694e+04  1.0032464902e+04  1.2985429373e+04  9.7469437261e+03  1.0234124095e+04  2.920843e+08  1.607630e+02
 477  9.8736804320e+03  1.0510019981e+04  1.2107732405e+04  1.0115382346e+04  1.0239375762e+04  1.463052e+08  1.575895e+02
 478  1.0270581192e+04  1.0653847005e+04  1.1145887852e+04  1.0470522432e+04  1.0874771170e+04  1.222012e+08  1.687460e+02
 479  1.0640469235e+04  1.0825896730e+04  1.0725974455e+04  1.1000638527e+04  1.1854664567e+04  2.238470e+08  1.475813e+02
 480  1.1440278452e+04  1.0525812463e+04  1.0946138680e+04  1.1673877848e+04  1.1664555542e+04  3.028360e+07  1.346871e+02
 481  1.2514747875e+04  1.0163243577e+04  1.2291236553e+04  1.1185419080e+04  1.1172089151e+04  2.779281e+08  1.355969e+02
 482  1.0970973671e+04  1.0276173218e+04  1.4182208573e+04  1.0625441167e+04  1.0414482992e+04  4.097766e+08  1.651084e+02
 483  1.0397059082e+04  1.0347234993e+04  1.2495321364e+04  1.0098245392e+04  1.0290599983e+04  6.289602e+08  2.039154e+02
 484  1.1475648052e+04  1.0383727654e+04  1.0680957260e+04  1.0070902244e+04  1.0505902722e+04  1.830968e+09  1.475654e+02
 485  1.1874359035e+04  1.0297439293e+04  1.0670403179e+04  1.0709748830e+04  1.0540190890e+04  3.640154e+08  1.347094e+02
 486  1.0694543104e+04  1.0283986387e+04  1.0417201160e+04  1.0742305153e+04  1.0771182665e+04  2.648831e+08  1.225684e+02
 487  1.0248503530e+04  1.0001277918e+04  1.0367844135e+04  1.0971582201e+04  1.0974878587e+04  2.664893e+08  1.306828e+02
 488  1.0068526550e+04  1.0313474681e+04  1.0277549903e+04  1.0623094841e+04  1.1035073901e+04  4.591463e+10  1.512096e+02
 489  1.0074302761e+04  1.0667539173e+04  1.0425045228e+04  1.0630731301e+04  1.0818496753e+04  1.368215e+08  1.551551e+02
 490  1.0079387945e+04  1.0755780957e+04  1.0334704253e+04  1.0482073077e+04  1.0392409538e+04  3.974912e+07  1.432647e+02
 491  1.0083801214e+04  1.0913942642e+04  1.0449127045e+04  1.0202426378e+04  1.0310984822e+04  2.308525e+08  1.448248e+02
 492  9.6865270799e+03  1.0748512827e+04  1.0427954737e+04  1.0320353482e+04  1.0213539641e+04  3.723037e+08  1.513324e+02
 493  9.8998847032e+03  1.0752442327e+04  1.0382335768e+04  1.0459665769e+04  1.0242684023e+04  3.773504e+09  1.854003e+02
 494  9.8557091643e+03  1.0255705144e+04  1.0236391552e+04  1.0409849182e+04  1.0496879917e+04  8.080115e+07  1.973582e+02
 495  9.7051116515e+03  1.0293189205e+04  1.0045811864e+04  1.0396684087e+04  1.0372988769e+04  1.424000e+09  1.723324e+02
 496  9.6748269666e+03  1.0624330567e+04  1.0001756646e+04  1.0344058778e+04  1.0517584514e+04  1.198772e+08  1.754297e+02
 497  9.7161509351e+03  1.0788942858e+04  1.0173301529e+04  1.0440199232e+04  1.0431000719e+04  8.908170e+08  1.889789e+02
 498  9.4366091431e+03  1.0403057243e+04  1.0265661596e+04  1.1117670260e+04  1.0326022274e+04  1.359082e+08  1.558241e+02
 499  9.5344923155e+03  1.0078467741e+04  1.0229086372e+04  1.1360580267e+04  1.0221535697e+04  6.009212e+09  1.489621e+02
 500  1.0299131743e+04  1.0176204794e+04  1.0274798684e+04  1.1689248393e+04  1.0336442715e+04  9.129727e+08  1.663164e+02
 501  1.1142803840e+04  9.8225809236e+03  9.8291517437e+03  1.1568240661e+04  1.0790286372e+04  1.873100e+08  1.698730e+02
 502  1.1779952166e+04  9.9074961519e+03  9.8513950281e+03  1.0555305017e+04  1.1431041947e+04  6.220577e+08  1.701176e+02
 503  1.0991804422e+04  9.9509818611e+03  9.8032337522e+03  1.0048734050e+04  1.1480380481e+04  3.590825e+08  1.559552e+02
 504  9.9429419637e+03  9.9553667938e+03  9.7707465426e+03  1.0343665888e+04  1.0730588800e+04  6.839721e+07  1.889354e+02
 505  9.8227462244e+03  9.9424576439e+03  9.6270934347e+03  1.0421818651e+04  1.0170028909e+04  5.679963e+07  1.701546e+02
 506  1.0360537652e+04  9.9432831600e+03  9.6020964378e+03  1.0188456213e+04  9.9293077301e+03  1.574343e+09  1.589170e+02
 507  1.1023167753e+04  9.9133142793e+03  9.8352492597e+03  9.7915163279e+03  9.8876557383e+03  1.269882e+08  1.569998e+02
 508  1.0691987451e+04  9.7157678029e+03  9.7262383273e+03  9.9057510568e+03  1.0084331212e+04  1.345434e+08  1.387536e+02
 509  1.0057903849e+04  9.6231479257e+03  9.7554235172e+03  9.7486015407e+03  1.0380687068e+04  1.945731e+08  1.298869e+02
 510  9.5042785063e+03  9.4776849494e+03  1.0595109815e+04  9.5499243976e+03  1.0316582768e+04  3.487560e+08  1.302053e+02
 511  9.5302114403e+03  9.6680393048e+03  9.7520311730e+03  9.3475917754e+03  1.0557238654e+04  5.239960e+08  1.798155e+02
 512  9.5505574565e+03  9.4981265521e+03  9.3647577652e+03  9.3230621579e+03  1.0877150730e+04  9.183994e+07  1.637178e+02
 513  9.5495093363e+03  9.3179942048e+03  9.6044139852e+03  9.6462850881e+03  1.1973302970e+04  8.118457e+07  1.370992e+02
 514  9.5419777702e+03  9.6423914046e+03  1.0470666072e+04  9.6442795480e+03  1.0999735997e+04  4.737189e+08  1.558277e+02
 515  9.3571739312e+03  9.6719751861e+03  1.0496853624e+04  1.0178732338e+04  9.9527897597e+03  9.891574e+07  1.546508e+02
 516  9.3803344006e+03  9.9482002392e+03  9.7046397151e+03  9.9591340989e+03  9.5453284909e+03  9.042767e+08  1.275809e+02
 517  9.2225083448e+03  1.1467229831e+04  9.5111606022e+03  9.5075145017e+03  9.4084217593e+03  5.117711e+08  1.298570e+02
 518  9.4036203103e+03  1.1405840960e+04  9.3448852320e+03  9.3279639793e+03  9.1084725393e+03  6.619769e+09  1.299312e+02
 519  9.5397923912e+03  9.8719805510e+03  9.3908108276e+03  9.2408016968e+03  8.8827599315e+03  1.325410e+08  1.110113e+02
 520  9.4874909252e+03  9.4486041297e+03  9.4916873105e+03  9.4315470629e+03  8.9894471465e+03  7.766703e+08  1.101703e+02
 521  9.3960442306e+03  9.1548636254e+03  9.2582503747e+03  9.2569766123e+03  9.0717570514e+03  5.785494e+07  1.045763e+02
 522  9.4203852367e+03  9.2470596408e+03  9.3705086308e+03  9.5494519214e+03  9.2276844333e+03  2.912650e+08  1.164341e+02
 523  9.5874338209e+03  9.3484574129e+03  9.4240271646e+03  9.5295078572e+03  9.5006985006e+03  8.825522e+08  1.308842e+02
 524  9.5850276494e+03  9.5266153486e+03  9.3498988230e+03  1.0046034840e+04  9.7633404120e+03  9.049690e+07  1.351222e+02
 525  9.2906244159e+03  9.3701624319e+03  9.2447589476e+03  1.0545723683e+04  9.9065049336e+03  2.239615e+08  1.439720e+02
 526  9.3880167000e+03  9.4058322332e+03  9.3927648752e+03  1.0090264615e+04  9.8412356948e+03  5.052202e+07  1.356261e+02
 527  9.5050765519e+03  9.3875658187e+03  9.3140186815e+03  1.0033837152e+04  9.3232307705e+03  5.011246e+08  1.396743e+02
 528  9.9622182393e+03  9.0925859908e+03  9.3399614560e+03  1.0017980635e+04  9.5516758739e+03  1.006574e+09  1.390829e+02
 529  1.0134686618e+04  9.1308461820e+03  9.3311829904e+03  1.0099701382e+04  1.0169844443e+04  5.379854e+08  1.334387e+02
 530  1.0314029601e+04  9.5001292623e+03  9.4960134794e+03  9.8546297749e+03  1.0547032948e+04  2.002567e+09  1.415132e+02
 531  9.9375026052e+03  9.7020344258e+03  9.4891365255e+03  9.6446976106e+03  1.0164571806e+04  2.426681e+09  1.269498e+02
 532  9.7690546988e+03  9.6177248869e+03  1.0024959252e+04  9.3749948267e+03  9.5562942609e+03  2.155054e+07  1.342064e+02
 533  9.6800470925e+03  1.0045559815e+04  9.8941712134e+03  9.6693230373e+03  9.5019307512e+03  6.199786e+08  1.347868e+02
 534  9.5670433369e+03  1.0052383200e+04  9.9882939484e+03  1.0045243252e+04  9.3762542628e+03  6.569307e+08  1.408134e+02
 535  9.6472555478e+03  9.9069482688e+03  9.8773178546e+03  9.8477043010e+03  9.4731270444e+03  8.319203e+08  1.289476e+02
 536  9.5357126941e+03  1.0495597553e+04  9.8953063621e+03  9.5531205373e+03  9.8404902317e+03  1.100184e+09  1.302970e+02
 537  9.4820210128e+03  1.0923504932e+04  9.5759899749e+03  9.5400394129e+03  9.8580103469e+03  8.655999e+08  1.708168e+02
 538  9.7279920945e+03  1.0766360202e+04  9.2889508557e+03  9.5997116623e+03  9.8032676185e+03  2.158377e+08  1.482687e+02
 539  9.8120310181e+03  1.0146291539e+04  9.7802936561e+03  9.7099437691e+03  9.4959789385e+03  1.476860e+08  1.623218e+02
 540  9.7015817084e+03  9.9027386111e+03  1.0164981456e+04  9.6118560122e+03  9.5716067617e+03  1.207548e+09  1.500619e+02
 541  9.8912132281e+03  9.5385017691e+03  1.0312589587e+04  9.4286168657e+03  9.4269422402e+03  1.721844e+08  1.407904e+02
 542  1.0052839468e+04  9.5213746907e+03  9.9021226007e+03  9.4367943710e+03  9.3379907903e+03  3.792110e+09  1.494885e+02
 543  1.0318331384e+04  9.5121471814e+03  9.6497892205e+03  9.8392568825e+03  9.3122259423e+03  9.201718e+07  1.328744e+02
 544  9.8808645329e+03  9.8148890977e+03  9.3212943307e+03  9.5466534451e+03  9.4048013270e+03  1.177066e+09  1.335921e+02
 545  9.8185493655e+03  9.6324505709e+03  9.5335936561e+03  9.6808776462e+03  9.6742313390e+03  5.814397e+08  1.833108e+02
 546  1.0160043912e+04  9.5963497227e+03  9.6879851362e+03  1.0003578560e+04  1.0013355082e+04  1.565078e+09  1.780078e+02
 547  1.0070303556e+04  9.5428398289e+03  9.7101925831e+03  1.0287531871e+04  1.0106253114e+04  2.234626e+08  1.341202e+02
 548  1.0036598021e+04  9.6452541698e+03  9.9093894867e+03  1.1029715500e+04  9.8697079997e+03  4.900386e+07  1.302040e+02
 549  1.0064353623e+04  1.0298921109e+04  9.9887712958e+03  1.1933160520e+04  9.7534896319e+03  7.787432e+08  1.556002e+02
 550  9.9234062605e+03  1.0727731540e+04  9.8440365704e+03  1.1026575896e+04  9.8193963155e+03  1.912517e+08  1.579070e+02
 551  9.8248500915e+03  1.0670432793e+04  9.9001656552e+03  9.7890861678e+03  9.9109507112e+03  4.981649e+08  1.259764e+02
 552  9.6396607331e+03  1.0154692314e+04  9.9576045312e+03  1.0119514613e+04  9.9157135901e+03  5.418241e+08  1.242902e+02
 553  9.7624824408e+03  9.7597258158e+03  1.0021161609e+04  1.0724279743e+04  9.9519718649e+03  6.944684e+08  1.249082e+02
 554  9.7613676752e+03  1.0051411841e+04  1.0082445735e+04  1.0443758710e+04  9.8088131800e+03  2.124872e+09  1.438512e+02
 555  9.4181367476e+03  1.0628909257e+04  9.8664198167e+03  1.0492226456e+04  9.6960251650e+03  1.412389e+08  1.762634e+02
 556  9.6020863775e+03  1.0519637636e+04  9.9409214865e+03  1.0473434585e+04  9.9502269321e+03  4.882090e+08  2.021284e+02
 557  9.5607807019e+03  1.0157295309e+04  9.8751194423e+03  1.0468236146e+04  1.0234174906e+04  3.249992e+08  1.678024e+02
 558  9.3767921784e+03  1.0126040885e+04  1.0110859113e+04  1.0327507347e+04  1.0164797686e+04  2.050193e+08  1.467206e+02
 559  9.5631328416e+03  1.0174456251e+04  1.0157421720e+04  1.0242088849e+04  1.0160601951e+04  3.243262e+08  1.306112e+02
 560  9.7457487706e+03  1.0315246967e+04  1.0217163599e+04  1.0608776744e+04  9.9510079891e+03  5.654314e+08  1.286608e+02
 561  9.6377721780e+03  1.0403723949e+04  1.0623292145e+04  1.0610459745e+04  9.8035773063e+03  9.836481e+08  1.388913e+02
 562  1.0437346030e+04  1.0853943799e+04  1.1306373424e+04  1.1748154578e+04  9.8342531999e+03  5.273630e+09  1.444556e+02
 563  1.2081789094e+04  1.0225788967e+04  1.1919546300e+04  1.1815377099e+04  1.0449447067e+04  1.601780e+08  1.375317e+02
 564  1.1284132602e+04  9.8653502725e+03  1.1269683225e+04  1.0816723349e+04  1.0736303274e+04  1.401962e+08  1.684400e+02
 565  1.0287377017e+04  9.9694011856e+03  1.0252626590e+04  1.0085950625e+04  1.0871769681e+04  2.028952e+08  1.437220e+02
 566  9.3372775525e+03  1.0142517242e+04  9.7456386143e+03  1.0070158688e+04  1.0476866707e+04  3.237981e+08  1.203142e+02
 567  9.0339827917e+03  1.0158583366e+04  9.8317786794e+03  1.0666214324e+04  9.8955565786e+03  1.912235e+09  1.126082e+02
 568  9.0823455878e+03  9.8284651905e+03  1.0272447031e+04  1.0870102851e+04  9.6773078901e+03  2.238338e+08  1.113388e+02
 569  8.7906159455e+03  1.0078887637e+04  1.1125182965e+04  9.5810897084e+03  9.4447411823e+03  3.246411e+08  1.334190e+02
 570  8.8783103048e+03  1.0382327292e+04  1.1091060184e+04  9.7475461528e+03  9.5741953187e+03  4.568027e+08  1.550212e+02
 571  8.8459549278e+03  1.0714132723e+04  9.9888850229e+03  1.1132253680e+04  9.4574474358e+03  1.668920e+08  1.393224e+02
 572  8.5992359148e+03  1.0214779489e+04  9.6613059159e+03  1.0754446150e+04  9.5970758046e+03  5.176613e+08  1.212758e+02
 573  8.3885107062e+03  9.6525561381e+03  9.1639188124e+03  9.9471097310e+03  9.8054674544e+03  2.473200e+09  1.231872e+02
 574  8.5816370050e+03  9.3860918385e+03  8.9477773777e+03  9.4552470089e+03  9.8940341621e+03  5.977980e+08  1.355099e+02
 575  8.2390937751e+03  9.2940505701e+03  8.8494628086e+03  9.1445616625e+03  9.7287277688e+03  4.499694e+08  1.515059e+02
 576  8.1624642622e+03  9.5945876410e+03  8.9241138496e+03  9.0180051009e+03  9.3532877642e+03  1.344325e+09  1.487980e+02
 577  8.0740282284e+03  9.9410852526e+03  8.8469673900e+03  8.9189846956e+03  8.9942688419e+03  1.718637e+08  1.343231e+02
 578  8.3722197180e+03  1.0265464042e+04  8.6609930147e+03  8.7158283599e+03  9.0091118319e+03  1.269239e+08  1.343969e+02
 579  8.2679462044e+03  1.0283368320e+04  8.5471099209e+03  8.5536013468e+03  9.1430187575e+03  2.803121e+09  1.227785e+02
 580  7.9430321248e+03  9.1710945912e+03  8.5987199047e+03  8.6298180746e+03  8.9538009806e+03  1.539431e+08  1.138126e+02
 581  7.7060342732e+03  8.7057695811e+03  8.6492876007e+03  8.4902843298e+03  8.7238642814e+03  3.219435e+08  1.173016e+02
 582  7.8046238251e+03  8.6204417520e+03  8.5751249554e+03  8.4951901686e+03  8.6918936947e+03  4.065282e+08  1.374570e+02
 583  7.8739997973e+03  8.7835906098e+03  8.4584575426e+03  8.5601682226e+03  8.5755624888e+03  9.879292e+07  1.263198e+02
 584  7.9650358136e+03  8.6617310048e+03  8.2997831297e+03  8.5251195886e+03  8.5710914124e+03  1.336546e+08  1.168695e+02
 585  7.8684408735e+03  8.6310592629e+03  8.2795941930e+03  8.3819959437e+03  8.6921348356e+03  3.578486e+08  1.190211e+02
 586  7.5917027060e+03  8.5817830315e+03  8.0808623302e+03  8.2665823652e+03  8.9358227377e+03  2.031092e+08  1.129342e+02
 587  7.4305682994e+03  8.5745605135e+03  8.2310145183e+03  8.1665669654e+03  8.5236532074e+03  2.006398e+08  1.033123e+02
 588  7.6786304272e+03  8.4269088045e+03  8.0680872578e+03  7.9801443596e+03  8.1859562667e+03  2.222329e+08  1.076239e+02
 589  8.2160787611e+03  8.3891878034e+03  8.0349138141e+03  7.9096133913e+03  8.2457242253e+03  5.101013e+07  9.926013e+01
 590  9.1237618019e+03  8.1794623295e+03  7.9219866195e+03  8.0391541844e+03  8.6274524629e+03  1.315115e+08  8.903231e+01
 591  9.3752181149e+03  8.4029471021e+03  7.8910136231e+03  7.8862513275e+03  8.1759403129e+03  1.952700e+08  8.772907e+01
 592  8.2892095981e+03  8.2430455537e+03  7.6703960784e+03  7.9349706994e+03  8.1579997548e+03  2.447748e+08  9.669639e+01
 593  7.7932209810e+03  7.8646853720e+03  7.7817067537e+03  7.7582626921e+03  7.8447457575e+03  9.172477e+07  9.297128e+01
 594  7.6528406371e+03  8.0722923634e+03  7.6182654194e+03  7.8686435934e+03  7.8638283298e+03  6.661986e+07  8.342923e+01
 595  7.4302865816e+03  8.7772118580e+03  7.5290137468e+03  7.6393078220e+03  8.0100719098e+03  1.503933e+08  9.319736e+01
 596  7.5406293402e+03  9.9182833192e+03  7.5390811111e+03  7.7263062326e+03  8.0731530396e+03  6.215328e+08  1.023215e+02
 597  7.7081002020e+03  9.0751982898e+03  7.4377071736e+03  7.5199946808e+03  8.0812301044e+03  3.998182e+07  9.731044e+01
 598  8.0510386399e+03  8.2458246404e+03  7.3280458514e+03  7.6606266062e+03  7.7300432082e+03  1.146460e+08  8.875278e+01
 599  8.9715214188e+03  7.7069467365e+03  7.2144233311e+03  7.4133101918e+03  7.4694184513e+03  1.706817e+09  7.958823e+01
 600  7.9518641387e+03  7.6039116249e+03  7.2270093400e+03  7.2915304292e+03  7.7818617310e+03  3.944635e+07  8.665536e+01
 601  7.2016967214e+03  7.4935145292e+03  7.1349954450e+03  7.3023634530e+03  8.4388302507e+03  1.376543e+09  9.178574e+01
 602  7.3059455281e+03  7.4563546053e+03  7.2387579045e+03  7.2905308449e+03  8.5400121780e+03  1.206704e+09  1.071794e+02
 603  7.9297659552e+03  7.1954238235e+03  7.3660464294e+03  7.1650183531e+03  7.9062683992e+03  4.170108e+07  9.459093e+01
 604  7.5881798301e+03  7.2461128890e+03  7.4639271165e+03  7.2456386882e+03  7.5773950669e+03  2.551848e+08  7.344434e+01
 605  7.3178835341e+03  7.3141173083e+03  7.3742470802e+03  7.3650938894e+03  7.3683276257e+03  1.116234e+08  6.485837e+01
 606  7.2410044618e+03  7.8121861217e+03  7.4324391689e+03  7.4636355752e+03  7.3002906791e+03  1.413180e+08  6.929320e+01
 607  7.2265495956e+03  7.9551434934e+03  7.5297203135e+03  7.3335306640e+03  7.5666420558e+03  8.618094e+08  8.690156e+01
 608  7.2432646576e+03  8.5194718146e+03  7.3046012896e+03  7.4403301002e+03  7.8509576486e+03  2.201712e+09  8.819724e+01
 609  7.1566629766e+03  8.3606191158e+03  7.4919636945e+03  7.6332347010e+03  7.8669818863e+03  6.332641e+07  6.847206e+01
 610  7.2341289141e+03  8.0919836876e+03  7.5460188179e+03  7.4690240326e+03  8.2696892324e+03  5.061419e+08  6.789716e+01
 611  7.4096965441e+03  7.4853833569e+03  8.0153003687e+03  7.4434518874e+03  7.7752834032e+03  3.245682e+09  7.746550e+01
 612  7.0718762898e+03  7.2706255577e+03  8.8431107649e+03  8.1830263350e+03  7.2029921560e+03  3.623505e+07  7.378059e+01
 613  7.0036055894e+03  7.7436443617e+03  8.3803618060e+03  8.2163583174e+03  7.1703363938e+03  1.309096e+08  8.462245e+01
 614  7.1776025235e+03  7.4745555052e+03  7.2772423348e+03  8.2584608736e+03  7.5753692979e+03  1.719774e+08  9.029459e+01
 615  7.1126561734e+03  7.2206672822e+03  7.2907108021e+03  7.7795783947e+03  7.5114182416e+03  3.141313e+07  8.149928e+01
 616  6.8646417580e+03  7.1504282389e+03  8.1779263875e+03  7.1807999554e+03  7.4522909229e+03  8.935113e+07  8.598993e+01
 617  6.9794343432e+03  7.0444414967e+03  7.7694375601e+03  7.2047273370e+03  7.5756420190e+03  1.267620e+08  1.090944e+02
 618  7.1101738592e+03  7.0287762804e+03  7.5243615012e+03  7.0571064892e+03  7.6152205483e+03  2.255582e+08  7.817640e+01
 619  7.1626012923e+03  7.0250560140e+03  7.9969624233e+03  7.2503517156e+03  7.4016433310e+03  7.502391e+07  6.000437e+01
 620  7.4228330318e+03  7.0935277542e+03  9.2823772817e+03  7.2883775972e+03  7.2944356876e+03  1.116927e+08  6.872101e+01
 621  7.6789500960e+03  7.0799415252e+03  9.4815644279e+03  7.4466002981e+03  7.1227138087e+03  4.868065e+08  8.948266e+01
 622  8.2964797691e+03  7.2283552763e+03  8.0415570632e+03  7.3792552470e+03  7.2172296624e+03  4.671899e+07  9.100491e+01
 623  8.7302411437e+03  7.2082738572e+03  7.1668034716e+03  7.2615160951e+03  7.2122493024e+03  6.314997e+08  7.481664e+01
 624  8.7843331947e+03  7.1426140873e+03  7.5002389295e+03  7.2563991070e+03  7.3226287630e+03  8.296683e+07  8.374237e+01
 625  7.8728343914e+03  7.2261292543e+03  7.9547771810e+03  7.5022641916e+03  7.2876196388e+03  1.029550e+08  1.038569e+02
 626  7.7533647186e+03  7.0934287901e+03  7.5030958944e+03  7.5462032838e+03  7.2239579179e+03  2.828488e+08  8.257282e+01
 627  7.9154123933e+03  7.1610680768e+03  7.1794774183e+03  8.1858257983e+03  7.3878302633e+03  1.200956e+09  6.733129e+01
 628  7.6182493399e+03  6.9117343699e+03  7.1332023664e+03  7.5510380743e+03  7.6519840564e+03  3.187656e+08  6.673653e+01
 629  7.6851357399e+03  6.9204907340e+03  7.0951194493e+03  7.1038569805e+03  7.8705656722e+03  3.199441e+09  6.305935e+01
 630  7.5463351970e+03  6.8752247963e+03  7.0033146438e+03  7.0844562247e+03  7.5247410587e+03  3.377822e+09  6.524569e+01
 631  7.7963506176e+03  7.0038766408e+03  7.3779520194e+03  7.5473227041e+03  7.1367513618e+03  7.088048e+07  5.925820e+01
 632  7.5990107637e+03  6.9831823691e+03  7.7411689040e+03  7.6349857891e+03  6.9602678109e+03  2.399783e+09  5.664569e+01
 633  7.4339803244e+03  7.0629642502e+03  8.0746923161e+03  7.4346679818e+03  7.2436441105e+03  3.761045e+07  8.100857e+01
 634  7.4556314133e+03  7.2657740125e+03  8.0877082044e+03  7.5599142852e+03  7.7195479142e+03  3.226170e+08  9.075836e+01
 635  7.6332177898e+03  7.1255587851e+03  7.8520234335e+03  7.4575652863e+03  7.9473547801e+03  3.345476e+07  7.453149e+01
 636  7.7135145211e+03  7.2099026346e+03  7.9077926124e+03  7.3163914603e+03  7.6505160610e+03  2.787100e+07  6.658230e+01
 637  8.7264279347e+03  7.1581028213e+03  8.2171936815e+03  7.1261422944e+03  7.5715536054e+03  5.449105e+08  7.903237e+01
 638  1.0288957724e+04  7.0724541709e+03  8.1325725327e+03  7.4305735983e+03  7.8497408874e+03  1.478345e+09  8.818330e+01
 639  9.2973190124e+03  7.2206944264e+03  7.8481753293e+03  7.4256657614e+03  7.8838579389e+03  6.985729e+07  8.436246e+01
 640  7.9017077687e+03  7.4538025195e+03  7.5480360360e+03  7.3922380914e+03  8.0510344677e+03  6.398473e+09  8.296467e+01
 641  7.6083205403e+03  7.4721809400e+03  7.3497722414e+03  7.4746879534e+03  7.7244466468e+03  7.858097e+08  8.550961e+01
 642  7.4380207336e+03  7.3197636574e+03  7.4119158117e+03  7.4796898331e+03  7.4807793712e+03  2.488709e+08  9.400075e+01
 643  7.4451728124e+03  7.3606931739e+03  7.6137339066e+03  7.6296726011e+03  7.3701175025e+03  1.833360e+08  9.409249e+01
 644  7.3469824680e+03  7.2807540818e+03  7.5946022937e+03  7.9703279732e+03  7.4530195223e+03  7.939597e+07  1.081686e+02
 645  7.3631806230e+03  7.3109014492e+03  7.3638826715e+03  9.0822992684e+03  7.2334492464e+03  6.675383e+07  9.458892e+01
 646  7.6248813125e+03  7.7257758186e+03  7.5750104950e+03  8.8382568417e+03  7.5493965322e+03  1.074825e+09  7.197839e+01
 647  7.8374099893e+03  8.5021286746e+03  7.4394333118e+03  8.3053794615e+03  7.6631810627e+03  2.863034e+08  7.116388e+01
 648  7.6013645443e+03  8.8160911974e+03  7.3171426117e+03  7.8264147603e+03  7.6087967511e+03  5.502008e+08  8.920944e+01
 649  7.7431065619e+03  7.8104809071e+03  7.3547981617e+03  7.7038857728e+03  7.3517285042e+03  2.255039e+08  1.040858e+02
 650  7.7025210991e+03  7.5267823138e+03  7.5871491352e+03  7.5409410553e+03  7.5302892375e+03  6.218078e+08  7.841702e+01
 651  8.2960042352e+03  7.5790730304e+03  7.3860993765e+03  7.5356847068e+03  7.5986509329e+03  2.226045e+09  8.503523e+01
 652  9.0876845742e+03  7.9100197218e+03  7.3503327816e+03  7.3582508791e+03  7.7218966582e+03  3.000451e+07  1.021936e+02
 653  8.9284435841e+03  7.5881945152e+03  7.3568688992e+03  7.2988229188e+03  7.5514192044e+03  6.123911e+07  9.442219e+01
 654  8.4325202543e+03  7.6886784300e+03  7.2926834567e+03  7.3491278394e+03  7.9401601999e+03  7.828621e+07  9.513361e+01
 655  8.4076825675e+03  7.6641356982e+03  7.3757982619e+03  7.1969260105e+03  8.4943764927e+03  4.261586e+07  9.900012e+01
 656  8.2235782749e+03  7.9586838108e+03  7.5296310667e+03  7.2507235501e+03  8.4114693128e+03  1.466369e+08  6.887734e+01
 657  8.1671040455e+03  7.7375670595e+03  7.5720147913e+03  7.3201300535e+03  7.6304267246e+03  1.019331e+09  6.279418e+01
 658  8.2051017560e+03  7.6388088077e+03  7.9958559267e+03  7.2683665290e+03  7.3256538275e+03  7.745165e+07  7.066105e+01
 659  8.3259636154e+03  7.5688281788e+03  8.7000064368e+03  7.4191438859e+03  7.5944906347e+03  7.682070e+07  8.366503e+01
 660  8.1959518118e+03  7.3796577156e+03  8.7143926926e+03  7.6554900562e+03  7.8295328085e+03  4.930725e+07  8.781128e+01
 661  8.2112050676e+03  7.4521905504e+03  8.2119775937e+03  7.5263016150e+03  7.6075641305e+03  1.949648e+08  9.134131e+01
