iter  res_double64      res_float32      res_posit32q      res_posit32n      res_float32fma      pAp_dynrange      pAp_mag
 434  1.4445751793e+03  2.2914056821e+03  1.9136183005e+03  1.6530742573e+03  2.1716797646e+03  2.301007e+11  2.014020e-01
 435  1.3289154650e+03  2.2895122843e+03  2.0089232190e+03  1.6015517475e+03  2.0583277193e+03  4.065321e+09  1.945494e-01
 436  1.3892989057e+03  1.6200041667e+03  1.7675668304e+03  1.7028567174e+03  3.3981262484e+03  1.827805e+08  1.848989e-01
 437  1.6000747821e+03  1.5947890926e+03  1.6862114340e+03  1.4794084967e+03  3.3096882028e+03  3.887532e+08  1.731265e-01
 438  1.5150769602e+03  1.7915752147e+03  1.5606814217e+03  1.4505835033e+03  1.9913293926e+03  1.204292e+09  1.800208e-01
 439  1.2601896023e+03  1.4891471553e+03  1.7298826550e+03  1.5929907407e+03  1.4825019393e+03  1.649608e+09  1.552693e-01
 440  1.2990038351e+03  1.7132592477e+03  1.7613971727e+03  1.7325866501e+03  2.3026771376e+03  4.301802e+08  1.176731e-01
 441  1.3582246353e+03  1.7635057414e+03  2.0972067137e+03  1.7243055124e+03  2.1056918103e+03  1.719875e+08  1.185971e-01
 442  1.2961724811e+03  1.6423610291e+03  1.9583307943e+03  1.7490065752e+03  1.4323930152e+03  8.115171e+08  1.346300e-01
 443  1.4122654320e+03  1.5216694779e+03  1.3522902795e+03  1.4767112108e+03  1.6000578115e+03  1.627156e+10  1.311107e-01
 444  1.6824122414e+03  1.4027669532e+03  1.1973505126e+03  1.6975127393e+03  1.7671513800e+03  3.337473e+08  1.356438e-01
 445  2.6169610395e+03  1.3207601031e+03  1.5934170829e+03  2.3155118225e+03  1.4003075109e+03  4.969097e+08  1.678589e-01
 446  4.2218325311e+03  1.5137469240e+03  1.3516695232e+03  2.2192327503e+03  1.4615003421e+03  1.531051e+08  1.554296e-01
 447  4.0343330987e+03  1.4313827668e+03  1.1653642135e+03  1.5484335633e+03  1.3516084400e+03  4.101229e+08  1.001729e-01
 448  3.4252659732e+03  1.2025040540e+03  1.1181258874e+03  1.4668735460e+03  1.3675606019e+03  1.539900e+09  8.063779e-02
 449  2.2505065045e+03  1.2623844997e+03  1.1405095353e+03  1.9744458716e+03  1.4267216354e+03  1.264262e+08  1.017450e-01
 450  1.8973178310e+03  1.3511366974e+03  1.3494248775e+03  1.5161162554e+03  1.3967818817e+03  1.977289e+11  1.154138e-01
 451  1.7082554518e+03  1.2759640473e+03  1.3430315521e+03  1.1958947487e+03  1.3530903979e+03  5.836586e+09  1.314022e-01
 452  1.6385423935e+03  1.2049602172e+03  1.3928953658e+03  1.6742402755e+03  1.3103973634e+03  1.381469e+09  1.103211e-01
 453  1.3435981491e+03  1.4901632461e+03  1.4871329799e+03  2.4579875915e+03  1.3660869756e+03  1.848605e+09  1.246597e-01
 454  1.1417008540e+03  1.3632627223e+03  1.3189701475e+03  3.0172358211e+03  1.3334520989e+03  1.767664e+08  1.536922e-01
 455  1.5550945999e+03  1.2268324560e+03  1.3009743464e+03  2.4320187088e+03  1.4182608187e+03  2.036123e+08  1.267510e-01
 456  1.8423961076e+03  1.1405402777e+03  1.4731184610e+03  1.7731259121e+03  1.6505042411e+03  1.347914e+08  1.026592e-01
 457  2.2904414971e+03  1.3539409145e+03  1.5086808808e+03  2.7709072521e+03  1.7987824354e+03  5.457838e+08  1.297218e-01
 458  2.4080682877e+03  1.3404696472e+03  1.2673157657e+03  2.3555595938e+03  1.5753871746e+03  2.110519e+08  1.463189e-01
 459  1.9522472326e+03  1.1820277070e+03  1.3184557255e+03  1.7883542714e+03  1.3043105938e+03  6.644096e+08  1.440779e-01
 460  1.8601834707e+03  1.2203698722e+03  1.7636387102e+03  2.2644273007e+03  1.4024713455e+03  5.808374e+08  1.310197e-01
 461  2.1907319815e+03  1.2922436400e+03  1.4354711770e+03  2.8105583075e+03  1.5536441034e+03  2.381464e+08  1.689823e-01
 462  1.8598605603e+03  1.1687678876e+03  1.4637144530e+03  3.2951069785e+03  1.3996814816e+03  2.161075e+08  1.498491e-01
 463  1.8498608089e+03  1.3475024583e+03  1.9029789804e+03  2.2436987320e+03  1.5596611812e+03  2.955549e+09  1.538539e-01
 464  2.7967957059e+03  1.4172357778e+03  2.2982904516e+03  2.1524425660e+03  1.6744861899e+03  6.293177e+08  1.278902e-01
 465  2.7641174944e+03  1.7784985240e+03  2.4655905986e+03  2.9831372747e+03  2.0403752106e+03  1.323656e+08  1.478046e-01
 466  2.4106413771e+03  2.0199666458e+03  1.7306852689e+03  2.7647992694e+03  1.7199772528e+03  4.501981e+08  1.783818e-01
 467  2.8949817063e+03  1.8757341230e+03  1.4564202690e+03  2.2919917103e+03  1.6282357784e+03  1.343372e+09  1.577611e-01
 468  2.7706831413e+03  2.1398946236e+03  2.3716414147e+03  3.4320932388e+03  1.9041045139e+03  1.783089e+08  1.502188e-01
 469  2.4525216470e+03  2.1085826994e+03  4.1932536293e+03  3.7149928667e+03  1.7556161312e+03  1.546537e+08  1.420029e-01
 470  2.4177380870e+03  2.0758336879e+03  4.1619466599e+03  2.6236802397e+03  1.7083756174e+03  3.300843e+08  2.078545e-01
 471  2.5726127102e+03  2.0722040199e+03  2.4354153650e+03  2.3800939057e+03  1.7918392087e+03  7.970677e+09  1.946968e-01
 472  2.6868646961e+03  2.1776855834e+03  2.8386167406e+03  3.8706100294e+03  2.0033193080e+03  4.011996e+08  1.981553e-01
 473  2.6234271102e+03  2.3131060287e+03  3.8410410047e+03  3.4037787825e+03  2.3213155753e+03  9.042083e+10  2.506493e-01
 474  2.0812081673e+03  1.8567089837e+03  2.7701126331e+03  1.6784364748e+03  1.9774860935e+03  7.161326e+08  2.482174e-01
 475  2.3248340829e+03  1.5648642114e+03  2.4036690704e+03  3.9334059033e+03  1.7679851527e+03  3.098203e+08  2.274950e-01
 476  2.5628165801e+03  2.1854051112e+03  3.8187969310e+03  4.1364738607e+03  2.3590408008e+03  1.239593e+09  2.893633e-01
 477  2.6875393055e+03  2.5542106413e+03  2.8978768090e+03  3.1708169294e+03  2.3342070388e+03  5.124776e+08  3.161587e-01
 478  3.3905294172e+03  2.4068904213e+03  2.2506803416e+03  2.2878100883e+03  2.3606719382e+03  5.214050e+09  2.125239e-01
 479  3.7059554910e+03  2.2703780522e+03  2.1989247372e+03  2.6152422450e+03  2.1128264245e+03  2.918951e+09  2.004065e-01
 480  2.7834916240e+03  2.5078151846e+03  2.8452539430e+03  2.6930937600e+03  2.2547933386e+03  8.170001e+08  2.378480e-01
 481  3.1260692135e+03  2.3829606585e+03  2.7057191281e+03  2.4429889480e+03  2.2076008471e+03  1.195050e+08  2.999947e-01
 482  3.3568996661e+03  2.5312754690e+03  2.3428346079e+03  2.7492926363e+03  2.2513982322e+03  1.726230e+09  2.973086e-01
 483  3.2855816374e+03  2.9171018152e+03  2.9273629772e+03  3.5906968683e+03  2.6923592814e+03  1.232028e+09  2.907866e-01
 484  2.8953542822e+03  2.8855759390e+03  3.3040980615e+03  3.5510004224e+03  2.9171945427e+03  2.785952e+09  3.774113e-01
 485  3.0384968430e+03  2.8962461049e+03  2.6066298164e+03  2.6166178552e+03  2.8219285958e+03  8.861333e+10  3.825470e-01
 486  2.9625260871e+03  2.8620910188e+03  2.5373984709e+03  3.0319722954e+03  2.4238016627e+03  1.272400e+09  4.345320e-01
 487  3.4065184272e+03  2.9170395952e+03  3.4678970573e+03  3.2808803697e+03  2.3893574450e+03  2.149902e+08  4.547526e-01
 488  3.8836132421e+03  2.9777342057e+03  3.5659498033e+03  2.8146861281e+03  2.7408054473e+03  3.478293e+08  4.159052e-01
 489  3.3210673318e+03  2.8980957541e+03  3.3308110124e+03  2.9118756842e+03  2.7122130263e+03  8.011989e+08  3.462536e-01
 490  2.9052343055e+03  3.1598264193e+03  2.7894026242e+03  3.6752686977e+03  2.8137181806e+03  3.449718e+08  3.837565e-01
 491  3.0287686662e+03  3.0204519529e+03  2.8114979993e+03  3.3889505750e+03  2.5285271405e+03  1.019850e+10  3.991091e-01
 492  3.1025614746e+03  2.9292085962e+03  3.2408400146e+03  2.6490989034e+03  2.4693375630e+03  1.867067e+09  5.122672e-01
 493  2.6463010989e+03  2.9942915690e+03  3.0647211945e+03  2.6329443595e+03  2.7135227104e+03  2.527104e+09  6.532759e-01
 494  2.3004897664e+03  2.9970987638e+03  2.5800932154e+03  2.7763576859e+03  2.6334560942e+03  6.631369e+09  4.582638e-01
 495  1.8169580547e+03  2.7089485045e+03  2.5323645077e+03  2.5550970627e+03  2.2966722666e+03  3.248200e+09  3.703406e-01
 496  2.0177099585e+03  2.9950964926e+03  2.7510194474e+03  2.5848825892e+03  2.4685654741e+03  8.424253e+08  5.098013e-01
 497  2.0248351927e+03  2.8814467720e+03  2.4814920915e+03  2.5228557232e+03  2.5184033632e+03  8.254095e+08  6.077775e-01
 498  1.9668979957e+03  2.6803744141e+03  2.2661070142e+03  2.3639225876e+03  2.3974555262e+03  2.710837e+08  3.335274e-01
 499  1.9974415131e+03  2.5453345556e+03  2.6957902366e+03  2.1969101028e+03  2.2285887911e+03  3.759907e+09  3.296904e-01
 500  1.8974849306e+03  2.5165314423e+03  2.9082658063e+03  2.2320586910e+03  2.6030172877e+03  1.443272e+08  4.195175e-01
 501  1.9571657454e+03  2.4106629793e+03  2.8949970639e+03  2.2909144462e+03  3.2472172702e+03  1.784166e+08  4.698581e-01
 502  2.3306180259e+03  2.6033162505e+03  2.9749931092e+03  2.7327546542e+03  3.0192641488e+03  5.285411e+08  4.900837e-01
 503  2.6542896787e+03  2.8835068060e+03  3.0390314246e+03  2.7516720371e+03  2.5195774447e+03  2.447994e+08  4.413694e-01
 504  2.1040674341e+03  2.8874423804e+03  2.6010422911e+03  2.8532434176e+03  2.4859148215e+03  7.627896e+11  4.137257e-01
 505  1.9799759782e+03  3.0759344922e+03  2.2761126949e+03  2.8477937074e+03  2.4313223768e+03  9.426202e+07  3.447282e-01
 506  1.7186449835e+03  2.5751966915e+03  2.2157278714e+03  2.5227889329e+03  2.5614187475e+03  9.531242e+08  3.383905e-01
 507  1.7382163934e+03  2.4506204316e+03  1.9983983587e+03  2.4721913356e+03  2.7288631332e+03  6.626020e+07  3.860030e-01
 508  1.5646484438e+03  2.4580259356e+03  2.2855977336e+03  2.2603515213e+03  2.5189108758e+03  2.835614e+09  2.638362e-01
 509  1.5778377404e+03  2.2921633886e+03  2.4470036780e+03  2.1800084862e+03  2.5210343115e+03  2.237132e+08  3.461701e-01
 510  1.4080664497e+03  2.3830501463e+03  2.2290529379e+03  2.0433293910e+03  2.6538152724e+03  1.233973e+09  3.238265e-01
 511  1.2306861389e+03  2.2917152965e+03  2.2740672813e+03  2.2635748276e+03  2.8566755153e+03  5.801663e+08  2.552288e-01
 512  1.3046615322e+03  1.8543105862e+03  2.2991657183e+03  2.1240635584e+03  2.1730439480e+03  1.558016e+08  3.102262e-01
 513  1.5121552229e+03  1.8348629377e+03  2.1403660902e+03  1.9761138631e+03  2.3181029960e+03  1.271160e+09  3.607001e-01
 514  1.7479758893e+03  1.8639988600e+03  2.1808250732e+03  1.9209597861e+03  2.8048171063e+03  3.718268e+08  3.078309e-01
 515  1.4193489726e+03  1.8918235251e+03  1.9873711279e+03  2.1524158520e+03  2.8362480498e+03  4.614182e+08  2.777941e-01
 516  1.3283399089e+03  1.8051555335e+03  1.9582753892e+03  2.1387674020e+03  2.2579490694e+03  1.152741e+09  2.319943e-01
 517  1.2787207607e+03  1.7775751742e+03  1.9595616857e+03  2.1994715274e+03  2.1893346021e+03  1.476404e+09  2.258481e-01
 518  1.7025398748e+03  2.0230268164e+03  2.0087167545e+03  2.0535520446e+03  2.5408417896e+03  6.465793e+08  2.272668e-01
 519  1.4926061720e+03  2.0995174446e+03  2.0894568672e+03  1.9240614595e+03  2.1906879057e+03  7.433211e+08  2.611159e-01
 520  1.3989399795e+03  1.9330791500e+03  1.6865921262e+03  1.6135327700e+03  1.9180907825e+03  1.315091e+09  2.736872e-01
 521  1.3477733183e+03  1.6892826140e+03  1.8246672299e+03  1.4498867197e+03  1.6409613798e+03  3.044689e+08  1.874323e-01
 522  1.8571235720e+03  1.7060503363e+03  1.9520486674e+03  1.6691718006e+03  1.6149216699e+03  2.103176e+08  1.865591e-01
 523  1.5311214525e+03  1.7124052529e+03  2.1067491545e+03  1.4754636559e+03  1.7468515249e+03  1.378635e+09  1.698954e-01
 524  1.4100541984e+03  1.3853373235e+03  2.0966277686e+03  1.5112944783e+03  1.6248178359e+03  2.658857e+09  1.878345e-01
 525  1.4873032058e+03  1.5245063135e+03  2.0750248191e+03  1.6193063330e+03  1.6507046223e+03  8.688688e+09  1.941203e-01
 526  1.3202692651e+03  1.7037838771e+03  2.0137033049e+03  1.5667779039e+03  2.0364918365e+03  1.176457e+09  1.945008e-01
 527  1.2276788731e+03  1.5963753475e+03  1.8913582421e+03  1.3991304442e+03  1.8648072286e+03  4.633017e+08  1.682071e-01
 528  1.3299751755e+03  1.4801289640e+03  1.6623758600e+03  1.5430771206e+03  1.5466786188e+03  3.115357e+08  1.439728e-01
 529  1.5320676037e+03  1.5282125179e+03  1.5289206977e+03  1.5339203043e+03  1.6103960693e+03  3.246205e+08  1.139759e-01
 530  1.2944158667e+03  1.7993464091e+03  1.5619636680e+03  1.4503027270e+03  1.6618893615e+03  2.431351e+08  1.155596e-01
 531  1.3946506681e+03  1.8595467190e+03  1.7964412042e+03  1.3262844717e+03  1.6732112837e+03  1.815420e+09  1.252193e-01
 532  1.1415072322e+03  1.4652312104e+03  2.0287899103e+03  1.4114440301e+03  1.3514160629e+03  9.323866e+08  1.298674e-01
 533  1.2023507517e+03  1.3946295655e+03  1.8031981311e+03  1.6055539542e+03  1.3516504263e+03  5.781662e+08  1.247678e-01
 534  1.0175614576e+03  1.7399216218e+03  1.5616083056e+03  1.7131128101e+03  1.7800827228e+03  1.267355e+10  1.127523e-01
 535  1.2319453950e+03  1.6717677022e+03  1.5253658578e+03  1.4395776290e+03  1.8817333764e+03  1.116106e+09  1.223186e-01
 536  1.2356325072e+03  1.9287781106e+03  1.6427968529e+03  1.4511855498e+03  1.7288089108e+03  2.308631e+08  1.634819e-01
 537  1.6252896878e+03  2.1869155219e+03  1.4022715500e+03  1.4947558329e+03  1.3436685324e+03  1.121143e+08  1.807643e-01
 538  1.3676866233e+03  2.2655349258e+03  1.3693249249e+03  1.3632617137e+03  1.7990577395e+03  1.221592e+09  9.526635e-02
 539  1.0209981773e+03  1.4778861594e+03  1.5236643331e+03  1.2082923901e+03  2.6342870003e+03  3.123293e+08  9.377227e-02
 540  1.1051741998e+03  1.9262387573e+03  1.3409561887e+03  1.2995026933e+03  3.1811541931e+03  2.099187e+08  9.867981e-02
 541  1.2547114631e+03  2.3865282316e+03  1.2992161098e+03  1.2212091344e+03  2.3683110015e+03  5.622734e+08  1.013727e-01
 542  1.0422776619e+03  2.1069127889e+03  1.3192880656e+03  1.2342145275e+03  1.4372581971e+03  1.129745e+08  1.232076e-01
 543  9.3150546188e+02  1.3042243384e+03  1.3541597025e+03  1.1739607106e+03  2.3054795597e+03  9.351207e+08  1.164792e-01
 544  9.3483056698e+02  1.5611782409e+03  1.3248910333e+03  1.3207433513e+03  2.6500499052e+03  2.206954e+09  9.648635e-02
 545  1.0177647278e+03  2.6324910256e+03  1.4390118137e+03  1.2520007987e+03  2.6792877785e+03  2.035553e+09  8.162345e-02
 546  1.0047861715e+03  2.4759655692e+03  1.1629003612e+03  1.3203832777e+03  1.9329502063e+03  6.275861e+08  7.937055e-02
 547  1.4866402065e+03  1.4881098750e+03  1.5055384419e+03  1.2340091167e+03  1.4831287031e+03  5.621526e+08  7.728950e-02
 548  1.2155865920e+03  1.2134754839e+03  1.2672480026e+03  1.5921490194e+03  1.7377308480e+03  8.436123e+09  1.109836e-01
 549  1.1582656964e+03  2.0261818773e+03  1.0833175896e+03  1.6467566608e+03  1.7292340790e+03  6.395885e+08  8.843911e-02
 550  1.3016033619e+03  1.7437993721e+03  1.4206582101e+03  1.2545306891e+03  1.4487909615e+03  1.343740e+09  7.068377e-02
 551  1.4696175741e+03  1.3136390771e+03  2.0493218390e+03  1.0771028270e+03  1.3967791969e+03  3.219403e+08  8.465945e-02
 552  1.1667554883e+03  1.1746702729e+03  1.5598918232e+03  1.4966843355e+03  1.6081005876e+03  1.399077e+08  1.112571e-01
 553  1.0911623571e+03  1.9258496826e+03  1.2917264610e+03  1.6417128251e+03  1.6980555056e+03  1.572659e+08  9.832506e-02
 554  1.2124667368e+03  2.0653264875e+03  2.0023352616e+03  1.2102326223e+03  1.6115076792e+03  2.657001e+08  8.447996e-02
 555  1.5215131393e+03  1.7568400610e+03  1.9221766308e+03  1.2070196767e+03  1.1010340027e+03  1.125339e+09  1.058391e-01
 556  1.4022566552e+03  1.4912641449e+03  1.3649667578e+03  1.3314907059e+03  1.0099897277e+03  1.097843e+09  1.016496e-01
 557  1.3676698177e+03  1.3321530036e+03  1.7427168445e+03  1.4889084928e+03  1.1472292709e+03  2.152461e+08  1.028934e-01
 558  1.4714503078e+03  1.2175310571e+03  2.5529913827e+03  1.1741106209e+03  1.2761721573e+03  1.651081e+09  9.238007e-02
 559  1.2017636292e+03  1.4337959234e+03  2.4278661413e+03  1.2873000816e+03  1.2907067347e+03  5.702018e+08  1.024095e-01
 560  1.0840572528e+03  1.6037510717e+03  1.3783918166e+03  1.2473382661e+03  1.4494427377e+03  1.013055e+09  1.013717e-01
 561  1.1975201520e+03  1.3546437724e+03  1.9018012514e+03  1.0230354649e+03  1.3556733567e+03  1.377689e+08  9.300216e-02
 562  1.5137707289e+03  1.1564380658e+03  2.5091179725e+03  1.1056922040e+03  1.3855504321e+03  1.642703e+09  1.118091e-01
 563  1.7713208460e+03  1.2708170108e+03  2.2040333482e+03  1.4117227065e+03  1.3338443968e+03  1.514958e+08  9.102545e-02
 564  1.7814084935e+03  1.5593270183e+03  1.6582083705e+03  1.3456883926e+03  1.5073275192e+03  5.793364e+08  7.751530e-02
 565  1.4667285418e+03  1.3694569635e+03  1.2471309073e+03  1.0680015215e+03  1.4210193085e+03  7.019475e+08  7.849894e-02
 566  1.4525288409e+03  1.0043512832e+03  1.3293463619e+03  1.2304214725e+03  1.0175566938e+03  6.761796e+08  8.328549e-02
 567  1.2217769118e+03  1.0884699697e+03  1.6825486620e+03  1.4340547409e+03  1.0465726205e+03  5.868169e+08  1.084712e-01
 568  1.1764652271e+03  1.2950633189e+03  1.5311456495e+03  1.3902761416e+03  1.0905469958e+03  1.531980e+09  1.025560e-01
 569  1.0523159441e+03  1.2699665350e+03  1.3169290034e+03  1.1639268663e+03  1.2100850693e+03  3.463811e+08  1.007934e-01
 570  1.2126776250e+03  1.1945353176e+03  1.1915111204e+03  1.1841039861e+03  1.3044279877e+03  1.433508e+08  1.007382e-01
 571  1.6040222972e+03  1.2346843726e+03  1.3426010204e+03  9.5851561672e+02  1.2269806437e+03  6.391107e+08  8.998236e-02
 572  1.9584989766e+03  1.1041170115e+03  1.2459676962e+03  1.0199985294e+03  1.0017937350e+03  5.563557e+08  9.089925e-02
 573  2.2306139778e+03  1.1407326045e+03  1.1770904808e+03  9.9174495839e+02  1.3174013246e+03  4.625278e+08  8.563676e-02
 574  2.6320609492e+03  9.9677131906e+02  1.1087339627e+03  1.0144920219e+03  1.3752465688e+03  1.786472e+11  7.866923e-02
 575  2.8802773467e+03  1.0856287349e+03  1.2200279710e+03  9.7970512145e+02  1.1899711131e+03  2.368775e+08  9.067082e-02
 576  1.8556832658e+03  1.0381065697e+03  1.3585342285e+03  1.1628495173e+03  1.1784337062e+03  2.400281e+09  9.645621e-02
 577  1.2328212456e+03  1.1533675693e+03  1.3514106519e+03  1.1978035106e+03  1.6097809634e+03  6.565381e+07  9.886523e-02
 578  1.8925127966e+03  1.2064410470e+03  1.3188360398e+03  1.0396224074e+03  1.5035141336e+03  8.035768e+08  9.645256e-02
 579  1.5478948424e+03  1.3311572972e+03  1.2948944938e+03  1.3616533149e+03  1.2181534181e+03  8.682032e+08  8.795874e-02
 580  1.2659349063e+03  1.6042414874e+03  1.2253513782e+03  1.2034468206e+03  1.5402808997e+03  2.673071e+09  8.855125e-02
 581  1.0957488303e+03  1.3886717125e+03  1.0550898066e+03  9.9792375084e+02  1.5110699024e+03  3.317373e+10  9.111078e-02
 582  1.2960129948e+03  1.0857188287e+03  1.2712871430e+03  1.0662757617e+03  1.2753462765e+03  6.242813e+09  7.581834e-02
 583  1.4339713499e+03  1.1788565434e+03  1.2285125152e+03  1.1182831708e+03  1.1234701264e+03  8.193851e+08  6.949517e-02
 584  1.1510381367e+03  1.3941160730e+03  1.2403253605e+03  8.8886658870e+02  1.2397491682e+03  6.127716e+08  7.934265e-02
 585  1.1090242370e+03  1.3434324974e+03  1.1469767870e+03  9.6805684880e+02  1.4097845137e+03  5.082463e+08  9.150173e-02
 586  9.8821303712e+02  1.1940950025e+03  1.2366019974e+03  9.8050656551e+02  1.3830157266e+03  7.981989e+09  8.000689e-02
 587  9.7593861755e+02  1.0034821560e+03  1.1644060718e+03  1.0200730672e+03  1.1430313863e+03  1.090567e+09  8.221323e-02
 588  1.0793290829e+03  1.2256236168e+03  1.1091737916e+03  9.6270952265e+02  1.3853601968e+03  2.855627e+08  7.104533e-02
 589  9.7737973586e+02  1.3429760795e+03  1.1139249301e+03  8.0771843021e+02  1.4683130627e+03  3.038737e+08  6.748627e-02
 590  9.7712982529e+02  1.1664436870e+03  1.0523720825e+03  8.6987254814e+02  1.1503837403e+03  4.896470e+08  6.985898e-02
 591  9.2906717535e+02  1.1218627367e+03  1.1119355872e+03  1.0674735360e+03  1.0120506719e+03  2.791478e+08  7.658960e-02
 592  1.2390647334e+03  1.1105880199e+03  1.1901628040e+03  1.2788626783e+03  1.3556197383e+03  5.110537e+08  8.724731e-02
 593  1.2588442019e+03  1.1295284968e+03  1.2166500113e+03  1.2380407909e+03  1.4974000801e+03  2.078016e+08  6.774278e-02
 594  1.0417667264e+03  1.1409076431e+03  1.3571166125e+03  1.1695189182e+03  1.2945099459e+03  8.848597e+08  5.735015e-02
 595  1.1441306817e+03  1.1085181550e+03  1.2117768978e+03  1.2616988547e+03  1.3803698327e+03  1.192453e+08  6.306592e-02
 596  1.3254502736e+03  1.0711728969e+03  1.0664696433e+03  1.2902864992e+03  1.4328553660e+03  2.267439e+08  6.860293e-02
 597  1.2355278762e+03  1.0309233725e+03  1.0289503146e+03  1.1573687831e+03  1.2105903002e+03  2.407333e+08  6.424995e-02
 598  1.4148494046e+03  9.9282378220e+02  1.1000856785e+03  1.2000737477e+03  9.8654868734e+02  4.680277e+08  6.290930e-02
 599  1.5359304963e+03  9.7960489484e+02  1.0720732251e+03  1.2379567844e+03  9.3687472482e+02  1.047898e+08  8.266853e-02
 600  1.8385750732e+03  1.0305080058e+03  1.0811703150e+03  1.0901851907e+03  1.0972498006e+03  1.943880e+08  7.941465e-02
 601  2.0582850259e+03  1.0561238682e+03  1.0435639655e+03  1.1726215289e+03  1.2605049583e+03  5.907287e+08  6.425118e-02
 602  2.4523610626e+03  1.0162408671e+03  9.9273863630e+02  1.1767776978e+03  1.2375345450e+03  1.852325e+08  6.594611e-02
 603  2.6288657731e+03  1.0096417682e+03  1.0855670177e+03  1.2659462864e+03  1.1172486294e+03  2.208416e+08  6.248035e-02
 604  2.1256576136e+03  1.0979478585e+03  1.2383462763e+03  1.3119471216e+03  1.1541385857e+03  2.969001e+08  6.183627e-02
 605  1.7761272758e+03  1.1409777605e+03  1.1478384033e+03  1.0459829110e+03  1.0800022569e+03  6.900893e+08  6.799055e-02
 606  2.4163528213e+03  1.1627898026e+03  1.1442599137e+03  1.2089942101e+03  9.3518200100e+02  5.701279e+08  9.354615e-02
 607  2.0933198556e+03  1.1530768079e+03  1.4209200365e+03  1.4018068697e+03  1.0088143722e+03  4.151001e+08  8.297512e-02
 608  1.9751538874e+03  1.0741497219e+03  1.2907464894e+03  1.2356116906e+03  1.1440263327e+03  3.021933e+08  7.882304e-02
 609  2.2946696228e+03  1.1729627552e+03  1.3311805850e+03  1.2333874087e+03  1.1207171811e+03  3.020689e+08  6.951686e-02
 610  2.1441093225e+03  1.2603171724e+03  1.2141846029e+03  1.4926533422e+03  1.1342269394e+03  2.112291e+08  7.503893e-02
 611  1.8614539911e+03  1.1274835365e+03  1.2142885777e+03  1.5340971286e+03  1.1345085941e+03  1.026973e+08  6.629234e-02
 612  2.1906547510e+03  1.0377824917e+03  1.3560503309e+03  1.5116060995e+03  1.0878762567e+03  3.731787e+08  6.798058e-02
 613  2.2482179899e+03  1.3359331944e+03  1.6810820920e+03  1.4604458223e+03  1.1810349275e+03  2.526625e+08  8.711354e-02
 614  2.1296080853e+03  1.5005685589e+03  1.7440432907e+03  1.7814108173e+03  1.1736793642e+03  7.057733e+08  1.418067e-01
 615  2.5896065894e+03  1.5482621710e+03  1.6233945916e+03  1.8193487846e+03  1.4867683915e+03  5.326171e+08  1.571229e-01
 616  2.9615040653e+03  1.5790972104e+03  1.5107163864e+03  1.5439342603e+03  1.6175387167e+03  3.004022e+08  1.212933e-01
 617  2.9124717522e+03  1.4231865654e+03  1.3885419511e+03  1.7353040079e+03  1.2600222716e+03  2.891039e+08  1.355881e-01
 618  2.2483835258e+03  1.5580380291e+03  1.5871545293e+03  1.9178876401e+03  1.3803255956e+03  1.467849e+08  1.223228e-01
 619  1.7378986632e+03  1.5737825453e+03  1.6800587787e+03  1.8309584922e+03  1.6004190076e+03  9.378884e+08  1.338822e-01
 620  2.4196918182e+03  1.6342396550e+03  1.4837663226e+03  1.7766250308e+03  1.6599543668e+03  1.429719e+09  1.529670e-01
 621  3.1990919212e+03  1.8036630783e+03  1.7212142516e+03  1.8508503451e+03  1.5993008629e+03  7.868498e+08  1.368777e-01
 622  3.9529334589e+03  1.6916892445e+03  1.9181088342e+03  2.0599082504e+03  1.6726434169e+03  9.784615e+08  1.335582e-01
 623  4.0655031273e+03  1.7778063730e+03  2.1781799742e+03  2.1093247735e+03  2.0744517348e+03  8.286716e+08  1.363238e-01
 624  3.5716266954e+03  2.0961279780e+03  2.3899451877e+03  1.8502309315e+03  2.1183530159e+03  1.145710e+09  1.670885e-01
 625  3.9774959212e+03  2.0383056076e+03  2.4522342873e+03  1.9820413719e+03  1.9100003927e+03  2.030596e+09  1.818129e-01
 626  4.8584747917e+03  1.9729720601e+03  2.2226677664e+03  2.2857012053e+03  2.3396869449e+03  3.747413e+08  1.895837e-01
 627  4.5798233347e+03  2.0089178057e+03  2.1028920562e+03  2.1040427752e+03  2.6990319561e+03  8.975909e+08  2.133426e-01
 628  3.9933936268e+03  1.6689878669e+03  2.6045074390e+03  1.8680390788e+03  1.9890989794e+03  3.258144e+08  1.837715e-01
 629  3.1687377511e+03  1.5616940321e+03  2.7476711958e+03  2.3376924520e+03  2.2843908378e+03  4.325086e+09  1.916253e-01
 630  2.6580421976e+03  1.9838039848e+03  2.3413605019e+03  2.7721352781e+03  3.2757051149e+03  4.037407e+08  1.984659e-01
 631  2.0911948219e+03  2.2397682916e+03  2.4190053741e+03  2.4839176717e+03  3.0607208301e+03  2.479061e+08  1.947057e-01
 632  2.2322176127e+03  2.1665470223e+03  2.6194675031e+03  2.4523390875e+03  2.2412712910e+03  3.834530e+09  1.960589e-01
 633  2.5780461200e+03  2.0647838870e+03  2.4206610667e+03  2.9509849203e+03  2.6543512390e+03  4.751786e+08  2.568042e-01
 634  2.5102416747e+03  2.1025683104e+03  3.0300495045e+03  2.9969711377e+03  3.1505796292e+03  7.883285e+08  3.024860e-01
 635  2.8100724024e+03  2.2243836225e+03  3.4323373960e+03  2.6322955761e+03  2.5314972842e+03  6.339551e+08  2.740919e-01
