matrix=data/matrices/nasa4704.mtx n=4704 seed=11
iter res_d res_f res_ffma res_p8q res_p8n res_p16q res_p16n res_p32q res_p32n res_p64q res_p64n solerr_d solerr_f solerr_p32q solerr_p32n pAp_d pAp_p8q pAp_p8n pAp_p16q pAp_p16n pAp_p32q pAp_p32n pAp_p64q pAp_p64n rz_d rz_p32q rz_p32n guard_p8q guard_p8n guard_p16q guard_p16n guard_p32q guard_p32n guard_p64q guard_p64n
159 6.6209096069e+04 5.3041165598e+04 4.3896270457e+04 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 4.3648868027e+04 5.2975784959e+04 4.4969701438e+04 4.5250053284e+04 2.3425079372e-01 2.4034877118e-01 2.3897039267e-01 2.4048028202e-01 6.7727404834e+02 1.0000000000e+00 1.6777216000e+07 1.0000000000e+00 1.0000000000e+00 6.2083410645e+02 1.0741107178e+03 5.9108255233e+02 5.9658177906e+02 5.3752428076e+02 5.2342269897e+02 6.6821566772e+02 1 0 1 1 0 0 0 0
160 8.6992158998e+04 4.6516823967e+04 3.9401215819e+04 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 4.5787572113e+04 4.3663129343e+04 4.2931608658e+04 4.4757282274e+04 2.3281558838e-01 2.3892355759e-01 2.3737590853e-01 2.3889616956e-01 7.7385964325e+02 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 5.9601144409e+02 5.8365284729e+02 6.3976054792e+02 6.4243462153e+02 5.3324041404e+02 5.1433496094e+02 5.1947515869e+02 1 1 1 1 0 0 0 0
161 5.6978778410e+04 5.4861445260e+04 4.3107042209e+04 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 7.5615072360e+04 4.8367955012e+04 4.3961231355e+04 5.2212175247e+04 2.3141973207e-01 2.3734519395e-01 2.3587034623e-01 2.3732925631e-01 1.1905685314e+03 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 5.3876571655e+02 5.8598760986e+02 6.2640570786e+02 6.4136954535e+02 6.7138398251e+02 4.6900089264e+02 4.9977522278e+02 1 1 1 1 0 0 0 0
162 4.6084068178e+04 7.8171936038e+04 4.9588052755e+04 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 7.4855161692e+04 4.2279629894e+04 4.7181410580e+04 6.6129104864e+04 2.2966677348e-01 2.3604530290e-01 2.3456016008e-01 2.3595864427e-01 6.3204322224e+02 1.0000000000e+00 1.6777216000e+07 1.0000000000e+00 1.0000000000e+00 1.0943313904e+03 7.3191769409e+02 7.6083101730e+02 8.2817520364e+02 5.3799068226e+02 6.2141593933e+02 5.2577622986e+02 1 0 1 1 0 0 0 0
163 4.4908908113e+04 6.7287976697e+04 5.9979136639e+04 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 5.7133614064e+04 4.2218649149e+04 5.6339919192e+04 7.3330339520e+04 2.2788918365e-01 2.3459174226e-01 2.3301858133e-01 2.3431591939e-01 5.9357083213e+02 1.0000000000e+00 1.6777216000e+07 1.0000000000e+00 1.0000000000e+00 8.1829861450e+02 6.7700624084e+02 7.7940798357e+02 9.0690017833e+02 5.2762553653e+02 5.7723713684e+02 5.4492298889e+02 1 0 1 1 0 0 0 0
164 4.4422914391e+04 5.3216849061e+04 7.7333530115e+04 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 5.1169230754e+04 4.9335428568e+04 7.4365196736e+04 7.9576019750e+04 2.2601314307e-01 2.3316214713e-01 2.3142416263e-01 2.3280435994e-01 6.3453647063e+02 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 6.9316259766e+02 6.7729415894e+02 7.2151599503e+02 9.6735322038e+02 5.5912330425e+02 5.3298002625e+02 5.1952536011e+02 1 1 1 1 0 0 0 0
165 4.3478581385e+04 4.5510455238e+04 6.9911073114e+04 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 4.2145372795e+04 4.7677830823e+04 9.3005407813e+04 5.1875149303e+04 2.2412215010e-01 2.3150615268e-01 2.2989192090e-01 2.3120305976e-01 6.5372287049e+02 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 9.1149192810e+02 7.6256164551e+02 1.0660457945e+03 1.1148872093e+03 5.7909673212e+02 6.0717979431e+02 5.6213191223e+02 1 1 1 1 0 0 0 0
166 4.5870430807e+04 4.3642817874e+04 5.5707786170e+04 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 4.4683024428e+04 4.3953266818e+04 5.6838399190e+04 4.5895241826e+04 2.2221252605e-01 2.2985999962e-01 2.2810866633e-01 2.2962406802e-01 6.4110409535e+02 1.0000000000e+00 1.6777216000e+07 1.0000000000e+00 1.0000000000e+00 6.0166468811e+02 7.8687443542e+02 1.2721027456e+03 7.6205321756e+02 5.7317708569e+02 5.3548208618e+02 5.6971278381e+02 1 0 1 1 0 0 0 0
167 4.7816989808e+04 4.6913418805e+04 5.0067937205e+04 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 4.8540445486e+04 4.8754832868e+04 5.0267679863e+04 4.9297287606e+04 2.2043930210e-01 2.2823109262e-01 2.2632633947e-01 2.2810095136e-01 6.9839260508e+02 1.0000000000e+00 1.6777216000e+07 1.0000000000e+00 1.0000000000e+00 6.4989625549e+02 8.6068222046e+02 5.6552469851e+02 5.0061330709e+02 5.7861505777e+02 5.5155046082e+02 5.9264257812e+02 1 0 1 1 0 0 0 0
168 4.1340618579e+04 4.1646581612e+04 4.2586516552e+04 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 4.5218536376e+04 4.7710422509e+04 6.3614644061e+04 6.3657564157e+04 2.1883095336e-01 2.2645671689e-01 2.2445850158e-01 2.2626595058e-01 1.1200749439e+03 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 7.3734474182e+02 7.4891882324e+02 6.2556098379e+02 6.1597642815e+02 7.0599652709e+02 6.0280999756e+02 6.0275639343e+02 1 1 1 1 0 0 0 0
169 4.2970992405e+04 4.8412282739e+04 4.9781446182e+04 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 5.1336478103e+04 5.5014561563e+04 5.4070574167e+04 5.4527110563e+04 2.1711322147e-01 2.2451559591e-01 2.2279211555e-01 2.2424647083e-01 5.9082248564e+02 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 8.1776211548e+02 5.5708926392e+02 7.9206683160e+02 7.8702315819e+02 5.3960230617e+02 6.0829736328e+02 5.4541847229e+02 1 1 1 1 0 0 0 0
170 5.4138690631e+04 4.8303181179e+04 4.9681316569e+04 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 4.7121561944e+04 6.0641258034e+04 4.3074457219e+04 4.2651653995e+04 2.1550991636e-01 2.2294617582e-01 2.2124124686e-01 2.2245868479e-01 4.6805438772e+02 1.0000000000e+00 1.6777216000e+07 1.0000000000e+00 1.0000000000e+00 1.2142690735e+03 7.1208122253e+02 5.7080567994e+02 5.7180294854e+02 4.6582923042e+02 7.1870730591e+02 5.8437907410e+02 1 0 1 1 0 0 0 0
171 5.7478046820e+04 4.5549468142e+04 4.5169970910e+04 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 4.4029139442e+04 6.3993231642e+04 4.3031377797e+04 4.3412942091e+04 2.1414568266e-01 2.2122089469e-01 2.1924291467e-01 2.2075268719e-01 6.7352007708e+02 1.0000000000e+00 1.6777216000e+07 1.0000000000e+00 1.0000000000e+00 6.6906907654e+02 8.4818627930e+02 5.8945391219e+02 5.8389595187e+02 5.1299079640e+02 6.0256593323e+02 6.3285304260e+02 1 0 1 1 0 0 0 0
172 4.1695252504e+04 4.5861194402e+04 4.7642586664e+04 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 4.2707461830e+04 8.2311365145e+04 4.0103212513e+04 3.9748344045e+04 2.1282689852e-01 2.1948742052e-01 2.1740386519e-01 2.1915420871e-01 5.9812957931e+02 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 5.4145767212e+02 8.9484437561e+02 7.7644022779e+02 7.8003527791e+02 4.8503370890e+02 5.2897616577e+02 6.2563366699e+02 1 1 1 1 0 0 0 0
173 4.0977042529e+04 4.0938167619e+04 4.2983921831e+04 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 4.9488721624e+04 6.2332221651e+04 4.4821540288e+04 4.4812456765e+04 2.1151249893e-01 2.1790111858e-01 2.1595634512e-01 2.1767245009e-01 4.4693676612e+02 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 5.7217016602e+02 1.3178999023e+03 5.3181917974e+02 5.4056424740e+02 4.1439530409e+02 4.8993495178e+02 7.3098043823e+02 1 1 1 1 0 0 0 0
174 3.6152025215e+04 4.0423725311e+04 4.0172955679e+04 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 5.0321584713e+04 4.6177108788e+04 4.4463669018e+04 4.4847933401e+04 2.1043277150e-01 2.1635214881e-01 2.1461701778e-01 2.1618070160e-01 5.9343811482e+02 1.0000000000e+00 1.6777216000e+07 1.0000000000e+00 1.0000000000e+00 8.0415400696e+02 7.0773017883e+02 5.0905731507e+02 5.1177655135e+02 4.3603250252e+02 5.5976197815e+02 5.5577693176e+02 1 0 1 1 0 0 0 0
175 3.3394330593e+04 4.4847272202e+04 4.4556558574e+04 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 6.1000662554e+04 5.0496730033e+04 4.0794486978e+04 4.1059342491e+04 2.0930361115e-01 2.1491528434e-01 2.1336963656e-01 2.1480372288e-01 5.7634787228e+02 1.0000000000e+00 1.6777216000e+07 1.0000000000e+00 1.0000000000e+00 7.7184799194e+02 6.4529237366e+02 5.1724395226e+02 5.1641559390e+02 4.2979411129e+02 5.3144017029e+02 5.0688989258e+02 1 0 1 1 0 0 0 0
176 4.3028185013e+04 4.2428340717e+04 4.7053687804e+04 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 5.9563012415e+04 4.9963488749e+04 3.4498225996e+04 3.5116932545e+04 2.0828414241e-01 2.1354865022e-01 2.1222158154e-01 2.1352416079e-01 4.5778354643e+02 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 7.8805812073e+02 8.4082032776e+02 3.9191671455e+02 3.8832694658e+02 3.7316036870e+02 5.1278689575e+02 5.6258216858e+02 1 1 1 1 0 0 0 0
177 4.1345283981e+04 6.5300243920e+04 6.3966071006e+04 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 5.5673599632e+04 6.1575600362e+04 3.4439952591e+04 3.5546997005e+04 2.0738466694e-01 2.1222906077e-01 2.1112290620e-01 2.1233097052e-01 4.8356454187e+02 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 7.0082252502e+02 6.7000909424e+02 3.2515425106e+02 3.0979726094e+02 3.5912894779e+02 4.7751093292e+02 4.8145014191e+02 1 1 1 1 0 0 0 0
178 3.9701712557e+04 7.7495484256e+04 7.4465746434e+04 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 5.3794274788e+04 5.7579071754e+04 3.3077286050e+04 3.5160213499e+04 2.0633324861e-01 2.1132528953e-01 2.1005044885e-01 2.1128748533e-01 3.7741952741e+02 1.0000000000e+00 1.6777216000e+07 1.0000000000e+00 1.0000000000e+00 7.0106927490e+02 8.4776556396e+02 3.8530347013e+02 3.1506965501e+02 3.3327035921e+02 4.7150378418e+02 5.1265509033e+02 1 0 1 1 0 0 0 0
179 3.6195302925e+04 4.5535151081e+04 4.8577707480e+04 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 4.3013785325e+04 6.4479372702e+04 3.1737805765e+04 3.2304280774e+04 2.0524689248e-01 2.1019082467e-01 2.0903549580e-01 2.1013414172e-01 3.7481207166e+02 1.0000000000e+00 1.6777216000e+07 1.0000000000e+00 1.0000000000e+00 6.1671255493e+02 6.1582843018e+02 5.3757794670e+02 3.6050870325e+02 3.2997159482e+02 4.2793191528e+02 4.5355389404e+02 1 0 1 1 0 0 0 0
180 3.9647434239e+04 3.8592293531e+04 3.5782750705e+04 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 4.3368855184e+04 5.9408980331e+04 3.5361279323e+04 3.1870499801e+04 2.0434181788e-01 2.0906457325e-01 2.0802932638e-01 2.0921982995e-01 5.0181696114e+02 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 5.5934526062e+02 7.3518528748e+02 4.4449865218e+02 4.6990503577e+02 3.4915282833e+02 4.0136857605e+02 4.5140058136e+02 1 1 1 1 0 0 0 0
181 3.7343523454e+04 4.4279610477e+04 3.9107631583e+04 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 3.9411621433e+04 4.9208425945e+04 3.3110101154e+04 3.2211486570e+04 2.0339997284e-01 2.0804244219e-01 2.0715812365e-01 2.0820382254e-01 6.3833557932e+02 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 5.1444337463e+02 6.2050929260e+02 3.4555744254e+02 5.1965597291e+02 3.9998901728e+02 3.6416427612e+02 4.2273748016e+02 1 1 1 1 0 0 0 0
182 3.2937845250e+04 4.2029391621e+04 4.1009570005e+04 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 4.0792746022e+04 4.3552987498e+04 3.4644038052e+04 3.4518619381e+04 2.0229358738e-01 2.0719071051e-01 2.0630509219e-01 2.0729894978e-01 3.9425892330e+02 1.0000000000e+00 1.6777216000e+07 1.0000000000e+00 1.0000000000e+00 6.1256059265e+02 5.4022651672e+02 2.9005861678e+02 3.4414038331e+02 3.3251292943e+02 3.8600418091e+02 3.7641740417e+02 1 0 1 1 0 0 0 0
183 3.3602752248e+04 5.2979812608e+04 4.2290649936e+04 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 4.4372578199e+04 3.7386450594e+04 3.7026616281e+04 3.7858603334e+04 2.0114193785e-01 2.0626588142e-01 2.0522120206e-01 2.0642956524e-01 3.0307258331e+02 1.0000000000e+00 1.6777216000e+07 1.0000000000e+00 1.0000000000e+00 3.9892259216e+02 5.4748060608e+02 2.9801797095e+02 3.3814783394e+02 2.9640387477e+02 3.4612458038e+02 3.7166197968e+02 1 0 1 1 0 0 0 0
184 3.2368207314e+04 6.5257947255e+04 6.9742005018e+04 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 6.1088896798e+04 3.6449826118e+04 3.4851228799e+04 3.3339909041e+04 2.0000669121e-01 2.0529168081e-01 2.0425203584e-01 2.0544183574e-01 2.8064070715e+02 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 4.6212380219e+02 4.5100985718e+02 3.5163354659e+02 5.0294470553e+02 2.7958732746e+02 3.4096305847e+02 3.5258276367e+02 1 1 1 1 0 0 0 0
185 3.5714645725e+04 5.6191738040e+04 6.0093985057e+04 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 5.6266738452e+04 3.9456934296e+04 3.2014784548e+04 3.6042727787e+04 1.9901219663e-01 2.0440912238e-01 2.0335456043e-01 2.0436251399e-01 3.1068781775e+02 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 6.7298760986e+02 4.2421433258e+02 2.9491414810e+02 4.7660763233e+02 2.7065527562e+02 4.0014344788e+02 3.4891204834e+02 1 1 1 1 0 0 0 0
186 3.0957877076e+04 3.8396184810e+04 4.3403924615e+04 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 5.6309526299e+04 3.9106330536e+04 3.0447302883e+04 3.4940660654e+04 1.9802965898e-01 2.0335654676e-01 2.0237522842e-01 2.0335389052e-01 4.0834558930e+02 1.0000000000e+00 1.6777216000e+07 1.0000000000e+00 1.0000000000e+00 5.1143515778e+02 4.3194564819e+02 2.9475762836e+02 4.1140561877e+02 3.0121377030e+02 3.5638565063e+02 3.3578674316e+02 1 0 1 1 0 0 0 0
187 3.3316567800e+04 4.2280771232e+04 4.1110328824e+04 0.0000000000e+00 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 3.5665776537e+04 3.5815405847e+04 3.1981308558e+04 2.9294023205e+04 1.9703124332e-01 2.0233154657e-01 2.0149262657e-01 2.0228314461e-01 3.9690557366e+02 1.0000000000e+00 1.6777216000e+07 1.0000000000e+00 1.0000000000e+00 6.2634120178e+02 4.3244712067e+02 4.2040107104e+02 3.0959803885e+02 2.9655405485e+02 3.8196508026e+02 3.4540833282e+02 1 0 1 1 0 0 0 0
188 3.4275403994e+04 3.3876968932e+04 3.3065212656e+04 0.0000000000e+00 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.9705627750e+04 3.1916611349e+04 3.0331022320e+04 2.9971772773e+04 1.9607567739e-01 2.0130785134e-01 2.0032741621e-01 2.0115333464e-01 3.6697546581e+02 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 3.3743502045e+02 3.1446041870e+02 4.1035739598e+02 2.3821846135e+02 2.8098088301e+02 3.0933864594e+02 3.0242981720e+02 1 1 1 1 0 0 0 0
189 3.6068819982e+04 3.5612395146e+04 3.4716973140e+04 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 3.6366109938e+04 4.2504348578e+04 3.3906266132e+04 3.3633409759e+04 1.9500570827e-01 2.0011103664e-01 1.9923818304e-01 2.0002036423e-01 3.0968130054e+02 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 2.8738040924e+02 2.8140379333e+02 2.9237627164e+02 2.5065827488e+02 2.6903616171e+02 2.7302269745e+02 2.7711844635e+02 1 1 1 1 0 0 0 0
190 6.1173524379e+04 4.3824292076e+04 3.6459236196e+04 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 4.1866848747e+04 4.3297206192e+04 3.3398390290e+04 3.4738263555e+04 1.9395681354e-01 1.9909799304e-01 1.9832369610e-01 1.9917973487e-01 3.0170004806e+02 1.0000000000e+00 1.6777216000e+07 1.0000000000e+00 1.0000000000e+00 3.7214140320e+02 5.0384801483e+02 3.6666580619e+02 3.2288322712e+02 2.5950554990e+02 2.8562739563e+02 3.1837413788e+02 1 0 1 1 0 0 0 0
191 5.4410145187e+04 4.7693233063e+04 3.4664294483e+04 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 3.3929342110e+04 4.0190547744e+04 3.1869622311e+04 3.5986513984e+04 1.9315938914e-01 1.9818730321e-01 1.9726539471e-01 1.9824123350e-01 5.9056880640e+02 1.0000000000e+00 1.6777216000e+07 1.0000000000e+00 1.0000000000e+00 3.7088983917e+02 4.9407481384e+02 4.8997409380e+02 4.1094128731e+02 3.1680672329e+02 2.9576679230e+02 3.3003759766e+02 1 0 1 1 0 0 0 0
192 3.6363450779e+04 4.8760965372e+04 3.9862806324e+04 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 3.1294192177e+04 5.2902494459e+04 2.9492652002e+04 4.1723840968e+04 1.9220081829e-01 1.9719954305e-01 1.9619574737e-01 1.9729223920e-01 4.3497508550e+02 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 3.0460939026e+02 3.9599234772e+02 3.5918084005e+02 3.9277213632e+02 2.9816619160e+02 2.6763659668e+02 2.9141148376e+02 1 1 1 1 0 0 0 0
193 3.0056575478e+04 5.3525376113e+04 3.6740726177e+04 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 3.4187099321e+04 4.1872461595e+04 2.7361522669e+04 4.9116550684e+04 1.9118103054e-01 1.9635573801e-01 1.9528442424e-01 1.9630209726e-01 2.5708224677e+02 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 3.6397636414e+02 4.3749864197e+02 2.5437641898e+02 3.3319225467e+02 2.3292589936e+02 2.7076223755e+02 3.0942908478e+02 1 1 1 1 0 0 0 0
194 2.8491491677e+04 3.6924207778e+04 3.6454912426e+04 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 3.2384735170e+04 5.3841576203e+04 2.9479255470e+04 4.8283151554e+04 1.9022344528e-01 1.9535276961e-01 1.9429532545e-01 1.9535645957e-01 2.3414008332e+02 1.0000000000e+00 1.6777216000e+07 1.0000000000e+00 1.0000000000e+00 4.1599823761e+02 3.6036737823e+02 2.3276071404e+02 4.4231238777e+02 2.1630273040e+02 2.9992047119e+02 2.7176333618e+02 1 0 1 1 0 0 0 0
195 2.8049886689e+04 4.0796051574e+04 6.0423031370e+04 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 3.4490403999e+04 4.4081483823e+04 2.9107751361e+04 3.0290838410e+04 1.8934091909e-01 1.9431345120e-01 1.9327312039e-01 1.9451264318e-01 2.4585036219e+02 1.0000000000e+00 1.6777216000e+07 1.0000000000e+00 1.0000000000e+00 3.4037134552e+02 5.6020452881e+02 2.4846746775e+02 3.7496945778e+02 2.1087836382e+02 2.7340810394e+02 3.2160215759e+02 1 0 1 1 0 0 0 0
196 2.7837170388e+04 3.7895661388e+04 5.3323895432e+04 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 3.1712314832e+04 3.5329463738e+04 2.4302341238e+04 2.8516481032e+04 1.8859689864e-01 1.9346057870e-01 1.9233844122e-01 1.9344238461e-01 3.1004016980e+02 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 3.9189843750e+02 3.6688491058e+02 2.4739959542e+02 2.4215123943e+02 2.1829387081e+02 2.7696897888e+02 2.9344598389e+02 1 1 1 1 0 0 0 0
197 2.3982472481e+04 3.1752668171e+04 3.4220585150e+04 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 3.0313527541e+04 3.8034285165e+04 2.7834747299e+04 2.6417976940e+04 1.8785898946e-01 1.9244768143e-01 1.9147458476e-01 1.9236188875e-01 3.1051410748e+02 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 4.1234712982e+02 2.6973982239e+02 1.8802191542e+02 2.4146256787e+02 2.1704004865e+02 2.7324835968e+02 2.4578228951e+02 1 1 1 1 0 0 0 0
198 2.7973866092e+04 3.0160712989e+04 3.6440993181e+04 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 3.2686124273e+04 3.6168692760e+04 3.0071557370e+04 2.6116130355e+04 1.8705320071e-01 1.9151442609e-01 1.9060562629e-01 1.9147661221e-01 2.0024675657e+02 1.0000000000e+00 1.6777216000e+07 1.0000000000e+00 1.0000000000e+00 3.6265738678e+02 3.5358746338e+02 2.5531408160e+02 2.0168330372e+02 1.7807033504e+02 2.5765569305e+02 2.5689212799e+02 1 0 1 1 0 0 0 0
199 2.9778359975e+04 2.9632435202e+04 3.3328138262e+04 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 3.1153655837e+04 4.0043982220e+04 3.0686313379e+04 2.6917488198e+04 1.8630696334e-01 1.9069152681e-01 1.8971305530e-01 1.9059201271e-01 2.3773814147e+02 1.0000000000e+00 1.6777216000e+07 1.0000000000e+00 1.0000000000e+00 2.9122235107e+02 3.4142345428e+02 3.2951762129e+02 1.8512841825e+02 1.8764493323e+02 2.3157221031e+02 2.5150082016e+02 1 0 1 1 0 0 0 0
200 2.9186713300e+04 2.7695477754e+04 2.8306145764e+04 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 3.6667001405e+04 5.0696383145e+04 3.6091764320e+04 2.9879105002e+04 1.8559650406e-01 1.8983671400e-01 1.8887915221e-01 1.8981940765e-01 2.8229956861e+02 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 2.6829416656e+02 3.8187496185e+02 2.3007406377e+02 2.9298269421e+02 2.0112581591e+02 2.1501942062e+02 2.4619915771e+02 1 1 1 1 0 0 0 0
201 3.1138962654e+04 2.8232505521e+04 2.7617220135e+04 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 5.1088899460e+04 3.7744417124e+04 4.1525581427e+04 2.4979757928e+04 1.8496231155e-01 1.8899222884e-01 1.8815876683e-01 1.8906500271e-01 3.0953636686e+02 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 3.1607304382e+02 4.3216696930e+02 2.9649272086e+02 3.4141870155e+02 1.9698697756e+02 2.1551713943e+02 2.6037417603e+02 1 1 1 1 0 0 0 0
202 2.9567190954e+04 3.3775232582e+04 2.8507462041e+04 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 4.1453489696e+04 3.4991967078e+04 3.1857809705e+04 2.9142769959e+04 1.8429689217e-01 1.8818537004e-01 1.8753354076e-01 1.8829488978e-01 2.8832716722e+02 1.0000000000e+00 1.6777216000e+07 1.0000000000e+00 1.0000000000e+00 4.3105591583e+02 3.1101155090e+02 3.1294822992e+02 1.8763168361e+02 1.9406767269e+02 2.3410301018e+02 2.2146377754e+02 1 0 1 1 0 0 0 0
203 3.4581470298e+04 4.3975332722e+04 2.7531799796e+04 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 2.6911648036e+04 3.0025823552e+04 2.9994134025e+04 3.7693062737e+04 1.8360276018e-01 1.8749676911e-01 1.8678196466e-01 1.8758598647e-01 2.0183960000e+02 1.0000000000e+00 1.6777216000e+07 1.0000000000e+00 1.0000000000e+00 2.7087529755e+02 3.2597457123e+02 2.0641801878e+02 2.2511088221e+02 1.6612942297e+02 2.0340526390e+02 2.1593679619e+02 1 0 1 1 0 0 0 0
204 4.3062998015e+04 4.6818310264e+04 2.8326358608e+04 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 3.0715241298e+04 2.6526977061e+04 2.8412335726e+04 4.1931156852e+04 1.8308953991e-01 1.8684348887e-01 1.8594712987e-01 1.8685110438e-01 2.7357231728e+02 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 1.8492396164e+02 2.5752948761e+02 2.1262202858e+02 2.7013257691e+02 1.6489691327e+02 1.7339921570e+02 1.9615008736e+02 1 1 1 1 0 0 0 0
205 2.7749864398e+04 3.7152931944e+04 3.0409456424e+04 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 3.7385533031e+04 2.5735839602e+04 2.7866521111e+04 3.1859335386e+04 1.8246171136e-01 1.8616416316e-01 1.8526378337e-01 1.8606362072e-01 3.0909845790e+02 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 2.7511476135e+02 2.1022909355e+02 2.6322720220e+02 2.9049608004e+02 1.9182653324e+02 1.9368930817e+02 1.8115910149e+02 1 1 1 1 0 0 0 0
