matrix=data/matrices/mhd4800b.mtx n=4800 seed=10
iter res_d res_f res_ffma res_p8q res_p8n res_p16q res_p16n res_p32q res_p32n res_p64q res_p64n solerr_d solerr_f solerr_p32q solerr_p32n pAp_d pAp_p8q pAp_p8n pAp_p16q pAp_p16n pAp_p32q pAp_p32n pAp_p64q pAp_p64n rz_d rz_p32q rz_p32n guard_p8q guard_p8n guard_p16q guard_p16n guard_p32q guard_p32n guard_p64q guard_p64n
46 3.6015654719e-13 1.3791665703e-12 1.3784545527e-12 2.7712812921e+01 3.2000000000e+01 1.1920928955e-07 1.1920928955e-07 1.7222711685e-12 8.0709648270e-12 3.4350982657e-13 3.4434243584e-13 1.2133765833e-09 1.4137121084e-04 2.0401121827e-04 1.1912356082e-04 2.7525088828e-23 1.6777216000e+07 1.0485760000e+06 3.4106051316e-13 9.0949470177e-13 2.7813948097e-22 2.1969917069e-21 1.7616951176e-23 1.7413245727e-23 2.5823320365e-23 3.1867133099e-22 3.2160782216e-21 0 0 0 0 0 0 0 0
47 2.2480020869e-13 6.5212213450e-13 6.4897378232e-13 2.7712812921e+01 3.2000000000e+01 1.1920928955e-07 1.1920928955e-07 6.8448540439e-13 1.1295689863e-11 1.7288738824e-13 1.7335972913e-13 1.0264682275e-09 1.4137105312e-04 2.0402782072e-04 1.1933518416e-04 1.0750244534e-23 1.6777216000e+07 1.0485760000e+06 9.0949470177e-13 1.5916157281e-12 6.0280787140e-23 2.1308172579e-21 4.3966858181e-24 3.9971127203e-24 9.0343098923e-24 6.8759388418e-23 3.7917959279e-21 0 0 0 0 0 0 0 0
48 1.1695541774e-13 2.6839689267e-13 2.6346877778e-13 2.7712812921e+01 3.2000000000e+01 8.4293697022e-08 1.1920928955e-07 3.0545074395e-13 8.1093069185e-12 9.5748928355e-14 8.2371848933e-14 4.6995429130e-10 1.4137059849e-04 2.0405181193e-04 1.1969250319e-04 1.9498050099e-24 1.6777216000e+07 1.0485760000e+06 9.0949470177e-13 1.8189894035e-12 1.2123365853e-23 1.9124415762e-21 1.5303104229e-24 1.0042921101e-24 2.0681474489e-24 1.5638883456e-23 3.5171719646e-21 0 0 0 0 0 0 0 0
49 4.9229167446e-14 1.3649323499e-13 1.2905816190e-13 2.7712812921e+01 3.2000000000e+01 8.4293697022e-08 1.1920928955e-07 1.8637361235e-13 4.4873910056e-12 4.7311138177e-14 4.2425652736e-14 1.8919663201e-10 1.4137028528e-04 2.0407618636e-04 1.1991082782e-04 3.5946706150e-25 1.6777216000e+07 1.0485760000e+06 9.0949470177e-13 2.2737367544e-12 2.8563580527e-24 1.5038143536e-21 4.7444625797e-25 4.2622545473e-25 4.2001505877e-25 4.3168488218e-24 2.0332099457e-21 0 0 0 0 0 0 0 0
50 1.5963869768e-14 8.7637921244e-14 6.8705399736e-14 2.7712812921e+01 3.2000000000e+01 5.9604644775e-08 1.1920928955e-07 2.1173696646e-13 2.4383110246e-12 1.5934806069e-14 1.5839561135e-14 7.1640933685e-11 1.4136985327e-04 2.0411958370e-04 1.2002077464e-04 6.9558012079e-26 1.6777216000e+07 1.0485760000e+06 3.4106051316e-13 2.7284841053e-12 1.0242822429e-24 5.2939559203e-22 7.4003087829e-26 8.4087838313e-26 8.1158993209e-26 2.1325750167e-24 7.2419662629e-22 0 0 0 0 0 0 0 0
51 9.8037486199e-15 7.9968859001e-14 3.1100636465e-14 2.7712812921e+01 3.2000000000e+01 1.1920928955e-07 1.1920928955e-07 3.0279460010e-13 1.5956708066e-12 9.8007151119e-15 9.7880711117e-15 3.7942241186e-11 1.4136932921e-04 2.0419721942e-04 1.2007792619e-04 1.1685165390e-26 1.6777216000e+07 1.0485760000e+06 6.8212102633e-13 2.7284841053e-12 8.8534174937e-25 2.8703167256e-22 1.1747910045e-26 1.1990622729e-26 1.4457118962e-26 2.3070584272e-24 3.3459455778e-22 0 0 0 0 0 0 0 0
52 4.8345289378e-15 1.1172139461e-13 3.7644695969e-14 2.7712812921e+01 3.2000000000e+01 1.1920928955e-07 1.1920928955e-07 2.8421709430e-13 1.8225386545e-12 4.8378283421e-15 4.8051590421e-15 2.6194593596e-11 1.4136843411e-04 2.0431332972e-04 1.2014289135e-04 2.8249720060e-27 1.6777216000e+07 1.0485760000e+06 1.1368683772e-12 2.2737367544e-12 1.6737482707e-24 1.8322050568e-22 2.8182496380e-27 2.8956835590e-27 3.4604921443e-27 3.3604212385e-24 2.4112314856e-22 0 0 0 0 0 0 0 0
53 1.7934245340e-15 1.1353261378e-13 4.7116397658e-14 2.7712812921e+01 3.2000000000e+01 8.4293697022e-08 1.1920928955e-07 1.5502212299e-13 2.0839141575e-12 1.8043749622e-15 1.8371995835e-15 3.1014965936e-11 1.4136681911e-04 2.0437096556e-04 1.2022701159e-04 5.9817057052e-28 1.6777216000e+07 1.0485760000e+06 6.8212102633e-13 1.1368683772e-12 3.3474965414e-24 8.2511266102e-23 5.8167879234e-28 7.2215494041e-28 7.0776414570e-28 3.6447645741e-24 1.6295458067e-22 0 0 0 0 0 0 0 0
54 7.4944215852e-16 7.8717633462e-14 4.7947925578e-14 2.7712812921e+01 3.2000000000e+01 5.9604644775e-08 1.1920928955e-07 9.0437325620e-14 2.2594812111e-12 7.2807638322e-16 9.9447057225e-16 2.9865544816e-11 1.4136524030e-04 2.0440566977e-04 1.2029453054e-04 1.5586265912e-28 1.6777216000e+07 1.0485760000e+06 4.5474735089e-13 1.1368683772e-12 1.6446677023e-24 8.3648639444e-23 1.2733181793e-28 2.8476732205e-28 1.5868764448e-28 1.6931353163e-24 1.3379646408e-22 0 0 0 0 0 0 0 0
55 4.4545383988e-16 4.8046238242e-14 3.9049535258e-14 2.7712812921e+01 3.2000000000e+01 5.9604644775e-08 1.1920928955e-07 4.7132073041e-14 1.1718571004e-12 3.7302302400e-16 4.9648433331e-16 1.2534165670e-11 1.4136455361e-04 2.0441421024e-04 1.2033072461e-04 5.5830551141e-29 1.6777216000e+07 1.0485760000e+06 6.8212102633e-13 3.1832314562e-12 3.1019272971e-25 5.8212835608e-23 3.3892292634e-29 6.1918103120e-29 4.7032023231e-29 3.8450973787e-25 7.2998689058e-23 0 0 0 0 0 0 0 0
56 2.7192910330e-16 2.6193052479e-14 2.5013789566e-14 2.7712812921e+01 3.2000000000e+01 5.9604644775e-08 1.1920928955e-07 2.7056661288e-14 3.4224270220e-13 2.6504479238e-16 2.7453378393e-16 2.2850389968e-12 1.4136439663e-04 2.0441631006e-04 1.2034414495e-04 1.2944928523e-29 1.6777216000e+07 1.0485760000e+06 3.4106051316e-13 1.8189894035e-12 8.8049498797e-26 2.4815418377e-23 1.5114325949e-29 1.0839680156e-29 1.3480491172e-29 1.0097419587e-25 2.6935068696e-23 0 0 0 0 0 0 0 0
57 1.3099002528e-16 1.1111810460e-14 1.4031474232e-14 2.7712812921e+01 3.2000000000e+01 2.9802322388e-08 8.4293697022e-08 1.1783018260e-14 2.9741115578e-13 1.3330324011e-16 1.3113016575e-16 4.2198464483e-13 1.4136431513e-04 2.0441715076e-04 1.2035154502e-04 2.3795140548e-30 1.6777216000e+07 1.0485760000e+06 2.2737367544e-13 1.8189894035e-12 2.9080568410e-26 1.0365607051e-23 2.7172372395e-30 2.3068256335e-30 2.8125913348e-30 2.7868878060e-26 9.2799324971e-24 0 0 0 0 0 0 0 0
58 4.4029292415e-17 5.7278585926e-15 6.1193823167e-15 2.7712812921e+01 3.2000000000e+01 2.9802322388e-08 8.4293697022e-08 7.1054273576e-15 3.3266757983e-13 4.5297997228e-17 4.4386816546e-17 2.7863455428e-13 1.4136431514e-04 2.0441720744e-04 1.2035760191e-04 4.9405263215e-31 1.6777216000e+07 1.0485760000e+06 3.4106051316e-13 2.2737367544e-12 1.1813980917e-26 2.3652195640e-24 5.0113483359e-31 4.8445700735e-31 5.5713470335e-31 1.0501316370e-26 3.1148519941e-24 0 0 0 0 0 0 0 0
conv_iter_double=37
