matrix=data/matrices/nasa4704.mtx n=4704 seed=10
iter res_d res_f res_ffma res_p8q res_p8n res_p16q res_p16n res_p32q res_p32n res_p64q res_p64n solerr_d solerr_f solerr_p32q solerr_p32n pAp_d pAp_p8q pAp_p8n pAp_p16q pAp_p16n pAp_p32q pAp_p32n pAp_p64q pAp_p64n rz_d rz_p32q rz_p32n guard_p8q guard_p8n guard_p16q guard_p16n guard_p32q guard_p32n guard_p64q guard_p64n
386 1.2217313064e+04 8.7731362693e+03 1.1467836413e+04 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 9.3017727343e+03 7.6310292884e+03 6.4636672353e+03 6.4301986494e+03 8.4753535550e-02 8.6342210371e-02 8.6492966275e-02 8.6724728675e-02 4.1521895452e+01 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 3.4640917301e+01 2.0454572439e+01 2.5308318205e+01 2.0203763615e+01 2.3231386335e+01 2.1542147636e+01 1.9727233410e+01 1 1 1 1 0 0 0 0
387 7.9678380703e+03 1.0035077279e+04 1.5630966189e+04 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 8.2046679397e+03 1.2828797605e+04 6.6629899466e+03 6.8600268457e+03 8.4654040913e-02 8.6170430671e-02 8.6334445977e-02 8.6535364595e-02 2.9633443875e+01 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 2.9790261507e+01 1.7942994356e+01 1.7828983796e+01 2.2689730738e+01 1.9949427275e+01 2.1653418064e+01 1.7552470207e+01 1 1 1 1 0 0 0 0
388 7.3780453091e+03 1.6252930813e+04 9.7446411940e+03 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 8.6552790827e+03 1.4934412342e+04 1.0255857405e+04 6.3529738447e+03 8.4544208698e-02 8.6003967897e-02 8.6171891654e-02 8.6407770171e-02 2.2323081404e+01 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 2.3933222055e+01 3.8226889610e+01 1.5103149043e+01 2.6242347582e+01 1.7533586335e+01 2.0072862625e+01 2.1334170818e+01 1 1 1 1 0 0 0 0
389 6.5625645330e+03 1.6696646849e+04 9.0892560752e+03 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 8.2311641947e+03 1.2870734556e+04 1.3528620443e+04 6.3512104774e+03 8.4432689950e-02 8.5875031345e-02 8.6030542812e-02 8.6246262726e-02 1.7242003052e+01 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 2.2341253519e+01 3.0939622164e+01 2.3531593105e+01 1.7553833597e+01 1.4977430090e+01 1.8861713171e+01 2.1807816029e+01 1 1 1 1 0 0 0 0
390 6.1781519214e+03 1.1034646528e+04 7.9186049276e+03 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 8.3247351910e+03 1.0771263993e+04 1.0474011472e+04 6.9387174008e+03 8.4326947402e-02 8.5719458512e-02 8.5891898971e-02 8.6098667353e-02 1.5821400710e+01 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 2.1042962790e+01 3.2217716694e+01 2.4934560383e+01 1.9884270453e+01 1.3545921120e+01 1.8561509371e+01 2.1616820335e+01 1 1 1 1 0 0 0 0
391 6.9213888871e+03 9.0687132494e+03 8.3435522411e+03 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 8.5042314174e+03 9.3562334302e+03 7.6548525819e+03 6.2377377054e+03 8.4219156453e-02 8.5583124146e-02 8.5769464086e-02 8.5931655991e-02 1.6843817478e+01 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 2.5551961422e+01 2.4230475664e+01 2.1696955993e+01 2.2503497668e+01 1.3514739208e+01 1.9476951599e+01 2.0345674753e+01 1 1 1 1 0 0 0 0
392 6.8146178053e+03 7.0546398916e+03 8.1756832130e+03 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 8.9430410935e+03 1.0461366641e+04 6.2156411231e+03 6.3797540814e+03 8.4103466948e-02 8.5436337041e-02 8.5640935575e-02 8.5805912261e-02 1.8677530406e+01 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 2.0353794336e+01 3.1182551622e+01 1.5980835508e+01 1.7299859305e+01 1.4357524704e+01 1.8235805035e+01 2.0465294838e+01 1 1 1 1 0 0 0 0
393 6.9661539861e+03 8.0500790058e+03 7.9694438953e+03 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.2942311386e+04 7.5422553656e+03 7.5324014662e+03 6.5483214237e+03 8.3987163047e-02 8.5301356540e-02 8.5517511014e-02 8.5674077993e-02 1.8807230014e+01 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 1.9496950865e+01 3.8153674126e+01 1.2725230643e+01 1.7277539824e+01 1.4353301555e+01 1.8003584146e+01 2.3792343616e+01 1 1 1 1 0 0 0 0
394 7.4726957436e+03 8.1251683059e+03 8.8596970603e+03 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.7130135318e+04 7.4415751021e+03 6.9761991648e+03 1.1350850282e+04 8.3877952572e-02 8.5194615224e-02 8.5421533280e-02 8.5519907598e-02 2.3197172011e+01 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 3.1737185240e+01 1.5731011152e+01 2.0642587888e+01 1.4382611393e+01 1.5421655950e+01 2.0245755196e+01 1.7131848335e+01 1 1 1 1 0 0 0 0
395 6.4439543591e+03 7.3411960878e+03 8.5163940726e+03 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.1232411673e+04 9.2442604896e+03 7.1065519482e+03 1.3571674220e+04 8.3753735071e-02 8.5066246472e-02 8.5315564310e-02 8.5395180263e-02 2.2719647002e+01 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 3.9649307251e+01 1.8585654736e+01 1.6428790759e+01 2.7074998999e+01 1.6136119716e+01 2.3814321756e+01 1.6933470488e+01 1 1 1 1 0 0 0 0
396 6.0225001201e+03 9.4002327631e+03 7.6846819062e+03 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 9.7030815724e+03 1.0850773982e+04 1.0991572428e+04 8.6145673953e+03 8.3617113253e-02 8.4938344452e-02 8.5193837974e-02 8.5274105464e-02 1.5769355823e+01 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 2.3493657827e+01 2.5340121746e+01 1.4754000893e+01 2.5241817392e+01 1.3855559675e+01 1.9655863285e+01 1.9719918728e+01 1 1 1 1 0 0 0 0
397 5.9937237152e+03 1.0023221039e+04 9.0002506632e+03 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 8.2353695728e+03 1.6678570682e+04 1.1746534772e+04 7.8873582608e+03 8.3487160328e-02 8.4824595814e-02 8.5082723462e-02 8.5158567887e-02 1.4393234300e+01 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 2.3856831312e+01 2.4972709179e+01 2.5000567485e+01 1.7137018555e+01 1.2969779674e+01 1.9200016260e+01 1.9647753716e+01 1 1 1 1 0 0 0 0
398 7.1665240424e+03 9.1383503982e+03 7.5428400487e+03 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 7.5246326156e+03 1.3634764978e+04 1.0293180381e+04 5.9089754933e+03 8.3354132770e-02 8.4705467118e-02 8.4982456751e-02 8.5069397476e-02 1.3173630749e+01 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 2.5445739031e+01 4.4117205620e+01 2.1954341470e+01 2.0743118453e+01 1.2568151274e+01 1.8771288633e+01 2.3156454802e+01 1 1 1 1 0 0 0 0
399 1.3460767132e+04 9.8709030995e+03 6.8154671153e+03 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 7.1211448518e+03 7.6897989571e+03 7.3825624817e+03 6.1123931672e+03 8.3236367601e-02 8.4606185632e-02 8.4874741739e-02 8.4939425711e-02 1.2941772616e+01 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 1.8134066582e+01 2.5622376442e+01 2.1523664748e+01 1.4436315518e+01 1.1684105331e+01 1.6029839516e+01 2.1097595215e+01 1 1 1 1 0 0 0 0
400 1.1110679278e+04 8.2883730611e+03 7.6590289202e+03 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 7.8383753419e+03 7.6497790818e+03 5.3199427280e+03 6.0210354648e+03 8.3148422287e-02 8.4507200295e-02 8.4769867208e-02 8.4806182335e-02 3.4801108474e+01 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 1.6278625965e+01 1.7052840710e+01 1.4341075272e+01 1.8027831872e+01 1.6721166845e+01 1.4341312945e+01 1.7321217299e+01 1 1 1 1 0 0 0 0
401 8.7599786409e+03 1.0659784613e+04 6.7397827858e+03 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 7.7442014437e+03 7.4304960803e+03 5.6777354887e+03 5.3935205349e+03 8.3029713399e-02 8.4399845957e-02 8.4670627445e-02 8.4704238375e-02 1.6118738873e+01 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 1.8734354019e+01 2.2890609741e+01 1.2691144715e+01 1.6038512688e+01 1.2925304212e+01 1.4317769527e+01 1.7888229609e+01 1 1 1 1 0 0 0 0
402 8.0806292129e+03 1.3385994472e+04 8.0378108960e+03 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 8.5688888428e+03 6.9070769505e+03 5.2945273911e+03 5.8926812029e+03 8.2931686252e-02 8.4308005450e-02 8.4577784080e-02 8.4609183808e-02 1.7757559528e+01 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 2.1673765898e+01 2.6684096575e+01 2.0154845782e+01 1.0627941918e+01 1.2298026068e+01 1.4385598183e+01 1.8325660706e+01 1 1 1 1 0 0 0 0
403 5.6344350884e+03 1.2715404830e+04 1.4441320161e+04 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 7.9898856062e+03 8.3866179119e+03 5.3957230201e+03 6.0090749632e+03 8.2822965556e-02 8.4213856611e-02 8.4473675152e-02 8.4507500430e-02 1.7662057756e+01 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 2.3590944290e+01 2.0348158121e+01 1.2671267253e+01 1.5908348322e+01 1.2818708058e+01 1.5580639064e+01 1.5913882017e+01 1 1 1 1 0 0 0 0
404 7.1057513373e+03 1.1258070527e+04 1.3723924220e+04 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 8.4507893122e+03 1.0350585684e+04 6.9395621459e+03 5.2941605070e+03 8.2717014061e-02 8.4118315079e-02 8.4347851803e-02 8.4408585408e-02 1.2507374847e+01 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 1.6025868654e+01 2.0917771578e+01 1.1403012644e+01 1.3547991733e+01 1.0670668736e+01 1.3816180885e+01 1.5286448061e+01 1 1 1 1 0 0 0 0
405 7.2042568053e+03 7.8651583582e+03 9.7828073680e+03 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.0403041094e+04 1.3377365959e+04 6.9350356940e+03 4.9127005580e+03 8.2625383856e-02 8.4006887900e-02 8.4236220596e-02 8.4312524665e-02 1.7059296172e+01 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 1.9396300077e+01 2.0791616440e+01 2.1913023285e+01 1.0311356974e+01 1.1606354111e+01 1.4423926115e+01 1.4446131051e+01 1 1 1 1 0 0 0 0
406 5.9365800903e+03 7.7240737956e+03 9.5957807395e+03 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.0646772281e+04 1.1376378334e+04 6.1759468666e+03 6.3784745549e+03 8.2509021191e-02 8.3872776189e-02 8.4129283617e-02 8.4217482413e-02 1.1140904407e+01 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 2.5682573080e+01 2.6464806795e+01 1.3719742893e+01 7.9661806652e+00 1.0489326157e+01 1.6003568888e+01 1.5768891037e+01 1 1 1 1 0 0 0 0
407 6.5630321528e+03 1.2418641472e+04 7.5645935780e+03 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 7.9579786378e+03 8.8858089108e+03 9.4823799418e+03 8.8308647500e+03 8.2402623762e-02 8.3751011241e-02 8.4009856566e-02 8.4101943776e-02 9.3720545536e+00 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 2.3641541958e+01 2.0032461405e+01 1.1587871149e+01 1.4002022499e+01 9.0539810701e+00 1.6133312941e+01 1.4867385685e+01 1 1 1 1 0 0 0 0
408 6.9462927477e+03 1.0311717607e+04 9.2213391652e+03 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 8.1089116409e+03 7.5774127511e+03 9.7845483919e+03 8.7390256130e+03 8.2298435217e-02 8.3650378119e-02 8.3891099431e-02 8.3974395009e-02 1.1561068346e+01 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 1.7924762011e+01 1.7196081400e+01 1.9637633723e+01 1.9010854621e+01 9.7707835219e+00 1.3995561600e+01 1.4352706254e+01 1 1 1 1 0 0 0 0
409 5.0506482718e+03 9.0506618543e+03 1.0566254587e+04 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 7.3937422189e+03 1.0058839695e+04 9.6951618630e+03 1.0721656342e+04 8.2189113115e-02 8.3518982942e-02 8.3792647067e-02 8.3850781126e-02 1.3129509535e+01 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 2.4209281921e+01 1.6810419321e+01 1.7136278108e+01 1.3803460555e+01 1.0546799557e+01 1.4916652322e+01 1.3884742379e+01 1 1 1 1 0 0 0 0
410 4.8737722322e+03 9.9579463746e+03 9.6321773239e+03 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 6.6387179485e+03 9.6742081847e+03 5.7094700035e+03 7.0045217097e+03 8.2069202220e-02 8.3403269390e-02 8.3670464770e-02 8.3749579547e-02 1.0994047534e+01 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 1.7526568413e+01 2.7735064745e+01 1.9236548252e+01 2.1101182090e+01 9.9016173062e+00 1.3983415723e+01 1.6201974630e+01 1 1 1 1 0 0 0 0
411 6.3236238134e+03 7.1534587439e+03 9.0764883077e+03 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.2721685423e+04 8.7287479056e+03 5.3886494457e+03 6.9643285237e+03 8.1964593876e-02 8.3283740054e-02 8.3545164269e-02 8.3625530442e-02 1.4533285651e+01 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 1.1453360438e+01 2.2808720827e+01 1.0037776484e+01 1.2836447629e+01 1.0531672255e+01 1.1430071652e+01 1.6069400549e+01 1 1 1 1 0 0 0 0
412 5.2725182716e+03 7.1847919942e+03 8.9375866989e+03 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.3202712449e+04 1.0001742248e+04 6.1720197677e+03 6.0151957092e+03 8.1849084728e-02 8.3166871624e-02 8.3466125931e-02 8.3511507453e-02 1.5151292522e+01 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 2.7415710211e+01 1.8169665098e+01 1.0733165682e+01 1.5199768193e+01 1.1191303502e+01 1.4021603167e+01 1.3754913747e+01 1 1 1 1 0 0 0 0
413 5.2201600728e+03 8.0318197191e+03 7.9521609642e+03 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 7.5291795038e+03 9.1019435287e+03 5.1283390861e+03 4.8932725169e+03 8.1712635843e-02 8.3066173380e-02 8.3354620151e-02 8.3410753396e-02 8.5470117294e+00 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 1.9816854477e+01 2.4093814611e+01 1.8353114179e+01 1.1769726180e+01 9.0512320655e+00 1.4303407907e+01 1.4806721210e+01 1 1 1 1 0 0 0 0
414 5.8828981376e+03 6.3544201938e+03 7.1188091701e+03 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 6.6200531720e+03 7.7219914530e+03 5.2496057703e+03 5.4722380919e+03 8.1588421230e-02 8.2953819459e-02 8.3252499957e-02 8.3302841919e-02 9.2439656371e+00 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 1.2617252111e+01 2.2076153755e+01 1.0075406843e+01 7.3549992317e+00 8.8913685830e+00 1.0691625714e+01 1.4821038842e+01 1 1 1 1 0 0 0 0
415 5.4106176005e+03 6.4056165980e+03 7.6354455011e+03 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 5.5128780142e+03 7.3561674804e+03 6.4476884563e+03 7.7848142002e+03 8.1479653208e-02 8.2842243602e-02 8.3150794792e-02 8.3191285952e-02 1.2956515377e+01 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 1.6689506531e+01 1.6741853714e+01 1.0110307373e+01 7.2288948749e+00 9.7723796705e+00 1.2166112125e+01 1.2978872001e+01 1 1 1 1 0 0 0 0
416 5.0193960353e+03 6.1569401491e+03 6.6720158873e+03 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 5.8530689386e+03 5.9426027968e+03 5.3904388259e+03 8.4698384034e+03 8.1355154301e-02 8.2738549122e-02 8.3036671466e-02 8.3091733177e-02 1.0317352026e+01 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 1.0240438640e+01 2.0546761274e+01 1.5964952349e+01 1.3292051695e+01 9.2964343201e+00 1.0011571825e+01 1.3593307912e+01 1 1 1 1 0 0 0 0
417 5.9910074554e+03 6.3780150517e+03 6.8667954680e+03 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 6.6130223045e+03 6.1162799151e+03 5.3377838831e+03 6.2005911187e+03 8.1225786245e-02 8.2643591219e-02 8.2955493780e-02 8.2983025233e-02 8.9506526591e+00 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 1.5369552016e+01 1.5431649029e+01 8.2377755170e+00 1.1150287820e+01 8.7593046812e+00 1.0401849866e+01 1.2280558228e+01 1 1 1 1 0 0 0 0
418 5.9731468465e+03 5.3763854029e+03 6.5673471052e+03 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 5.5597410012e+03 6.4713201126e+03 5.8935597320e+03 6.8022162806e+03 8.1117481842e-02 8.2530761665e-02 8.2861353902e-02 8.2880923692e-02 1.7753481437e+01 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 1.9408951044e+01 1.3834735930e+01 7.5752848255e+00 9.2559473992e+00 1.1251909812e+01 1.2631386697e+01 1.1197526336e+01 1 1 1 1 0 0 0 0
419 5.6482421922e+03 6.3323025828e+03 5.3483524566e+03 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 5.6828605473e+03 6.0875006366e+03 7.1900701324e+03 7.0614663507e+03 8.0966435942e-02 8.2422119197e-02 8.2756168129e-02 8.2781759466e-02 1.2137135630e+01 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 1.0115117133e+01 1.5754289150e+01 1.1440889633e+01 2.0562919488e+01 1.1028365726e+01 9.4370126724e+00 1.1594604552e+01 1 1 1 1 0 0 0 0
420 7.5816061583e+03 6.1066691412e+03 5.8434404250e+03 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 5.7342821695e+03 5.7817976443e+03 5.8802398533e+03 6.9520816554e+03 8.0811557364e-02 8.2326198391e-02 8.2664615735e-02 8.2672695257e-02 8.8907346554e+00 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 1.4236146390e+01 1.2628823340e+01 1.4704072348e+01 1.7383536961e+01 9.6823961907e+00 1.0175555706e+01 1.0770945311e+01 1 1 1 1 0 0 0 0
421 1.0230718498e+04 6.3330993992e+03 5.6657807935e+03 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 5.7264900244e+03 6.4734757279e+03 4.9425749986e+03 8.1364879697e+03 8.0691760216e-02 8.2213175163e-02 8.2559169507e-02 8.2580152668e-02 1.6228300732e+01 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 1.4773057222e+01 1.3154895663e+01 9.7541099452e+00 1.4485209497e+01 1.1559075465e+01 1.1012816727e+01 1.0211985946e+01 1 1 1 1 0 0 0 0
422 1.0782985785e+04 1.2625567076e+04 5.6700467370e+03 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 5.8276073993e+03 6.2225962427e+03 5.0362939682e+03 7.1767619527e+03 8.0567530146e-02 8.2109546676e-02 8.2449643615e-02 8.2488036627e-02 2.0070592977e+01 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 1.3385122716e+01 1.6679514170e+01 7.3442781512e+00 1.6419585407e+01 1.3221131807e+01 1.0574104548e+01 1.1456291080e+01 1 1 1 1 0 0 0 0
423 1.0293178901e+04 8.9878366696e+03 6.5546993829e+03 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 5.3247264718e+03 6.4696448125e+03 7.7211144003e+03 1.2107434636e+04 8.0468577154e-02 8.2021356838e-02 8.2328071506e-02 8.2396079432e-02 2.0370230739e+01 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 1.1606401324e+01 1.5249093056e+01 8.7253883165e+00 1.1173878252e+01 1.2179867687e+01 1.0159827054e+01 1.0742464483e+01 1 1 1 1 0 0 0 0
424 5.6599422713e+03 5.8517802419e+03 8.6149744051e+03 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 6.0004186521e+03 5.7439658773e+03 9.4640512699e+03 1.0096262570e+04 8.0354766258e-02 8.1892688998e-02 8.2209431487e-02 8.2295561980e-02 1.6629435712e+01 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 9.4273626208e+00 1.5532588482e+01 1.7010786838e+01 2.6831647343e+01 1.1980247752e+01 8.9561347961e+00 1.1102347910e+01 1 1 1 1 0 0 0 0
425 5.6773719894e+03 6.6064562361e+03 1.2024142381e+04 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 6.7623581686e+03 6.7258046359e+03 1.1700070084e+04 5.3518082148e+03 8.0232070467e-02 8.1775901860e-02 8.2105667599e-02 8.2178549314e-02 9.1078419676e+00 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 1.5403692901e+01 1.1000492692e+01 1.5294275714e+01 1.2577715436e+01 9.1822644543e+00 1.0729022026e+01 9.8688734770e+00 1 1 1 1 0 0 0 0
426 6.7843577311e+03 7.0750542047e+03 8.5886357473e+03 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 9.1564307457e+03 7.1204674004e+03 7.0104773714e+03 6.4679779728e+03 8.0134769359e-02 8.1662089979e-02 8.1992691483e-02 8.2064525397e-02 1.2773542261e+01 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 1.2469446540e+01 1.3351287544e+01 2.2669446601e+01 8.4366396780e+00 9.7253658367e+00 9.8996027112e+00 1.0621898532e+01 1 1 1 1 0 0 0 0
427 5.3014958642e+03 1.1532508834e+04 6.6360479203e+03 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 1.0814504334e+04 1.0233685553e+04 5.3122177322e+03 5.5701767367e+03 8.0034478770e-02 8.1548369577e-02 8.1897677766e-02 8.1951063958e-02 1.5090771992e+01 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 1.6799325705e+01 1.2238360703e+01 9.9116968518e+00 1.6074753091e+01 1.0906262608e+01 1.0461157084e+01 1.0065167069e+01 1 1 1 1 0 0 0 0
428 6.6454963869e+03 8.8602604928e+03 7.4811881409e+03 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 7.3847421079e+03 1.1733725751e+04 6.3581481422e+03 4.6359800865e+03 7.9948996637e-02 8.1458423344e-02 8.1795783691e-02 8.1857205921e-02 1.1964349325e+01 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 1.9080726385e+01 1.8392927170e+01 7.7758824477e+00 1.0211145035e+01 9.1606203349e+00 1.1512222648e+01 1.1026034176e+01 1 1 1 1 0 0 0 0
429 5.7022683255e+03 7.8358450725e+03 6.1970673709e+03 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 6.8641946359e+03 8.5990920451e+03 5.8122003422e+03 6.3590565756e+03 7.9870549775e-02 8.1336834627e-02 8.1684568405e-02 8.1746128413e-02 1.9179929886e+01 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 1.1630473614e+01 1.7522674799e+01 1.7144891283e+01 8.6859734955e+00 1.1314543583e+01 9.4135981798e+00 1.1705144882e+01 1 1 1 1 0 0 0 0
430 4.7735310753e+03 7.8967968190e+03 7.3393135919e+03 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 5.8240508240e+03 7.6212534402e+03 5.2427906435e+03 5.5303500428e+03 7.9760794970e-02 8.1231467501e-02 8.1562370417e-02 8.1640150950e-02 8.6005511986e+00 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 1.5248428285e+01 1.4348838747e+01 1.2511098725e+01 1.7678519850e+01 9.0031857136e+00 1.1188563824e+01 1.0289768696e+01 1 1 1 1 0 0 0 0
431 6.1984673494e+03 7.6161081925e+03 6.3226965766e+03 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 5.3321965455e+03 6.1806368604e+03 7.0936319612e+03 5.1270582939e+03 7.9651391713e-02 8.1121490187e-02 8.1422177711e-02 8.1524804156e-02 7.6746325879e+00 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 1.0611776650e+01 1.2948177874e+01 1.0397205427e+01 1.0511105434e+01 8.4649159646e+00 1.0023068845e+01 1.0129951656e+01 1 1 1 1 0 0 0 0
432 6.1655547171e+03 6.6266525486e+03 8.4213770845e+03 4.0960000000e+03 4.0960000000e+03 2.6843545600e+08 2.6843545600e+08 5.5583868163e+03 7.8129287722e+03 6.9024991226e+03 6.3351665943e+03 7.9562595142e-02 8.1005087357e-02 8.1295440740e-02 8.1400136930e-02 1.3500644223e+01 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 1.0000000000e+00 1.3925655007e+01 9.6498584747e+00 1.4768781039e+01 8.8899976744e+00 1.0261859668e+01 1.1033744156e+01 8.9763454795e+00 1 1 1 1 0 0 0 0
